param,window_size,window,t,v,w,is_node
wrong,25,1,0.8,-1.9639956125867923,0.8008258862964533,false
wrong,25,1,0.9,-1.9624911341049855,0.7833732296583147,false
wrong,25,1,1.0,-1.959775276510412,0.7660681400569517,false
wrong,25,1,1.1,-1.9561234974424415,0.7489193218006227,false
wrong,25,1,1.2,-1.9517491775511477,0.7319331868765473,false
wrong,25,1,1.3,-1.9468172356185773,0.715114376017503,false
wrong,25,1,1.4,-1.9414549772669583,0.6984661641787124,false
wrong,25,1,1.5,-1.9357606283382112,0.6819907745693758,false
wrong,25,1,1.6,-1.9298099871333114,0.6656896211093192,false
wrong,25,1,1.7000000000000002,-1.9236615783388782,0.6495634952763167,false
wrong,25,1,1.8,-1.9173606296725456,0.6336127099649408,false
wrong,25,1,1.9,-1.9109421321222306,0.6178372102225882,false
wrong,25,1,2.0,-1.9044331914150363,0.6022366585153094,false
