seed,kappa_from,kappa_to,s,J_next,J_prev
7,15,20,0.1,0.019206689730774357,0.014379649691787538
7,15,20,0.15,0.018641521188355464,0.01552353781719566
7,15,20,0.2,0.01810948441406057,0.017075243707090078
7,15,20,0.25,0.017609810474672798,0.01899558831073813
7,15,20,0.3,0.017141831516346816,0.021237999361534157
7,15,20,0.35,0.01670498416253568,0.023750440369407405
7,15,20,0.4,0.016298810352294087,0.026479983764153444
7,15,20,0.45,0.015922958882242405,0.02937796116681405
7,15,20,0.5,0.015577190918777377,0.03240393643693123
7,15,20,0.55,0.015261393533966352,0.03552758906948551
7,15,20,0.6,0.014975606393889486,0.038728490143071
7,15,20,0.65,0.014720063106622192,0.04199435302492666
7,15,20,0.7,0.014495225078110059,0.045318531871528
7,15,20,0.75,0.014301731293602474,0.04869740109254655
7,15,20,0.8,0.014140192163052255,0.052128022636169696
7,15,20,0.85,0.014010982697798019,0.05560648533487755
7,15,20,0.9,0.013914333552796636,0.059127243860012675
7,15,20,0.95,0.013850736863231723,0.06268337354940244
7,15,20,1.0,0.013821910614777706,0.06626781912135381
7,20,25,0.0,0.03067129707903382,0.013821910614777706
7,20,25,0.05,0.028605569794319927,0.01384270124304865
7,20,25,0.1,0.026709930719023684,0.013907264828087906
7,20,25,0.15,0.024974691754663228,0.014015472703932077
7,20,25,0.2,0.023390158530480636,0.014167203907308351
7,20,25,0.25,0.02194692560511069,0.014362346939142758
7,20,25,0.3,0.020636111093703162,0.014600800251642114
7,20,25,0.35,0.019449517715207025,0.014882472561954171
7,20,25,0.4,0.018379718881029773,0.015207283374989358
7,20,25,0.45,0.01742007714140948,0.015575163788324473
7,20,25,0.5,0.016564707891863394,0.015986057754329555
7,20,25,0.55,0.01580840401403491,0.016439924368700856
7,20,25,0.6,0.015146537518546822,0.016936742147476654
7,20,25,0.65,0.014574952547697341,0.017476516120224706
7,20,25,0.7,0.014089860346501528,0.018059287253198907
7,20,25,0.75,0.013687741199349554,0.01868514084772384
7,20,25,0.8,0.013365252105614601,0.019354207009298692
7,20,25,0.85,0.013119136076026373,0.02006664577509497
7,20,25,0.9,0.012946135269885674,0.020822617812333827
7,20,25,0.95,0.01284292433138083,0.02162225729768686
7,20,25,1.0,0.012806084651219032,0.02246566910378385
7,25,33,0.0,0.028957828659291574,0.012806084651219032
7,25,33,0.05,0.027441833142468616,0.012835107868698722
7,25,33,0.1,0.02600895488148366,0.012934748036127909
7,25,33,0.15,0.024656883723136135,0.013101102522880735
7,25,33,0.2,0.023383596840203566,0.013330449874041105
7,25,33,0.25,0.022187406642384763,0.013619299915085311
7,25,33,0.3,0.02106698045380044,0.013964416486690823
7,25,33,0.35,0.02002134011806583,0.014362821233012552
7,25,33,0.4,0.019049850356371245,0.014811787596849785
7,25,33,0.45,0.01815220101992332,0.015308830499771893
7,25,33,0.5,0.017328385454243304,0.015851694218088307
7,25,33,0.55,0.016578675827804437,0.01643833951282439
7,25,33,0.6,0.015903595859078752,0.017066930530543423
7,25,33,0.65,0.015303891349774237,0.0177358218173472
7,25,33,0.7,0.01478049902411338,0.018443545717129906
7,25,33,0.75,0.014334514283497496,0.019188800366199896
7,25,33,0.8,0.0139671585843517,0.01997043843093252
7,25,33,0.85,0.013679747228956114,0.020787456666887156
7,25,33,0.9,0.013473658423633104,0.021638986314217755
7,25,33,0.95,0.013350304503809286,0.022524284290740066
7,25,33,1.0,0.013311106247628924,0.023442725103601
7,33,50,0.0,0.018731230788506154,0.013311106247628924
7,33,50,0.05,0.01812480541795606,0.013323574792778235
7,33,50,0.1,0.017555262259662002,0.013387867443770875
7,33,50,0.15,0.01702125141724227,0.013502222574469726
7,33,50,0.2,0.01652156357390315,0.013664942908124908
7,33,50,0.25,0.016055128388714805,0.013874406797799513
7,33,50,0.3,0.015621011934178631,0.014129078234395916
7,33,50,0.35,0.015218411762009429,0.014427513898484257
7,33,50,0.4,0.014846647953066951,0.01476836540359471
7,33,50,0.45,0.01450514961201855,0.015150376041249743
7,33,50,0.5,0.014193439258395026,0.015572374381532441
7,33,50,0.55,0.013911120963010355,0.016033270526597435
7,33,50,0.6,0.013657878368727856,0.016532061144213198
7,33,50,0.65,0.013433484303679744,0.017067845010461817
7,33,50,0.7,0.013237818116529703,0.0176398452382911
7,33,50,0.75,0.013070884978055676,0.018247432502699806
7,33,50,0.8,0.012932833174230923,0.018890145367162096
7,33,50,0.85,0.012823966650250386,0.01956770505690745
7,33,50,0.9,0.012744747448245717,0.020280019408871034
7,33,50,0.95,0.012695777465624038,0.02102716550782325
7,33,50,1.0,0.012677749218924578,0.021809340766602313
7,50,75,0.0,0.012676750660708992,0.012677749218924578
7,50,75,0.05,0.012656157018464158,0.012701648370047475
7,50,75,0.1,0.012636415219508717,0.01277451570744284
7,50,75,0.15,0.012617476689539015,0.012896623457336037
7,50,75,0.2,0.012599305293425,0.013068258017610381
7,50,75,0.25,0.012581877776619736,0.013289724630025042
7,50,75,0.3,0.012565184187247315,0.013561351712542328
7,50,75,0.35,0.012549228217954091,0.013883494659064282
7,50,75,0.4,0.01253402737565797,0.0142565388862718
7,50,75,0.45,0.012519612859091884,0.014680901886238239
7,50,75,0.5,0.012506029015173123,0.01515703404580921
7,50,75,0.55,0.012493332280167795,0.015685418043809157
7,50,75,0.6,0.01248158961272924,0.01626656675720075
7,50,75,0.65,0.012470876592257204,0.01690101979616002
7,50,75,0.7,0.012461275540372827,0.017589338997960162
7,50,75,0.75,0.012452874132672515,0.01833210334701798
7,50,75,0.8,0.012445764910938921,0.019129903761405647
7,50,75,0.85,0.012440045868039155,0.01998333797909258
7,50,75,0.9,0.012435821956665729,0.020893005487105477
7,50,75,0.95,0.012433207124011138,0.02185950221781367
7,50,75,1.0,0.012432326402731017,0.0228834146930127
7,75,100,0.0,0.012574893279617394,0.012432326402731017
7,75,100,0.05,0.012560131672510005,0.012429610263179186
7,75,100,0.1,0.012546022416604456,0.012427278128392099
7,75,100,0.15,0.01253257644342512,0.012425334196870618
7,75,100,0.2,0.012519804737772772,0.012423782672652504
7,75,100,0.25,0.012507718318279855,0.012422627745389877
7,75,100,0.3,0.012496328214244706,0.012421873566682968
7,75,100,0.35,0.01248564543920501,0.01242152422313684
7,75,100,0.4,0.012475680962087735,0.012421583706971363
7,75,100,0.45,0.012466445677119962,0.012422055885375078
7,75,100,0.5,0.012457950374001672,0.012422944470096339
7,75,100,0.55,0.01245020571004005,0.01242425298897812
7,75,100,0.6,0.012443222186030913,0.01242598476121659
7,75,100,0.65,0.012437010127577905,0.012428142878036005
7,75,100,0.7,0.012431579673286976,0.012430730190216215
7,75,100,0.75,0.012426940770862111,0.012433749303500316
7,75,100,0.8,0.012423103181607465,0.012437202582383646
7,75,100,0.85,0.012420076493257267,0.012441092162209153
7,75,100,0.9,0.012417870140486315,0.012445419968919397
7,75,100,0.95,0.012416493431955897,0.012450187745319752
7,75,100,1.0,0.012415955582376358,0.01245539708233524
8,1,2,0.0,0.023789239616841734,0.019829920084524673
8,1,2,0.05,0.023524408487364187,0.01963694307906439
8,1,2,0.1,0.023269027270620465,0.019450917590553424
8,1,2,0.15,0.02302298353877507,0.01927181053931985
8,1,2,0.2,0.02278619739682045,0.0190995987235876
8,1,2,0.25,0.022558621589948334,0.01893426882414913
8,1,2,0.3,0.022340242009625096,0.018775817663625058
8,1,2,0.35,0.022131078819757975,0.018624252942150914
8,1,2,0.4,0.021931188650162865,0.01847959489644592
8,1,2,0.45,0.02174066874956099,0.018341879773563337
8,1,2,0.5,0.02155966482237744,0.01821116684203151
8,1,2,0.55,0.021388385632124137,0.01808755202100823
8,1,2,0.6,0.021227128861281648,0.01797119261464682
8,1,2,0.65,0.021076320922202765,0.017862345842969037
8,1,2,0.7,0.02093655846023524,0.017761408906754594
8,1,2,0.75,0.02080860263848476,0.01766891167177785
8,1,2,0.8,0.020693271313929108,0.017585407077679277
8,1,2,0.85,0.02059132643642138,0.01751135659832957
8,1,2,0.9,0.020503655008469256,0.017447309086738208
8,1,2,0.95,0.020432333593294133,0.01739496298712845
8,1,2,1.0,0.020384581734517588,0.017361117272737085
8,2,3,0.0,0.02376857082851891,0.020384581734517588
8,2,3,0.05,0.02323551356661671,0.020408396615367246
8,2,3,0.1,0.022731051479115166,0.020450796093938177
8,2,3,0.15,0.022255155855728966,0.02051162755912274
8,2,3,0.2,0.021807732797686046,0.02059069538904801
8,2,3,0.25,0.02138865988586594,0.020687795138283713
8,2,3,0.3,0.02099780151060791,0.020802726341197775
8,2,3,0.35,0.020635003111618935,0.020935284209346837
8,2,3,0.4,0.02030008183425917,0.021085247756276355
8,2,3,0.45,0.019992827932172077,0.021252378704266404
8,2,3,0.5,0.01971301769742899,0.021436431976128684
8,2,3,0.55,0.019460429635408498,0.021637169508538657
8,2,3,0.6,0.019234856542585596,0.02185437006168009
8,2,3,0.65,0.01903611169476314,0.022087833246734773
8,2,3,0.7,0.01886403120811311,0.022337379845083705
8,2,3,0.75,0.018718475461171072,0.022602851316489585
8,2,3,0.8,0.01859933174070438,0.022884110666088787
8,2,3,0.85,0.018506519196867938,0.023181045760469435
8,2,3,0.9,0.018439995858327823,0.023493574846513404
8,2,3,0.95,0.018399765251069247,0.02382165181804465
8,2,3,1.0,0.01838587673163647,0.024165265340868932
8,3,4,0.0,0.024276587761223233,0.01838587673163647
8,3,4,0.05,0.02351323746486734,0.01839919064810617
8,3,4,0.1,0.022773147920049863,0.018441396917431106
8,3,4,0.15,0.0220574697485097,0.018513174223952635
8,3,4,0.2,0.021367434608193292,0.01861521182448161
8,3,4,0.25,0.020704368272637916,0.01874821429427146
8,3,4,0.3,0.02006971570438825,0.018912917819002076
8,3,4,0.35,0.019465073125514123,0.019110113107825
8,3,4,0.4,0.018892203699298133,0.019340651638048212
8,3,4,0.45,0.01835299554203588,0.01960539407470298
8,3,4,0.5,0.017849352188080828,0.019905091143389432
8,3,4,0.55,0.01738310593940218,0.02024028757681223
8,3,4,0.6,0.016956061003360664,0.02061135626418173
8,3,4,0.65,0.01657012153761773,0.021018617985906235
8,3,4,0.7,0.016227383850483446,0.02146242628410911
8,3,4,0.75,0.015930158245179953,0.02194318329768765
8,3,4,0.8,0.015680953869425654,0.022461320299100668
8,3,4,0.85,0.015482455618921582,0.02301727238814924
8,3,4,0.9,0.01533750015687666,0.023611454835280342
8,3,4,0.95,0.015249045421643282,0.024244235890484002
8,3,4,1.0,0.015220126405183651,0.024915899284812373
8,4,5,0.0,0.02296147728672855,0.015220126405183651
8,4,5,0.05,0.02256709363525659,0.015225300481900624
8,4,5,0.1,0.02219711571627305,0.015242439144772916
8,4,5,0.15,0.021850843735001197,0.0152710818216108
8,4,5,0.2,0.021527580216206297,0.015310773659843773
8,4,5,0.25,0.02122676711881711,0.015361202569712963
8,4,5,0.3,0.020947945778812524,0.015422159099641376
8,4,5,0.35,0.02069070165277914,0.015493481115561834
8,4,5,0.4,0.020454641025855248,0.015575030447208062
8,4,5,0.45,0.02023938766666782,0.015666689483185364
8,4,5,0.5,0.020044583892033292,0.015768362176725358
8,4,5,0.55,0.019869889813030343,0.01587997323279676
8,4,5,0.6,0.019714980500022322,0.01600146521315471
8,4,5,0.65,0.019579542395812635,0.016132794887463945
8,4,5,0.7,0.019463269983374734,0.01627392983584971
8,4,5,0.75,0.019365863110269946,0.01642484570387292
8,4,5,0.8,0.01928702499133539,0.01658552413037864
8,4,5,0.85,0.019226460757992603,0.01675595121543206
8,4,5,0.9,0.019183876397493763,0.01693611637053008
8,4,5,0.95,0.019158977953775087,0.017126011421655322
8,4,5,1.0,0.01915147090455637,0.01732562987874257
8,5,6,0.0,0.11487478400776609,0.01915147090455637
8,5,6,0.05,0.10768255189982932,0.019191262385218972
8,5,6,0.1,0.10008402711645652,0.01934007313606494
8,5,6,0.15,0.0921903161495168,0.01960448439264581
8,5,6,0.2,0.08416924568951306,0.019995643692455684
8,5,6,0.25,0.07625037925302779,0.020546284224613603
8,5,6,0.3,0.06864328726413198,0.021258497713304514
8,5,6,0.35,0.061532763727461415,0.022140407763968202
8,5,6,0.4,0.05504994760274078,0.02321489065831954
8,5,6,0.45,0.049246780996732714,0.024509862523861024
8,5,6,0.5,0.04410734823570559,0.026056975495645982
8,5,6,0.55,0.039576503171465396,0.02788889995452435
8,5,6,0.6,0.03559200061618027,0.030038981315941658
8,5,6,0.65,0.03210708075613766,0.032542776995583285
8,5,6,0.7,0.029096671964213727,0.03543706313975135
8,5,6,0.75,0.02655268358609577,0.038757359263341305
8,5,6,0.8,0.024475591972608297,0.04253523616791167
8,5,6,0.85,0.02286687370317988,0.04679564126719351
8,5,6,0.9,0.0217244714943415,0.051554455658603573
8,5,6,0.95,0.021041674453092907,0.05681660055029943
8,5,6,1.0,0.020808659558460736,0.06257502378515938
8,6,8,0.0,0.11606400272200859,0.020808659558460736
8,6,8,0.05,0.10832392936363104,0.02096577942454311
8,6,8,0.1,0.10072392676948069,0.02142823478968963
8,6,8,0.15,0.09326335026062399,0.022198558199998393
8,6,8,0.2,0.08594674141394193,0.023275410532075477
8,6,8,0.25,0.07878624957687744,0.02465391539183956
8,6,8,0.3,0.07180318844714034,0.02632687302143328
8,6,8,0.35,0.06502832117050994,0.028286659572293503
8,6,8,0.4,0.0585007048425004,0.03052741791532377
8,6,8,0.45,0.05226525981929719,0.03304699530454991
8,6,8,0.5,0.04636954275784291,0.03584798192470626
8,6,8,0.55,0.04086028932033505,0.03893710349828937
8,6,8,0.6,0.035780309351035336,0.04232242811347299
8,6,8,0.65,0.031167010505595866,0.04600917572519817
8,6,8,0.7,0.027054292221996387,0.049996363670213484
8,6,8,0.75,0.023490716611664474,0.054288711856771796
8,6,8,0.8,0.02051437863457912,0.05886640695498544
8,6,8,0.85,0.01813903928679539,0.0636694065326039
8,6,8,0.9,0.016400408594541345,0.06864638967572498
8,6,8,0.95,0.015335483266408262,0.0737409569602396
8,6,8,1.0,0.014977224233962947,0.07889544973784748
8,8,10,0.0,0.02043571187597591,0.014977224233962947
8,8,10,0.05,0.019810579897932425,0.01504469059958486
8,8,10,0.1,0.019218899906707852,0.01526090300866075
8,8,10,0.15,0.018659545603841175,0.01561940037856396
8,8,10,0.2,0.01813149922266189,0.016114159008909407
8,8,10,0.25,0.017633905758610208,0.01673961378477665
8,8,10,0.3,0.017166082253712966,0.017490630833974122
8,8,10,0.35,0.01672751048628296,0.0183624637823959
8,8,10,0.4,0.016317830747361615,0.019350714335889578
8,8,10,0.45,0.015936840885013737,0.020451303582393957
8,8,10,0.5,0.01558449899253667,0.021660453780291366
8,8,10,0.55,0.015260927422515556,0.022974678957818483
8,8,10,0.6,0.014966416963322467,0.02439078316761696
8,8,10,0.65,0.01470143174215325,0.025905866459262582
8,8,10,0.7,0.014466618584182734,0.02751734141730302
8,8,10,0.75,0.014262833601277392,0.02922297189589767
8,8,10,0.8,0.014091226113002724,0.031020972758096746
8,8,10,0.85,0.013953475778150856,0.032910265143514666
8,8,10,0.9,0.013852176948293562,0.034890879937451574
8,8,10,0.95,0.01379038361805994,0.036963521552457655
8,8,10,1.0,0.013769658523490855,0.03912763442669732
8,10,12,0.0,0.07460012411240678,0.013769658523490855
8,10,12,0.05,0.07013170300477439,0.013801287178091693
8,10,12,0.1,0.06575924623006274,0.01387968514371321
8,10,12,0.15,0.06149303615323525,0.014001490244499194
8,10,12,0.2,0.057341608958834105,0.014163738524462743
8,10,12,0.25,0.05331098509010123,0.014363807530926313
8,10,12,0.3,0.049404519800168765,0.014599372411472931
8,10,12,0.35,0.045623575122032016,0.014868372681498482
8,10,12,0.4,0.04196908547386155,0.015168985933237181
8,10,12,0.45,0.03844390080767894,0.015499605710544626
8,10,12,0.5,0.03505555834240124,0.015858821560978852
8,10,12,0.55,0.03181889973741189,0.01624539962376934
8,10,12,0.6,0.028757797066539508,0.016658262408880423
8,10,12,0.65,0.02590529187295973,0.01709646721927855
8,10,12,0.7,0.023301785891299606,0.01755918424697953
8,10,12,0.75,0.02099154958519623,0.018045677131326807
8,10,12,0.8,0.01901856325443438,0.0185552892079446
8,10,12,0.85,0.017423246938133883,0.01908743682818567
8,10,12,0.9,0.016241621196860193,0.019641608111306677
8,10,12,0.95,0.01550768338855887,0.020217363678832655
8,10,12,1.0,0.015258370180964695,0.020814336386759863
8,12,15,0.0,0.028583266143110693,0.015258370180964695
8,12,15,0.05,0.02726365258711015,0.01536092812709652
8,12,15,0.1,0.025989149428487623,0.01566323944121235
8,12,15,0.15,0.024762563177251604,0.01614189377986964
8,12,15,0.2,0.023586786527012023,0.016777179433766776
8,12,15,0.25,0.02246475080889257,0.017552121096940494
8,12,15,0.3,0.021399372928952214,0.018451661369106878
8,12,15,0.35,0.020393502976878704,0.01946205703313142
8,12,15,0.4,0.019449879036404,0.02057049910466826
8,12,15,0.45,0.018571092176820233,0.021764925047037052
8,12,15,0.5,0.017759560419652248,0.02303397098960172
8,12,15,0.55,0.01701750997453441,0.02436700925334378
8,12,15,0.6,0.016346967565478078,0.025754228579770062
8,12,15,0.65,0.01574978477236856,0.027186742319910175
8,12,15,0.7,0.015227768183269088,0.028656774586497475
8,12,15,0.75,0.014783095588259215,0.030158091848384146
8,12,15,0.8,0.014418828402526583,0.031686486529063154
8,12,15,0.85,0.014137358519346329,0.03323815396124582
8,12,15,0.9,0.013938089418206217,0.034807270114781554
8,12,15,0.95,0.013819779826663135,0.03638820837815683
8,12,15,1.0,0.013782200829530558,0.037977057023450084
8,15,20,0.0,0.02244981429409796,0.013782200829530558
8,15,20,0.05,0.021637905913836603,0.01405777639882675
8,15,20,0.1,0.02086785785452944,0.014938573764545125
8,15,20,0.15,0.020139205003407663,0.016366578243122848
8,15,20,0.2,0.019451592791162983,0.01828192714797666
8,15,20,0.25,0.018804767900795123,0.02061562761539824
8,15,20,0.3,0.018198569487073768,0.02329114682197616
8,15,20,0.35,0.017632920781666128,0.026231811858192823
8,15,20,0.4,0.017107820660445614,0.029369291836630666
8,15,20,0.45,0.0166233336989544,0.03264944236311125
8,15,20,0.5,0.01617957573277847,0.03603403804616375
8,15,20,0.55,0.015776691459761495,0.03949893006599859
8,15,20,0.6,0.015414823862605474,0.043030175483720276
8,15,20,0.65,0.015094082873387874,0.04661973068461209
8,15,20,0.7,0.01481452643762296,0.05026181815360618
8,15,20,0.75,0.01457616189017357,0.053950479665738856
8,15,20,0.8,0.014378962341738185,0.05767835516168201
8,15,20,0.85,0.014222888464047888,0.061436452737353923
8,15,20,0.9,0.014107940528533876,0.06521460329506462
8,15,20,0.95,0.01403453760656909,0.06900256899645063
8,15,20,1.0,0.014005849893260383,0.0727931677250062
8,20,25,0.0,0.03260905788524539,0.014005849893260383
8,20,25,0.05,0.03018326977142037,0.01402572419348652
8,20,25,0.1,0.027977259314611633,0.014092008992045527
8,20,25,0.15,0.025976492550375107,0.014203777955186854
8,20,25,0.2,0.02416705507744439,0.01436099960255939
8,20,25,0.25,0.022535600862639695,0.014564094738463608
8,20,25,0.3,0.02106939448073208,0.014813624479715532
8,20,25,0.35,0.01975642969193423,0.015110132792670894
8,20,25,0.4,0.0185855349404902,0.015454072865681333
8,20,25,0.45,0.01754646624366005,0.015845818256197533
8,20,25,0.5,0.01662997102612699,0.01628573013688385
8,20,25,0.55,0.015827782800852286,0.01677422126342755
8,20,25,0.6,0.015132538576642353,0.017311786972646313
8,20,25,0.65,0.014537647215443261,0.017899010985422785
8,20,25,0.7,0.0140371425538262,0.01853656256094168
8,20,25,0.75,0.013625544284052105,0.01922519483363856
8,20,25,0.8,0.01329773890952517,0.019965747696046497
8,20,25,0.85,0.01304888648590322,0.02075915580133402
8,20,25,0.9,0.012874355139196752,0.0216064616957892
8,20,25,0.95,0.012769683034180898,0.02250883418538042
8,20,25,1.0,0.012730565271515679,0.023467591533166264
8,25,33,0.0,0.031215563047807204,0.012730565271515679
8,25,33,0.05,0.029609330214419097,0.012766120394795254
8,25,33,0.1,0.028071980218299566,0.012872401503272114
8,25,33,0.15,0.02660316458786837,0.013047704978792683
8,25,33,0.2,0.025202822802840343,0.013290426073715847
8,25,33,0.25,0.023871196754491578,0.013599061840822362
8,25,33,0.3,0.022608838712548276,0.013972210635629383
8,25,33,0.35,0.021416618462117835,0.014408574383520473
8,25,33,0.4,0.020295729476319073,0.014906964021532168
8,25,33,0.45,0.01924769246035596,0.015466306985084603
8,25,33,0.5,0.018274354670442923,0.01608565563552372
8,25,33,0.55,0.01737788383078573,0.01676419586232259
8,25,33,0.6,0.016560755875204714,0.017501255369497423
8,25,33,0.65,0.015825736072725024,0.018296311310769076
8,25,33,0.7,0.015175853380040731,0.01914899699207606
8,25,33,0.75,0.014614368123646413,0.020059107340558664
8,25,33,0.8,0.014144733368591785,0.02102660276998785
8,25,33,0.85,0.01377055059902815,0.022051610984105855
8,25,33,0.9,0.013495520655033039,0.023134426203882865
8,25,33,0.95,0.013323391303761555,0.024275505365478102
8,25,33,1.0,0.013257903435865618,0.02547546110203199
8,33,50,0.0,0.023836699712252683,0.013257903435865618
8,33,50,0.05,0.0226717950777771,0.013298154311737205
8,33,50,0.1,0.02158683957626574,0.013408271634596096
8,33,50,0.15,0.020578281361507536,0.013583899723837637
8,33,50,0.2,0.019642817580585722,0.013820823152979979
8,33,50,0.25,0.018777400628735293,0.014114990609498584
8,33,50,0.3,0.01797923727781133,0.014462532993116544
8,33,50,0.35,0.01724578353398866,0.01485977765604542
8,33,50,0.4,0.016574736809409317,0.015303259568404311
8,33,50,0.45,0.01596402629652574,0.01578972964783102
8,33,50,0.5,0.01541180214563001,0.016316160350799424
8,33,50,0.55,0.014916423949224777,0.01687974866354464
8,33,50,0.6,0.014476449002387558,0.017477916720790528
8,33,50,0.65,0.014090620780214728,0.01810831036319196
8,33,50,0.7,0.013757858034125808,0.0187687960011697
8,33,50,0.75,0.013477244854727769,0.019457456180311642
8,33,50,0.8,0.013248021977915041,0.020172584240100704
8,33,50,0.85,0.013069579514065066,0.02091267841548779
8,33,50,0.9,0.01294145113633544,0.021676435629488462
8,33,50,0.95,0.012863309536663469,0.022462745028932016
8,33,50,1.0,0.012834962604431456,0.023270680982939038
8,50,75,0.0,0.012882292789573393,0.012834962604431456
8,50,75,0.05,0.012842159916772516,0.012864184290895662
8,50,75,0.1,0.012803858418937235,0.01298334720781252
8,50,75,0.15,0.012767267640488834,0.013191093876127671
8,50,75,0.2,0.01273229032865263,0.013486148234378338
8,50,75,0.25,0.012698852882541667,0.013867329906919915
8,50,75,0.3,0.01266690559620477,0.01433356457278276
8,50,75,0.35,0.012636422894374392,0.014883890009184867
8,50,75,0.4,0.012607403560209937,0.015517457565894944
8,50,75,0.45,0.012579870955775056,0.016233529020715103
8,50,75,0.5,0.012553873238918028,0.017031468963794268
8,50,75,0.55,0.012529483585477983,0.01791073305091847
8,50,75,0.6,0.012506800434395279,0.01887085264575908
8,50,75,0.65,0.012485947786540684,0.01991141653171751
8,50,75,0.7,0.012467075606835097,0.02103205051009279
8,50,75,0.75,0.012450360403410988,0.022232395808128313
8,50,75,0.8,0.012436006084254068,0.023512087292592302
8,50,75,0.85,0.012424245211640907,0.024870732511986418
8,50,75,0.9,0.01241534076512698,0.026307892552187247
8,50,75,0.95,0.012409588437958245,0.02782306554253726
8,50,75,1.0,0.012407319248361892,0.02941567331562152
8,75,100,0.0,0.01253505378495413,0.012407319248361892
8,75,100,0.05,0.012521867409587991,0.012404420809894776
8,75,100,0.1,0.01250919952549991,0.012401880698367888
8,75,100,0.15,0.012497056848099285,0.012399695653666627
8,75,100,0.2,0.012485447203896402,0.012397863441310854
8,75,100,0.25,0.012474379453323258,0.012396382775729001
8,75,100,0.3,0.01246386339670567,0.012395253226657597
8,75,100,0.35,0.012453909675550875,0.01239447512082976
8,75,100,0.4,0.012444529677035597,0.012394049446835522
8,75,100,0.45,0.012435735446288216,0.01239397776774747
8,75,100,0.5,0.012427539608707992,0.0123942621437553
8,75,100,0.55,0.012419955303008767,0.012394905065492366
8,75,100,0.6,0.012412996124700827,0.012395909397771711
8,75,100,0.65,0.012406676079186718,0.01239727833290244
8,75,100,0.7,0.012401009543384876,0.012399015352502592
8,75,100,0.75,0.012396011234719072,0.012401124196643987
8,75,100,0.8,0.012391696186340177,0.012403608839195909
8,75,100,0.85,0.012388079727536479,0.012406473468322604
8,75,100,0.9,0.012385177468404035,0.012409722471205469
8,75,100,0.95,0.012383005287973184,0.01241336042218607
8,75,100,1.0,0.012381579325107018,0.012417392073644607
