exp,arm,seed,mode,optimizer,iters,gamma,S,penalty,noise,schedule,radius,n_steps,window_size,J,p_err,score,support_recall,false_positives,wall_s,f_calls,iterations,converged,blowup,seed_p_err
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,8,0.014570936227918477,0.35135500916645074,0.8,0.7142857142857143,2,1.8559551239013672,3306,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,10,0.0138286693407308,0.2881164320829356,0.85,0.8571428571428571,2,1.878187894821167,3326,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,12,0.015383508636710385,0.30152616341716476,0.85,0.8571428571428571,2,1.8578009605407715,3287,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,15,0.013474529733614536,0.2770482231134804,0.85,0.7142857142857143,2,1.8411400318145752,3263,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,20,0.013768469505698658,0.19416434673793254,0.9,0.7142857142857143,1,1.8466649055480957,3262,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,25,0.01284373394991029,0.30883906725299415,0.8,0.7142857142857143,2,1.9219589233398438,3402,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,33,0.013229118570487988,0.2828869052336893,0.9,0.7142857142857143,1,1.916762113571167,3409,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,50,0.012768175616998376,0.2563890582391186,0.9,0.7142857142857143,1,2.117476224899292,3752,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,75,0.012519560094668654,0.25437594941763925,0.9,0.7142857142857143,1,2.0198850631713867,3600,2500,false,false,1.7034393410136635
main,best,7,best,nm,2500,0.05,10,flat,0.05,full,nan,16,100,0.012525268837349971,0.25250727620906555,0.9,0.7142857142857143,1,2.0759949684143066,3681,2500,false,false,1.7034393410136635
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,1,0.03065924244956581,1.3870039471478408,0.2,1.0,11,1.794529914855957,3157,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,2,0.024056098204090957,0.7525085783427865,0.4,0.8571428571428571,7,1.8375091552734375,3249,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,3,0.02124885533673563,0.49577511879721253,0.4,0.7142857142857143,9,1.885115146636963,3334,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,4,0.016783553702266165,0.3716343280013551,0.65,0.7142857142857143,4,1.8430440425872803,3266,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,5,0.019101095350317347,0.23206494840945105,0.75,0.5714285714285714,3,1.8599071502685547,3293,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,6,0.02105092981822934,0.42470295822685,0.45,0.5714285714285714,7,1.8115828037261963,3220,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,8,0.01563826033388558,0.4376016178003434,0.5,0.5714285714285714,6,1.8734090328216553,3209,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,10,0.01502378804837861,0.3691779543036833,0.65,0.7142857142857143,5,1.862151861190796,3302,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,12,0.015674041186102244,0.38915177243730875,0.65,0.7142857142857143,5,1.8941850662231445,3369,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,15,0.015067778986435902,0.34710627786498977,0.6,0.7142857142857143,7,1.8442060947418213,3272,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,20,0.014706506119239484,0.3260717767838415,0.65,0.8571428571428571,6,1.852766990661621,3293,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,25,0.014644838701643154,0.3392323295566366,0.7,0.7142857142857143,5,1.8984789848327637,3360,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,33,0.014813135221509928,0.3486676810290184,0.75,0.7142857142857143,4,1.8658950328826904,3297,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,50,0.014361927008949091,0.3626033261959846,0.75,0.5714285714285714,4,1.946916103363037,3453,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,75,0.013819642174069065,0.35415828482315026,0.75,0.5714285714285714,4,2.009580135345459,3552,2500,false,false,1.7558345413482535
penalty,propagate_graded,3,propagate,nm,2500,0.05,10,graded,0.05,full,nan,16,100,0.013784557599084615,0.3508940104156876,0.7,0.5714285714285714,4,2.165174961090088,3830,2500,false,false,1.7558345413482535
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,1,0.028872980530476763,0.8416454908044803,0.45,0.7142857142857143,4,1.7797329425811768,3152,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,2,0.0461995470856412,1.804508328506371,0.3,0.8571428571428571,9,1.822070837020874,3211,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,3,0.0784350428020135,1.632860126777577,0.2,1.0,11,1.767754077911377,3135,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,4,0.09999392326432746,1.742218086475502,0.2,0.5714285714285714,11,1.8344988822937012,3248,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,5,0.08660463286453524,1.5876618790701986,0.2,0.8571428571428571,10,1.8527500629425049,3295,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,6,0.07878820395443956,1.602859060766545,0.25,0.8571428571428571,9,1.770259141921997,3139,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,8,0.09237103599350313,1.5696865900161487,0.2,0.5714285714285714,9,1.8051629066467285,3175,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,10,0.13010397898988293,1.8503025148997518,0.15,0.5714285714285714,11,1.8448231220245361,3276,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,12,0.4385040789961498,1.4983436909500265,0.2,0.7142857142857143,10,1.8845741748809814,3345,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,15,0.5888627080395635,1.6574839592728157,0.3,0.42857142857142855,8,1.9108028411865234,3394,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,20,0.4946945014619307,2.1268822958607236,0.3,0.8571428571428571,8,1.868704080581665,3305,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,25,0.8787701764266631,1.5059664577715428,0.25,0.7142857142857143,10,1.9634809494018555,3474,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,33,0.7921725682607229,1.3804284273498806,0.35,0.7142857142857143,7,1.8840558528900146,3346,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,50,1.300337048717241,2.3314041718854006,0.15,0.5714285714285714,11,1.9509270191192627,3457,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,75,1.467467460406356,1.973298144191385,0.3,0.8571428571428571,8,1.9381530284881592,3427,2500,false,false,1.7034393410136635
penalty,reset_graded,7,reset,nm,2500,0.05,10,graded,0.05,full,nan,16,100,1.3818262524026985,1.3749337546448372,0.4,0.8571428571428571,7,1.8737881183624268,3324,2500,false,false,1.7034393410136635
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,1,0.01679445398897461,0.17765142305713097,0.85,0.5714285714285714,0,3.666330099105835,166,55,true,false,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,2,0.01999222799732999,0.22486558318379216,0.9,0.7142857142857143,1,3.242440938949585,260,86,true,false,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,3,0.018370685917693103,0.32665076063479365,0.65,0.7142857142857143,3,5.304322004318237,421,148,true,false,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,4,0.014800594271649455,0.08996453836509236,0.95,0.8571428571428571,0,7.067683935165405,560,203,true,false,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,5,1000.0,9.138680253833915,0.1,1.0,12,3.618600845336914,366,79,false,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,6,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.003370046615600586,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,8,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.002971172332763672,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,10,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.001119852066040039,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,12,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.0011281967163085938,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,15,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.0011630058288574219,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,20,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.001129150390625,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,25,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.0011150836944580078,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,33,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.0011169910430908203,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,50,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.0011169910430908203,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,75,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.0011119842529296875,1,0,true,true,1.7558345413482535
optimizer,bfgs_reset,3,reset,bfgs,2500,0.05,10,flat,0.05,full,nan,16,100,1000.0,1.7558345413482535,0.35,0.5714285714285714,7,0.0011181831359863281,1,0,true,true,1.7558345413482535
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,1,0.016794453988975035,0.17765140289676593,0.85,0.5714285714285714,0,5.863370895385742,438,156,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,2,0.01999222799733029,0.22486551307338135,0.9,0.7142857142857143,1,4.945081949234009,375,128,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,3,0.018370685917694446,0.32665084719875975,0.65,0.7142857142857143,3,10.299942970275879,781,263,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,4,0.014800594271650033,0.08996434631913285,0.95,0.8571428571428571,0,17.33138084411621,1318,437,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,5,0.01831281202913735,0.11391355633488597,0.85,0.8571428571428571,0,11.365335941314697,857,287,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,6,0.017345807030122007,0.9923056273395424,0.75,0.8571428571428571,2,21.195311069488525,1588,534,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,8,0.0142427476598357,0.4185660281230096,0.85,0.8571428571428571,1,26.89874291419983,2021,680,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,10,0.013514631055696138,0.20380546600471275,0.85,0.7142857142857143,1,48.54869794845581,3630,1177,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,12,0.015097818186298332,0.3840959475083396,0.75,0.7142857142857143,2,73.20300912857056,5510,1785,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,15,0.013177868052036922,0.1391662578705789,0.9,0.8571428571428571,0,49.982746839523315,3770,1224,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,20,0.013404347464546603,0.1398485965268132,0.85,0.7142857142857143,0,58.73090314865112,4382,1416,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,25,0.012400089237304956,0.21096102832739827,0.95,0.7142857142857143,0,84.21099185943604,6247,2007,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,33,0.012960925076317412,0.20370373819832183,0.85,0.7142857142857143,0,78.50229001045227,5896,1888,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,50,0.012401861154672036,0.21440258166010645,0.95,0.7142857142857143,0,99.01672792434692,7449,2385,true,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,75,0.01217004726662918,0.19041440150600342,0.95,0.7142857142857143,0,101.73428606987,7710,2500,false,false,1.7034393410136635
optimizer,lbfgs_propagate,7,propagate,lbfgs,2500,0.05,10,flat,0.05,full,nan,16,100,0.012192049065670313,0.20534087290850117,0.95,0.7142857142857143,0,102.82285594940186,7853,2500,false,false,1.7034393410136635
iters,it5000,3,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,1,0.020146804434633726,0.47000156372655316,0.6,0.7142857142857143,4,3.494290828704834,6217,5000,false,false,1.7558345413482535
iters,it5000,3,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,2,0.02000030720004828,0.1988898456944688,0.9,0.7142857142857143,1,3.447376012802124,6123,5000,false,false,1.7558345413482535
iters,it5000,3,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,5,0.01831524499481289,0.11377585260715449,0.85,0.8571428571428571,0,3.4683971405029297,6183,5000,false,false,1.7558345413482535
iters,it5000,3,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,10,0.013603254708308803,0.16116728237506683,0.85,0.7142857142857143,1,3.6486949920654297,6487,5000,false,false,1.7558345413482535
iters,it5000,3,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,25,0.012811535738844249,0.2451567433626795,0.85,0.7142857142857143,1,3.6952571868896484,6585,5000,false,false,1.7558345413482535
iters,it5000,3,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,50,0.012659272344161056,0.23372451800629934,0.9,0.5714285714285714,0,3.806658983230591,6760,5000,false,false,1.7558345413482535
iters,it5000,3,propagate,nm,5000,0.05,10,flat,0.05,short,nan,7,100,0.012398939843223987,0.18214372989612299,0.9,0.5714285714285714,0,3.8087081909179688,6791,5000,false,false,1.7558345413482535
noise,reset,5,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,1,0.008832875620797447,0.28454430921671336,0.6,0.5714285714285714,5,1.8319411277770996,3256,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,2,0.011726024892185992,0.6433516271049027,0.5,0.5714285714285714,6,1.7643589973449707,3135,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,5,0.021629011036656796,0.9571141798777408,0.4,0.8571428571428571,6,1.912889003753662,3515,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,10,0.15668371647103083,1.4838685494847506,0.15,0.8571428571428571,10,1.9565389156341553,3331,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,25,0.2844191890361049,1.221713843715224,0.4,0.7142857142857143,7,2.0239880084991455,4048,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,50,0.320445345255765,1.3478141695105617,0.45,0.7142857142857143,4,1.84010910987854,3339,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.0,short,nan,7,100,0.35369013286223755,1.3545192270912967,0.3,0.8571428571428571,8,1.8590519428253174,3306,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,1,0.00954113618657717,0.4206575691256713,0.6,0.8571428571428571,5,1.7957489490509033,3158,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,2,0.01648754981807995,0.6154294185082629,0.45,0.8571428571428571,6,1.7282960414886475,3079,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,5,0.13789192946780224,1.0410615748205814,0.2,1.0,9,1.8981959819793701,3468,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,10,0.40042235294872514,1.261618497723486,0.25,0.7142857142857143,10,1.8531479835510254,3298,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,25,0.2540789897102724,1.1978614640886867,0.55,0.7142857142857143,4,2.0285420417785645,4050,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,50,0.2753103081638631,1.3764634542132168,0.4,0.7142857142857143,5,1.9124879837036133,3459,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.01,short,nan,7,100,0.39968462687457357,1.2226640550837478,0.2,0.5714285714285714,10,1.8664109706878662,3343,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,1,0.01278465975665126,0.5723922590032585,0.45,0.5714285714285714,6,1.7592170238494873,3130,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,2,0.01798582281723621,0.8308613518955541,0.35,0.8571428571428571,9,1.725924015045166,3063,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,5,0.08851554397935495,1.658510059420405,0.15,0.8571428571428571,11,1.8984370231628418,3474,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,10,0.17416240216708243,1.326004462875434,0.15,0.7142857142857143,11,1.7982778549194336,3215,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,25,0.32911317164380305,1.4135616299877352,0.3,0.7142857142857143,9,2.086398124694824,4162,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,50,0.2607111097274114,1.1949745758985844,0.45,0.7142857142857143,6,1.8359520435333252,3289,2500,false,false,1.6514587340395241
noise,reset,5,reset,nm,2500,0.05,10,flat,0.02,short,nan,7,100,0.26805969845149985,1.2672462733805891,0.25,0.7142857142857143,9,1.8730759620666504,3357,2500,false,false,1.6514587340395241
