direction,window_size,s,J
12,1,1.47,1000.0
12,1,1.48,1000.0
12,1,1.49,1000.0
12,1,1.5,1000.0
12,1,1.51,1000.0
12,1,1.52,1000.0
12,1,1.53,1000.0
12,1,1.54,1000.0
12,1,1.55,1000.0
12,1,1.56,1000.0
12,1,1.57,1000.0
12,1,1.58,1000.0
12,1,1.59,1000.0
12,1,1.6,1000.0
12,1,1.61,1000.0
12,1,1.62,1000.0
12,1,1.63,1000.0
12,1,1.64,1000.0
12,1,1.65,1000.0
12,1,1.66,1000.0
12,1,1.67,1000.0
12,1,1.68,1000.0
12,1,1.69,1000.0
12,1,1.7,1000.0
12,1,1.71,1000.0
12,1,1.72,1000.0
12,1,1.73,1000.0
12,1,1.74,1000.0
12,1,1.75,1000.0
12,1,1.76,1000.0
12,1,1.77,1000.0
12,1,1.78,1000.0
12,1,1.79,1000.0
12,1,1.8,1000.0
12,1,1.81,1000.0
12,1,1.82,1000.0
12,1,1.83,1000.0
12,1,1.84,1000.0
12,1,1.85,1000.0
12,1,1.86,1000.0
12,1,1.87,1000.0
12,1,1.88,1000.0
12,1,1.89,1000.0
12,1,1.9,1000.0
12,1,1.91,1000.0
12,1,1.92,1000.0
12,1,1.93,1000.0
12,1,1.94,1000.0
12,1,1.95,1000.0
12,1,1.96,1000.0
12,1,1.97,1000.0
12,1,1.98,1000.0
12,1,1.99,1000.0
12,1,2.0,1000.0
12,2,-2.0,1000.0
12,2,-1.99,1000.0
12,2,-1.98,1000.0
12,2,-1.97,1000.0
12,2,-1.96,1000.0
12,2,-1.95,1000.0
12,2,-1.94,1000.0
12,2,-1.93,1000.0
12,2,-1.92,1000.0
12,2,-1.91,1000.0
12,2,-1.9,1000.0
12,2,-1.89,1000.0
12,2,-1.88,1000.0
12,2,-1.87,1000.0
12,2,-1.86,1000.0
12,2,-1.85,1000.0
12,2,-1.84,1000.0
12,2,-1.83,1000.0
12,2,-1.82,1000.0
12,2,-1.81,1000.0
12,2,-1.8,1000.0
12,2,-1.79,1000.0
12,2,-1.78,1000.0
12,2,-1.77,1000.0
12,2,-1.76,1000.0
12,2,-1.75,1000.0
12,2,-1.74,1000.0
12,2,-1.73,1000.0
12,2,-1.72,1000.0
12,2,-1.71,1000.0
12,2,-1.7,1000.0
12,2,-1.69,1000.0
12,2,-1.68,1000.0
12,2,-1.67,1000.0
12,2,-1.66,1000.0
12,2,-1.65,1000.0
12,2,-1.64,1000.0
12,2,-1.63,1000.0
12,2,-1.62,1000.0
12,2,-1.61,1000.0
12,2,-1.6,1000.0
12,2,-1.59,1000.0
12,2,-1.58,1000.0
12,2,-1.57,1000.0
12,2,-1.56,1000.0
12,2,-1.55,1000.0
12,2,-1.54,1000.0
12,2,-1.53,1000.0
12,2,-1.52,1000.0
12,2,-1.51,1000.0
12,2,-1.5,1000.0
12,2,-1.49,1000.0
12,2,-1.48,1000.0
12,2,-1.47,1000.0
12,2,-1.46,1000.0
12,2,-1.45,1000.0
12,2,-1.44,1000.0
12,2,-1.43,1000.0
12,2,-1.42,1000.0
12,2,-1.41,1000.0
12,2,-1.4,1000.0
12,2,-1.39,1000.0
12,2,-1.38,1000.0
12,2,-1.37,1000.0
12,2,-1.36,1000.0
12,2,-1.35,1000.0
12,2,-1.34,1000.0
12,2,-1.33,1000.0
12,2,-1.32,1000.0
12,2,-1.31,1000.0
12,2,-1.3,1000.0
12,2,-1.29,1000.0
12,2,-1.28,1000.0
12,2,-1.27,1000.0
12,2,-1.26,1000.0
12,2,-1.25,1000.0
12,2,-1.24,1000.0
12,2,-1.23,1000.0
12,2,-1.22,1000.0
12,2,-1.21,1000.0
12,2,-1.2,1000.0
12,2,-1.19,1000.0
12,2,-1.18,1000.0
12,2,-1.17,1000.0
12,2,-1.16,1000.0
12,2,-1.15,1000.0
12,2,-1.14,1000.0
12,2,-1.13,1000.0
12,2,-1.12,1000.0
12,2,-1.11,1000.0
12,2,-1.1,1000.0
12,2,-1.09,1000.0
12,2,-1.08,1000.0
12,2,-1.07,1000.0
12,2,-1.06,1000.0
12,2,-1.05,1000.0
12,2,-1.04,1000.0
12,2,-1.03,1000.0
12,2,-1.02,1000.0
12,2,-1.01,1000.0
12,2,-1.0,1000.0
12,2,-0.99,1000.0
12,2,-0.98,1000.0
12,2,-0.97,1000.0
12,2,-0.96,1000.0
12,2,-0.95,1000.0
12,2,-0.94,1000.0
12,2,-0.93,1000.0
12,2,-0.92,1000.0
12,2,-0.91,1000.0
12,2,-0.9,1000.0
12,2,-0.89,1000.0
12,2,-0.88,1000.0
12,2,-0.87,1000.0
12,2,-0.86,1000.0
12,2,-0.85,1000.0
12,2,-0.84,1000.0
12,2,-0.83,1000.0
12,2,-0.82,1000.0
12,2,-0.81,1000.0
12,2,-0.8,1000.0
12,2,-0.79,1000.0
12,2,-0.78,1000.0
12,2,-0.77,1000.0
12,2,-0.76,1000.0
12,2,-0.75,1000.0
12,2,-0.74,1000.0
12,2,-0.73,1000.0
12,2,-0.72,1000.0
12,2,-0.71,1000.0
12,2,-0.7,1000.0
12,2,-0.69,1000.0
12,2,-0.68,1000.0
12,2,-0.67,1000.0
12,2,-0.66,1000.0
12,2,-0.65,1000.0
12,2,-0.64,1000.0
12,2,-0.63,1000.0
12,2,-0.62,1000.0
12,2,-0.61,1000.0
12,2,-0.6,1000.0
12,2,-0.59,1000.0
12,2,-0.58,1000.0
12,2,-0.57,1000.0
12,2,-0.56,1000.0
12,2,-0.55,1000.0
12,2,-0.54,1000.0
12,2,-0.53,1000.0
12,2,-0.52,1000.0
12,2,-0.51,1000.0
12,2,-0.5,1000.0
12,2,-0.49,1000.0
12,2,-0.48,1000.0
12,2,-0.47,1000.0
12,2,-0.46,1000.0
12,2,-0.45,1000.0
12,2,-0.44,1000.0
12,2,-0.43,1000.0
12,2,-0.42,1000.0
12,2,-0.41,1000.0
12,2,-0.4,1000.0
12,2,-0.39,1000.0
12,2,-0.38,11.77151573662298
12,2,-0.37,2.512543228106023
12,2,-0.36,1.7400824180209247
12,2,-0.35,1.3647433001863492
12,2,-0.34,1.1269700660767095
12,2,-0.33,0.957432154423084
12,2,-0.32,0.8280119792062053
12,2,-0.31,0.7247303987937024
12,2,-0.3,0.6397102363690976
12,2,-0.29,0.5681122777191726
12,2,-0.28,0.5067674352187637
12,2,-0.27,0.45349500988660657
12,2,-0.26,0.40673394102911054
12,2,-0.25,0.36533028237390364
12,2,-0.24,0.3284083099601403
12,2,-0.23,0.29528897237985174
12,2,-0.22,0.2654363899846813
12,2,-0.21,0.23842161502325537
12,2,-0.2,0.2138973632980474
12,2,-0.19,0.19157992048723224
12,2,-0.18,0.17123586263166196
12,2,-0.17,0.15267208606912014
12,2,-0.16,0.13572816670521834
12,2,-0.15,0.12027039805964353
12,2,-0.14,0.10618706893909304
12,2,-0.13,0.09338467966958257
12,2,-0.12,0.08178488737516296
12,2,-0.11,0.07132203224924155
12,2,-0.1,0.061941138450943053
12,2,-0.09,0.05359631184829514
12,2,-0.08,0.04624947684822037
12,2,-0.07,0.03986940940479809
12,2,-0.06,0.034431036264396045
12,2,-0.05,0.029914986457646783
12,2,-0.04,0.02630741087500174
12,2,-0.03,0.023600160088784197
12,2,-0.02,0.021791625420952643
12,2,-0.01,0.020889216653911802
12,2,0.0,0.020915482849303117
12,2,0.01,0.021899517927204834
12,2,0.02,0.02384589886604783
12,2,0.03,0.02676694605539443
12,2,0.04,0.030692502061528862
12,2,0.05,0.03566496500128251
12,2,0.06,0.04173791530716878
12,2,0.07,0.0489763040532946
12,2,0.08,0.05745719565030452
12,2,0.09,0.06727071447185326
12,2,0.1,0.07852104425504682
12,2,0.11,0.09132738323458234
12,2,0.12,0.10582476227386751
12,2,0.13,0.1221646179755925
12,2,0.14,0.14051498891009798
12,2,0.15,0.1610601765126014
12,2,0.16,0.1839996881779913
12,2,0.17,0.20954626516248168
12,2,0.18,0.2379228003704725
12,2,0.19,0.2693579805879092
12,2,0.2,0.3040805537222239
12,2,0.21,0.3423122308477937
12,2,0.22,0.38425938562000006
12,2,0.23,0.430103899882391
12,2,0.24,0.4799937011442666
12,2,0.25,0.5340337099889226
12,2,0.26,0.5922780217722963
12,2,0.27,0.6547241495000619
12,2,0.28,0.721310032551152
12,2,0.29,0.7919142748926337
12,2,0.3,0.8663597518619746
12,2,0.31,0.9444203730152307
12,2,0.32,1.0258304715780897
12,2,0.33,1.1102960577006415
12,2,0.34,1.1975070477943752
12,2,0.35,1.287149564985537
12,2,0.36,1.3789174774635982
12,2,0.37,1.4725224764667315
12,2,0.38,1.567702169425554
12,2,0.39,1.6642258568478765
12,2,0.4,1.7618978588468888
12,2,0.41,1.8605584466097231
12,2,0.42,1.9600826049476896
12,2,0.43,2.060376994636137
12,2,0.44,2.1613755884254906
12,2,0.45,2.263034514175623
12,2,0.46,2.36532664658278
12,2,0.47,2.4682364440746998
12,2,0.48,2.5717554351330407
12,2,0.49,2.675878631573891
12,2,0.5,2.78060200396461
12,2,0.51,2.8859210171485903
12,2,0.52,2.9918301100962976
12,2,0.53,3.098322926314931
12,2,0.54,3.2053930634829104
12,2,0.55,3.3130351111166525
12,2,0.56,3.421245774554486
12,2,0.57,3.5300249307628055
12,2,0.58,3.6393765142088657
12,2,0.59,3.7493091787906208
12,2,0.6,3.8598367175325143
12,2,0.61,3.970978242762406
12,2,0.62,4.082758137253924
12,2,0.63,4.195205785807504
12,2,0.64,4.308355092615051
12,2,0.65,4.422243787562661
12,2,0.66,4.536912527504131
12,2,0.67,4.652403807173561
12,2,0.68,4.768760707321442
12,2,0.69,4.886025522036036
12,2,0.7,5.004238319898336
12,2,0.71,5.123435502007797
12,2,0.72,5.243648422493723
12,2,0.73,5.364902133644066
12,2,0.74,5.4872143091018675
12,2,0.75,5.610594386312617
12,2,0.76,5.73504295546972
12,2,0.77,5.860551408401571
12,2,0.78,5.987101848536971
12,2,0.79,6.114667253043157
12,2,0.8,6.243211870616446
12,2,0.81,6.372691832917585
12,2,0.82,6.50305595372511
12,2,0.83,6.634246686952931
12,2,0.84,6.766201212320293
12,2,0.85,6.89885261550163
12,2,0.86,7.0321311280988175
12,2,0.87,7.16596539201561
12,2,0.88,7.300283713079568
12,2,0.89,7.435015270290295
12,2,0.9,7.570091249967035
12,2,0.91,7.705445878213529
12,2,0.92,7.841017330196752
12,2,0.93,7.976748500227525
12,2,0.94,8.112587621801417
12,2,0.95,8.248488730551877
12,2,0.96,8.38441196374914
12,2,0.97,8.520323684133942
12,2,0.98,8.656196395765386
12,2,0.99,8.79200836610688
12,2,1.0,8.927742732069971
12,2,1.01,9.063385512445393
12,2,1.02,9.198920982546474
12,2,1.03,9.33432005484323
12,2,1.04,9.469508215716218
12,2,1.05,9.604264419856374
12,2,1.06,9.737818507705851
12,2,1.07,9.866295848350909
12,2,1.08,9.93154299491058
12,2,1.09,421.8541071186983
12,2,1.1,1000.0
12,2,1.11,1000.0
12,2,1.12,1000.0
12,2,1.13,1000.0
12,2,1.14,1000.0
12,2,1.15,1000.0
12,2,1.16,1000.0
12,2,1.17,1000.0
12,2,1.18,1000.0
12,2,1.19,1000.0
12,2,1.2,1000.0
12,2,1.21,1000.0
12,2,1.22,1000.0
12,2,1.23,1000.0
12,2,1.24,1000.0
12,2,1.25,1000.0
12,2,1.26,1000.0
12,2,1.27,1000.0
12,2,1.28,1000.0
12,2,1.29,1000.0
12,2,1.3,1000.0
12,2,1.31,1000.0
12,2,1.32,1000.0
12,2,1.33,1000.0
12,2,1.34,1000.0
12,2,1.35,1000.0
12,2,1.36,1000.0
12,2,1.37,1000.0
12,2,1.38,1000.0
12,2,1.39,1000.0
12,2,1.4,1000.0
12,2,1.41,1000.0
12,2,1.42,1000.0
12,2,1.43,1000.0
12,2,1.44,1000.0
12,2,1.45,1000.0
12,2,1.46,1000.0
12,2,1.47,1000.0
12,2,1.48,1000.0
12,2,1.49,1000.0
12,2,1.5,1000.0
12,2,1.51,1000.0
12,2,1.52,1000.0
12,2,1.53,1000.0
12,2,1.54,1000.0
12,2,1.55,1000.0
12,2,1.56,1000.0
12,2,1.57,1000.0
12,2,1.58,1000.0
12,2,1.59,1000.0
12,2,1.6,1000.0
12,2,1.61,1000.0
12,2,1.62,1000.0
12,2,1.63,1000.0
12,2,1.64,1000.0
12,2,1.65,1000.0
12,2,1.66,1000.0
12,2,1.67,1000.0
12,2,1.68,1000.0
12,2,1.69,1000.0
12,2,1.7,1000.0
12,2,1.71,1000.0
12,2,1.72,1000.0
12,2,1.73,1000.0
12,2,1.74,1000.0
12,2,1.75,1000.0
12,2,1.76,1000.0
12,2,1.77,1000.0
12,2,1.78,1000.0
12,2,1.79,1000.0
12,2,1.8,1000.0
12,2,1.81,1000.0
12,2,1.82,1000.0
12,2,1.83,1000.0
12,2,1.84,1000.0
12,2,1.85,1000.0
12,2,1.86,1000.0
12,2,1.87,1000.0
12,2,1.88,1000.0
12,2,1.89,1000.0
12,2,1.9,1000.0
12,2,1.91,1000.0
12,2,1.92,1000.0
12,2,1.93,1000.0
12,2,1.94,1000.0
12,2,1.95,1000.0
12,2,1.96,1000.0
12,2,1.97,1000.0
12,2,1.98,1000.0
12,2,1.99,1000.0
12,2,2.0,1000.0
12,5,-2.0,1000.0
12,5,-1.99,1000.0
12,5,-1.98,1000.0
12,5,-1.97,1000.0
12,5,-1.96,1000.0
12,5,-1.95,1000.0
12,5,-1.94,1000.0
12,5,-1.93,1000.0
12,5,-1.92,1000.0
12,5,-1.91,1000.0
12,5,-1.9,1000.0
12,5,-1.89,1000.0
12,5,-1.88,1000.0
12,5,-1.87,1000.0
12,5,-1.86,1000.0
12,5,-1.85,1000.0
12,5,-1.84,1000.0
12,5,-1.83,1000.0
12,5,-1.82,1000.0
12,5,-1.81,1000.0
12,5,-1.8,1000.0
12,5,-1.79,1000.0
12,5,-1.78,1000.0
12,5,-1.77,1000.0
12,5,-1.76,1000.0
12,5,-1.75,1000.0
12,5,-1.74,1000.0
12,5,-1.73,1000.0
12,5,-1.72,1000.0
12,5,-1.71,1000.0
12,5,-1.7,1000.0
12,5,-1.69,1000.0
12,5,-1.68,1000.0
12,5,-1.67,1000.0
12,5,-1.66,1000.0
12,5,-1.65,1000.0
12,5,-1.64,1000.0
12,5,-1.63,1000.0
12,5,-1.62,1000.0
12,5,-1.61,1000.0
12,5,-1.6,1000.0
12,5,-1.59,1000.0
12,5,-1.58,1000.0
12,5,-1.57,1000.0
12,5,-1.56,1000.0
12,5,-1.55,1000.0
12,5,-1.54,1000.0
12,5,-1.53,1000.0
12,5,-1.52,1000.0
12,5,-1.51,1000.0
12,5,-1.5,1000.0
12,5,-1.49,1000.0
12,5,-1.48,1000.0
12,5,-1.47,1000.0
12,5,-1.46,1000.0
12,5,-1.45,1000.0
12,5,-1.44,1000.0
12,5,-1.43,1000.0
12,5,-1.42,1000.0
12,5,-1.41,1000.0
12,5,-1.4,1000.0
12,5,-1.39,1000.0
12,5,-1.38,1000.0
12,5,-1.37,1000.0
12,5,-1.36,1000.0
12,5,-1.35,1000.0
12,5,-1.34,1000.0
12,5,-1.33,1000.0
12,5,-1.32,1000.0
12,5,-1.31,1000.0
12,5,-1.3,1000.0
12,5,-1.29,1000.0
12,5,-1.28,1000.0
12,5,-1.27,1000.0
12,5,-1.26,1000.0
12,5,-1.25,1000.0
12,5,-1.24,1000.0
12,5,-1.23,1000.0
12,5,-1.22,1000.0
12,5,-1.21,1000.0
12,5,-1.2,1000.0
12,5,-1.19,1000.0
12,5,-1.18,1000.0
12,5,-1.17,1000.0
12,5,-1.16,1000.0
12,5,-1.15,1000.0
12,5,-1.14,1000.0
12,5,-1.13,1000.0
12,5,-1.12,1000.0
12,5,-1.11,1000.0
12,5,-1.1,1000.0
12,5,-1.09,1000.0
12,5,-1.08,1000.0
12,5,-1.07,1000.0
12,5,-1.06,1000.0
12,5,-1.05,1000.0
12,5,-1.04,1000.0
12,5,-1.03,1000.0
12,5,-1.02,1000.0
12,5,-1.01,1000.0
12,5,-1.0,1000.0
12,5,-0.99,1000.0
12,5,-0.98,1000.0
12,5,-0.97,1000.0
12,5,-0.96,1000.0
12,5,-0.95,1000.0
12,5,-0.94,1000.0
12,5,-0.93,1000.0
12,5,-0.92,1000.0
12,5,-0.91,1000.0
12,5,-0.9,1000.0
12,5,-0.89,1000.0
12,5,-0.88,1000.0
12,5,-0.87,1000.0
12,5,-0.86,1000.0
12,5,-0.85,1000.0
12,5,-0.84,1000.0
12,5,-0.83,1000.0
12,5,-0.82,1000.0
12,5,-0.81,1000.0
12,5,-0.8,1000.0
12,5,-0.79,1000.0
12,5,-0.78,1000.0
12,5,-0.77,1000.0
12,5,-0.76,1000.0
12,5,-0.75,1000.0
12,5,-0.74,1000.0
12,5,-0.73,1000.0
12,5,-0.72,1000.0
12,5,-0.71,1000.0
12,5,-0.7,1000.0
12,5,-0.69,1000.0
12,5,-0.68,1000.0
12,5,-0.67,1000.0
12,5,-0.66,1000.0
12,5,-0.65,1000.0
12,5,-0.64,1000.0
12,5,-0.63,1000.0
12,5,-0.62,1000.0
12,5,-0.61,1000.0
12,5,-0.6,1000.0
12,5,-0.59,1000.0
12,5,-0.58,1000.0
12,5,-0.57,1000.0
12,5,-0.56,1000.0
12,5,-0.55,1000.0
12,5,-0.54,1000.0
12,5,-0.53,1000.0
12,5,-0.52,1000.0
12,5,-0.51,1000.0
12,5,-0.5,1000.0
12,5,-0.49,1000.0
12,5,-0.48,1000.0
12,5,-0.47,1000.0
12,5,-0.46,1000.0
12,5,-0.45,1000.0
12,5,-0.44,1000.0
12,5,-0.43,1000.0
12,5,-0.42,1000.0
12,5,-0.41,1000.0
12,5,-0.4,1000.0
12,5,-0.39,1000.0
12,5,-0.38,1000.0
12,5,-0.37,1000.0
12,5,-0.36,1000.0
12,5,-0.35,1000.0
12,5,-0.34,1000.0
12,5,-0.33,1000.0
12,5,-0.32,1000.0
12,5,-0.31,1000.0
12,5,-0.3,1000.0
12,5,-0.29,1000.0
12,5,-0.28,1000.0
12,5,-0.27,1000.0
12,5,-0.26,1000.0
12,5,-0.25,1.9043921921034839
12,5,-0.24,1.6784809512336096
12,5,-0.23,1.5266536435036853
12,5,-0.22,1.395260217161906
12,5,-0.21,1.2756218456805695
12,5,-0.2,1.1683198432045216
12,5,-0.19,1.0730987501838516
12,5,-0.18,0.9859068932796164
12,5,-0.17,0.9001580721744251
12,5,-0.16,0.81055949325092
12,5,-0.15,0.7177826848251345
12,5,-0.14,0.6285550005526317
12,5,-0.13,0.5491330201718562
12,5,-0.12,0.4805145045503868
12,5,-0.11,0.42022450784102355
12,5,-0.1,0.36573322525588053
12,5,-0.09,0.315664415588605
12,5,-0.08,0.26913367669445076
12,5,-0.07,0.22467969863980108
12,5,-0.06,0.1802303672181723
12,5,-0.05,0.13509064651537872
12,5,-0.04,0.09240268621298717
12,5,-0.03,0.057902497622430195
12,5,-0.02,0.03520555176011089
12,5,-0.01,0.023653078829548296
12,5,0.0,0.020895430727674334
12,5,0.01,0.02556806756431599
12,5,0.02,0.03770404323167215
12,5,0.03,0.05801541422251399
12,5,0.04,0.08690664964548538
12,5,0.05,0.12394389541200164
12,5,0.06,0.16833007291141688
12,5,0.07,0.2199338505013112
12,5,0.08,0.27985569037231023
12,5,0.09,0.350320319753992
12,5,0.1,0.43446266074009854
12,5,0.11,0.5362506480794706
12,5,0.12,0.6601663342859914
12,5,0.13,0.8102121215474705
12,5,0.14,0.9882943908367738
12,5,0.15,1.1927383090195474
12,5,0.16,1.4180285612491694
12,5,0.17,1.6562039617155202
12,5,0.18,1.89912618033274
12,5,0.19,2.140353517054251
12,5,0.2,2.375908728633797
12,5,0.21,2.6041427615520707
12,5,0.22,2.8253219987836493
12,5,0.23,3.0412615287222224
12,5,0.24,3.2554583510006316
12,5,0.25,3.477545975325471
12,5,0.26,3.7134867979053787
12,5,0.27,3.9361495228223933
12,5,0.28,4.140022811658126
12,5,0.29,4.33339373826557
12,5,0.3,4.522279682242554
12,5,0.31,4.7106878151125535
12,5,0.32,4.901359402437113
12,5,0.33,5.095795587769773
12,5,0.34,5.29419452037429
12,5,0.35,5.495833602922861
12,5,0.36,5.699972202208318
12,5,0.37,5.906728409099716
12,5,0.38,6.117272005033986
12,5,0.39,6.333205809229368
12,5,0.4,6.55556668203843
12,5,0.41,6.784077015876307
12,5,0.42,7.0171047650055804
12,5,0.43,7.252270139476495
12,5,0.44,7.487139931561652
12,5,0.45,7.71955573011707
12,5,0.46,7.947688137966283
12,5,0.47,8.170138516752674
12,5,0.48,8.386139299971118
12,5,0.49,8.59564577926764
12,5,0.5,8.799193519957486
12,5,0.51,8.99760753117914
12,5,0.52,9.191706158436958
12,5,0.53,9.382032046239221
12,5,0.54,9.568503856280817
12,5,0.55,9.749814898037549
12,5,0.56,9.922499692284564
12,5,0.57,10.080373964185771
12,5,0.58,10.218407281895214
12,5,0.59,10.348213985940264
12,5,0.6,10.503230009122209
12,5,0.61,10.698540126866465
12,5,0.62,10.938792745935245
12,5,0.63,11.200300826113322
12,5,0.64,11.425480078422726
12,5,0.65,11.63328796137267
12,5,0.66,11.83211985040584
12,5,0.67,12.025237385099047
12,5,0.68,12.21435613013372
12,5,0.69,12.40051104611443
12,5,0.7,12.584376965438436
12,5,0.71,12.766415561648339
12,5,0.72,12.946951882383413
12,5,0.73,13.126219573471353
12,5,0.74,13.304390686627789
12,5,0.75,13.481596451207695
12,5,0.76,13.657941620037235
12,5,0.77,13.833513717500255
12,5,0.78,14.008388239053218
12,5,0.79,14.18263087760204
12,5,0.8,14.356297875251071
12,5,0.81,14.52943551292426
12,5,0.82,14.702079552280406
12,5,0.83,14.874255176785793
12,5,0.84,15.045977696726004
12,5,0.85,15.217254035058936
12,5,0.86,15.388084830132424
12,5,0.87,15.558466890773119
12,5,0.88,15.728395714418886
12,5,0.89,15.897867812260396
12,5,0.9,16.066882653419896
12,5,0.91,16.235444120490033
12,5,0.92,16.40356144401489
12,5,0.93,16.5712496432842
12,5,0.94,16.738529540829227
12,5,0.95,16.905427438115037
12,5,0.96,17.071974541757896
12,5,0.97,17.238206213527118
12,5,0.98,17.40416107580888
12,5,0.99,17.56987989598004
12,5,1.0,17.735403786832137
12,5,1.01,17.900769222276402
12,5,1.02,18.06598037018996
12,5,1.03,18.23066759576222
12,5,1.04,1000.0
12,5,1.05,1000.0
12,5,1.06,1000.0
12,5,1.07,1000.0
12,5,1.08,1000.0
12,5,1.09,1000.0
12,5,1.1,1000.0
12,5,1.11,1000.0
12,5,1.12,1000.0
12,5,1.13,1000.0
12,5,1.14,1000.0
12,5,1.15,1000.0
12,5,1.16,1000.0
12,5,1.17,1000.0
12,5,1.18,1000.0
12,5,1.19,1000.0
12,5,1.2,1000.0
12,5,1.21,1000.0
12,5,1.22,1000.0
12,5,1.23,1000.0
12,5,1.24,1000.0
12,5,1.25,1000.0
12,5,1.26,1000.0
12,5,1.27,1000.0
12,5,1.28,1000.0
12,5,1.29,1000.0
12,5,1.3,1000.0
12,5,1.31,1000.0
12,5,1.32,1000.0
12,5,1.33,1000.0
12,5,1.34,1000.0
12,5,1.35,1000.0
12,5,1.36,1000.0
12,5,1.37,1000.0
12,5,1.38,1000.0
12,5,1.39,1000.0
12,5,1.4,1000.0
12,5,1.41,1000.0
12,5,1.42,1000.0
12,5,1.43,1000.0
12,5,1.44,1000.0
12,5,1.45,1000.0
12,5,1.46,1000.0
12,5,1.47,1000.0
12,5,1.48,1000.0
12,5,1.49,1000.0
12,5,1.5,1000.0
12,5,1.51,1000.0
12,5,1.52,1000.0
12,5,1.53,1000.0
12,5,1.54,1000.0
12,5,1.55,1000.0
12,5,1.56,1000.0
12,5,1.57,1000.0
12,5,1.58,1000.0
12,5,1.59,1000.0
12,5,1.6,1000.0
12,5,1.61,1000.0
12,5,1.62,1000.0
12,5,1.63,1000.0
12,5,1.64,1000.0
12,5,1.65,1000.0
12,5,1.66,1000.0
12,5,1.67,1000.0
12,5,1.68,1000.0
12,5,1.69,1000.0
12,5,1.7,1000.0
12,5,1.71,1000.0
12,5,1.72,1000.0
12,5,1.73,1000.0
12,5,1.74,1000.0
12,5,1.75,1000.0
12,5,1.76,1000.0
12,5,1.77,1000.0
12,5,1.78,1000.0
12,5,1.79,1000.0
12,5,1.8,1000.0
12,5,1.81,1000.0
12,5,1.82,1000.0
12,5,1.83,1000.0
12,5,1.84,1000.0
12,5,1.85,1000.0
12,5,1.86,1000.0
12,5,1.87,1000.0
12,5,1.88,1000.0
12,5,1.89,1000.0
12,5,1.9,1000.0
12,5,1.91,1000.0
12,5,1.92,1000.0
12,5,1.93,1000.0
12,5,1.94,1000.0
12,5,1.95,1000.0
12,5,1.96,1000.0
12,5,1.97,1000.0
12,5,1.98,1000.0
12,5,1.99,1000.0
12,5,2.0,1000.0
12,10,-2.0,1000.0
12,10,-1.99,1000.0
12,10,-1.98,1000.0
12,10,-1.97,1000.0
12,10,-1.96,1000.0
12,10,-1.95,1000.0
12,10,-1.94,1000.0
12,10,-1.93,1000.0
12,10,-1.92,1000.0
12,10,-1.91,1000.0
12,10,-1.9,1000.0
12,10,-1.89,1000.0
12,10,-1.88,1000.0
12,10,-1.87,1000.0
12,10,-1.86,1000.0
12,10,-1.85,1000.0
12,10,-1.84,1000.0
12,10,-1.83,1000.0
12,10,-1.82,1000.0
12,10,-1.81,1000.0
12,10,-1.8,1000.0
12,10,-1.79,1000.0
12,10,-1.78,1000.0
12,10,-1.77,1000.0
12,10,-1.76,1000.0
12,10,-1.75,1000.0
12,10,-1.74,1000.0
12,10,-1.73,1000.0
12,10,-1.72,1000.0
12,10,-1.71,1000.0
12,10,-1.7,1000.0
12,10,-1.69,1000.0
12,10,-1.68,1000.0
12,10,-1.67,1000.0
12,10,-1.66,1000.0
12,10,-1.65,1000.0
12,10,-1.64,1000.0
12,10,-1.63,1000.0
12,10,-1.62,1000.0
12,10,-1.61,1000.0
12,10,-1.6,1000.0
12,10,-1.59,1000.0
12,10,-1.58,1000.0
12,10,-1.57,1000.0
12,10,-1.56,1000.0
12,10,-1.55,1000.0
12,10,-1.54,1000.0
12,10,-1.53,1000.0
12,10,-1.52,1000.0
12,10,-1.51,1000.0
12,10,-1.5,1000.0
12,10,-1.49,1000.0
12,10,-1.48,1000.0
12,10,-1.47,1000.0
12,10,-1.46,1000.0
12,10,-1.45,1000.0
12,10,-1.44,1000.0
12,10,-1.43,1000.0
12,10,-1.42,1000.0
12,10,-1.41,1000.0
12,10,-1.4,1000.0
12,10,-1.39,1000.0
12,10,-1.38,1000.0
12,10,-1.37,1000.0
12,10,-1.36,1000.0
12,10,-1.35,1000.0
12,10,-1.34,1000.0
12,10,-1.33,1000.0
12,10,-1.32,1000.0
12,10,-1.31,1000.0
12,10,-1.3,1000.0
12,10,-1.29,1000.0
12,10,-1.28,1000.0
12,10,-1.27,1000.0
12,10,-1.26,1000.0
12,10,-1.25,1000.0
12,10,-1.24,1000.0
12,10,-1.23,1000.0
12,10,-1.22,1000.0
12,10,-1.21,1000.0
12,10,-1.2,1000.0
12,10,-1.19,1000.0
12,10,-1.18,1000.0
12,10,-1.17,1000.0
12,10,-1.16,1000.0
12,10,-1.15,1000.0
12,10,-1.14,1000.0
12,10,-1.13,1000.0
12,10,-1.12,1000.0
12,10,-1.11,1000.0
12,10,-1.1,1000.0
12,10,-1.09,1000.0
12,10,-1.08,1000.0
12,10,-1.07,1000.0
12,10,-1.06,1000.0
12,10,-1.05,1000.0
12,10,-1.04,1000.0
12,10,-1.03,1000.0
12,10,-1.02,1000.0
12,10,-1.01,1000.0
12,10,-1.0,1000.0
12,10,-0.99,1000.0
12,10,-0.98,1000.0
12,10,-0.97,1000.0
12,10,-0.96,1000.0
12,10,-0.95,1000.0
