system,arm,optimizer,window_size,t,x1,x2,x3
lv,propagate,nm,100,11.93999999999979,1.3647341438403573,2.931379099222854,nan
lv,propagate,nm,100,11.94999999999979,1.3586670059087038,2.9202084341063674,nan
lv,propagate,nm,100,11.95999999999979,1.3527043522573816,2.909033294737923,nan
lv,propagate,nm,100,11.96999999999979,1.3468450209011456,2.8978549046686757,nan
lv,propagate,nm,100,11.979999999999789,1.341087864796663,2.886674461893816,nan
lv,propagate,nm,100,11.989999999999789,1.3354317518324341,2.8754931392011405,nan
lv,propagate,nm,100,11.999999999999789,1.3298755648104421,2.8643120845203813,nan
lv,propagate,nm,100,12.009999999999788,1.3244182014199704,2.8531324212729903,nan
lv,propagate,nm,100,12.019999999999788,1.3190585742040004,2.841955248722092,nan
lv,propagate,nm,100,12.029999999999788,1.313795610518595,2.8307816423223335,nan
lv,propagate,nm,100,12.039999999999788,1.3086282524856534,2.8196126540693767,nan
lv,propagate,nm,100,12.049999999999788,1.303555456939413,2.8084493128487806,nan
lv,propagate,nm,100,12.059999999999787,1.2985761953670558,2.7972926247840526,nan
lv,propagate,nm,100,12.069999999999787,1.2936894538437675,2.7861435735836415,nan
lv,propagate,nm,100,12.079999999999787,1.2888942329625799,2.775003120886671,nan
lv,propagate,nm,100,12.089999999999787,1.2841895477593184,2.7638722066072146,nan
lv,propagate,nm,100,12.099999999999786,1.2795744276329617,2.752751749276933,nan
lv,propagate,nm,100,12.109999999999786,1.2750479162617083,2.7416426463858974,nan
lv,propagate,nm,100,12.119999999999786,1.2706090715150338,2.7305457747214374,nan
lv,propagate,nm,100,12.129999999999786,1.2662569653620108,2.7194619907048647,nan
lv,propagate,nm,100,12.139999999999786,1.2619906837761534,2.708392130725924,nan
lv,propagate,nm,100,12.149999999999785,1.257809326637035,2.6973370114748434,nan
lv,propagate,nm,100,12.159999999999785,1.2537120076289197,2.686297430271857,nan
lv,propagate,nm,100,12.169999999999785,1.2496978541366377,2.6752741653940877,nan
lv,propagate,nm,100,12.179999999999785,1.245766007138923,2.664267976399677,nan
lv,propagate,nm,100,12.189999999999785,1.2419156210994238,2.6532796044490676,nan
lv,propagate,nm,100,12.199999999999784,1.2381458638555896,2.6423097726233467,nan
lv,propagate,nm,100,12.209999999999784,1.2344559165056217,2.631359186239561,nan
lv,propagate,nm,100,12.219999999999784,1.2308449732936764,2.6204285331629307,nan
lv,propagate,nm,100,12.229999999999784,1.2273122414934918,2.60951848411589,nan
lv,propagate,nm,100,12.239999999999783,1.2238569412906093,2.5986296929838866,nan
lv,propagate,nm,100,12.249999999999783,1.2204783056633448,2.587762797117887,nan
lv,propagate,nm,100,12.259999999999783,1.2171755802626667,2.57691841763353,nan
lv,propagate,nm,100,12.269999999999783,1.2139480232911213,2.5660971597068856,nan
lv,propagate,nm,100,12.279999999999783,1.2107949053809461,2.5552996128667718,nan
lv,propagate,nm,100,12.289999999999782,1.2077155094715015,2.5445263512835985,nan
lv,propagate,nm,100,12.299999999999782,1.2047091306861446,2.5337779340547013,nan
lv,propagate,nm,100,12.309999999999782,1.2017750762086652,2.5230549054861418,nan
lv,propagate,nm,100,12.319999999999782,1.1989126651593964,2.5123577953709484,nan
lv,propagate,nm,100,12.329999999999782,1.1961212284711051,2.5016871192637797,nan
lv,propagate,nm,100,12.339999999999781,1.1934001087647645,2.491043378751995,nan
lv,propagate,nm,100,12.349999999999781,1.190748660225306,2.4804270617231197,nan
lv,propagate,nm,100,12.359999999999781,1.1881662484774373,2.4698386426287007,nan
lv,propagate,nm,100,12.36999999999978,1.1856522504616185,2.4592785827445436,nan
lv,propagate,nm,100,12.37999999999978,1.1832060543102707,2.448747330427331,nan
lv,propagate,nm,100,12.38999999999978,1.1808270592242986,2.438245321367625,nan
lv,propagate,nm,100,12.39999999999978,1.178514675349997,2.427772978839261,nan
lv,propagate,nm,100,12.40999999999978,1.1762683236564102,2.4173307139451277,nan
lv,propagate,nm,100,12.41999999999978,1.174087435813207,2.4069189258593613,nan
lv,propagate,nm,100,12.42999999999978,1.1719714540691328,2.3965380020659492,nan
lv,propagate,nm,100,12.43999999999978,1.169919831131095,2.386188318593768,nan
lv,propagate,nm,100,12.449999999999779,1.1679320300439335,2.3758702402480654,nan
lv,propagate,nm,100,12.459999999999779,1.1660075240709271,2.3655841208384096,nan
lv,propagate,nm,100,12.469999999999779,1.1641457965750814,2.355330303403121,nan
lv,propagate,nm,100,12.479999999999778,1.1623463409012413,2.345109120430214,nan
lv,propagate,nm,100,12.489999999999778,1.1606086602590688,2.3349208940748647,nan
lv,propagate,nm,100,12.499999999999778,1.158932267606923,2.3247659363734368,nan
lv,propagate,nm,100,12.509999999999778,1.157316685536676,2.3146445494540866,nan
lv,propagate,nm,100,12.519999999999778,1.1557614461595,2.304557025743978,nan
lv,propagate,nm,100,12.529999999999777,1.1542660909926494,2.294503648173134,nan
lv,propagate,nm,100,12.539999999999777,1.1528301708472712,2.2844846903749545,nan
lv,propagate,nm,100,12.549999999999777,1.151453245717265,2.2745004168834346,nan
lv,propagate,nm,100,12.559999999999777,1.1501348846692152,2.264551083327109,nan
lv,propagate,nm,100,12.569999999999776,1.148874665733418,2.254636936619763,nan
lv,propagate,nm,100,12.579999999999776,1.1476721757960198,2.244758215147936,nan
lv,propagate,nm,100,12.589999999999776,1.1465270104922864,2.2349151489552543,nan
lv,propagate,nm,100,12.599999999999776,1.1454387741010146,2.2251079599236334,nan
lv,propagate,nm,100,12.609999999999776,1.144407079440102,2.2153368619513745,nan
lv,propagate,nm,100,12.619999999999775,1.1434315477632868,2.2056020611282,nan
lv,propagate,nm,100,12.629999999999775,1.142511808658066,2.1959037559072607,nan
lv,propagate,nm,100,12.639999999999775,1.141647499944802,2.1862421372741516,nan
lv,propagate,nm,100,12.649999999999775,1.1408382675770254,2.1766173889129723,nan
lv,propagate,nm,100,12.659999999999775,1.1400837655429377,2.167029687369473,nan
lv,propagate,nm,100,12.669999999999774,1.1393836557681207,2.15747920221132,nan
lv,propagate,nm,100,12.679999999999774,1.138737608019457,2.1479660961855194,nan
lv,propagate,nm,100,12.689999999999774,1.13814529981026,2.1384905253730375,nan
lv,propagate,nm,100,12.699999999999774,1.1376064163066195,2.129052639340657,nan
lv,propagate,nm,100,12.709999999999773,1.1371206502349602,2.1196525812901053,nan
lv,propagate,nm,100,12.719999999999773,1.1366877017908128,2.110290488204492,nan
lv,propagate,nm,100,12.729999999999773,1.1363072785487975,2.100966490992099,nan
lv,propagate,nm,100,12.739999999999773,1.1359790953738171,2.091680714627556,nan
lv,propagate,nm,100,12.749999999999773,1.1357028743334543,2.082433278290441,nan
lv,propagate,nm,100,12.759999999999772,1.1354783446115726,2.0732242955013467,nan
lv,propagate,nm,100,12.769999999999772,1.1353052424231147,2.064053874255446,nan
lv,propagate,nm,100,12.779999999999772,1.1351833109300915,2.0549221171535996,nan
lv,propagate,nm,100,12.789999999999772,1.135112300158758,2.045829121531038,nan
lv,propagate,nm,100,12.799999999999772,1.1350919669179687,2.036774979583661,nan
lv,propagate,nm,100,12.809999999999771,1.1351220747187047,2.0277597784919865,nan
lv,propagate,nm,100,12.819999999999771,1.135202393694766,2.01878360054279,nan
lv,propagate,nm,100,12.829999999999771,1.1353327005246183,2.0098465232484717,nan
lv,propagate,nm,100,12.83999999999977,1.135512778354391,2.0009486194641815,nan
lv,propagate,nm,100,12.84999999999977,1.1357424167220094,1.992089957502748,nan
lv,propagate,nm,100,12.85999999999977,1.1360214114824592,1.9832706012474397,nan
lv,propagate,nm,100,12.86999999999977,1.1363495647341688,1.9744906102625979,nan
lv,propagate,nm,100,12.87999999999977,1.1367266847465007,1.965750039902176,nan
lv,propagate,nm,100,12.88999999999977,1.1371525858883416,1.9570489414162195,nan
lv,propagate,nm,100,12.89999999999977,1.137627088557779,1.9483873620553247,nan
lv,propagate,nm,100,12.90999999999977,1.1381500191128557,1.939765345173105,nan
lv,propagate,nm,100,12.919999999999769,1.1387212098033876,1.9311829303267047,nan
lv,propagate,nm,100,12.929999999999769,1.139340498703836,1.922640153375391,nan
lv,propagate,nm,100,12.939999999999769,1.1400077296472204,1.9141370465772578,nan
lv,propagate,nm,100,12.949999999999768,1.1407227521600611,1.905673638684076,nan
lv,propagate,nm,100,12.959999999999768,1.141485421398339,1.897249955034321,nan
lv,propagate,nm,100,12.969999999999768,1.142295598084459,1.8888660176444105,nan
lv,propagate,nm,100,12.979999999999768,1.1431531484452064,1.8805218452981867,nan
lv,propagate,nm,100,12.989999999999768,1.1440579441506824,1.87221745363467,nan
lv,propagate,nm,100,12.999999999999767,1.1450098622542053,1.8639528552341205,nan
lv,propagate,nm,100,13.009999999999767,1.1460087851331657,1.8557280597024324,nan
lv,propagate,nm,100,13.019999999999767,1.1470546004308222,1.8475430737538991,nan
lv,propagate,nm,100,13.029999999999767,1.1481472009990232,1.8393979012923716,nan
lv,propagate,nm,100,13.039999999999766,1.149286484841844,1.8312925434908436,nan
lv,propagate,nm,100,13.049999999999766,1.1504723550601235,1.8232269988694942,nan
lv,propagate,nm,100,13.059999999999766,1.1517047197968884,1.8152012633722123,nan
lv,propagate,nm,100,13.069999999999766,1.1529834921836513,1.807215330441635,nan
lv,propagate,nm,100,13.079999999999766,1.1543085902875687,1.799269191092727,nan
lv,propagate,nm,100,13.089999999999765,1.1556799370594468,1.7913628339849283,nan
lv,propagate,nm,100,13.099999999999765,1.1570974602825794,1.7834962454928978,nan
lv,propagate,nm,100,13.109999999999765,1.1585610925224057,1.7756694097758792,nan
lv,propagate,nm,100,13.119999999999765,1.1600707710769755,1.767882308845717,nan
lv,propagate,nm,100,13.129999999999765,1.1616264379282055,1.7601349226335465,nan
lv,propagate,nm,100,13.139999999999764,1.1632280396939156,1.7524272290551868,nan
lv,propagate,nm,100,13.149999999999764,1.1648755275806306,1.7447592040752582,nan
lv,propagate,nm,100,13.159999999999764,1.1665688573371327,1.7371308217700523,nan
lv,propagate,nm,100,13.169999999999764,1.1683079892087544,1.7295420543891773,nan
lv,propagate,nm,100,13.179999999999763,1.170092887892395,1.7219928724160047,nan
lv,propagate,nm,100,13.189999999999763,1.1719235224922482,1.7144832446269385,nan
lv,propagate,nm,100,13.199999999999763,1.173799866476228,1.7070131381495328,nan
lv,propagate,nm,100,13.209999999999763,1.1757218976330799,1.6995825185194804,nan
lv,propagate,nm,100,13.219999999999763,1.1776895980301616,1.6921913497364938,nan
lv,propagate,nm,100,13.229999999999762,1.1797029539718826,1.6848395943191024,nan
lv,propagate,nm,100,13.239999999999762,1.181761955958787,1.6775272133583878,nan
lv,propagate,nm,100,13.249999999999762,1.1838665986472683,1.6702541665706792,nan
lv,propagate,nm,100,13.259999999999762,1.1860168808099005,1.663020412349227,nan
lv,propagate,nm,100,13.269999999999762,1.1882128052963756,1.6558259078148818,nan
lv,propagate,nm,100,13.279999999999761,1.1904543789950306,1.6486706088657936,nan
lv,propagate,nm,100,13.289999999999761,1.1927416127949533,1.6415544702261544,nan
lv,propagate,nm,100,13.299999999999761,1.1950745215486527,1.6344774454940036,nan
lv,propagate,nm,100,13.30999999999976,1.1974531240352817,1.6274394871881162,nan
lv,propagate,nm,100,13.31999999999976,1.1998774429243986,1.6204405467939922,nan
lv,propagate,nm,100,13.32999999999976,1.2023475047402539,1.6134805748089676,nan
lv,propagate,nm,100,13.33999999999976,1.2048633398265904,1.6065595207864647,nan
lv,propagate,nm,100,13.34999999999976,1.2074249823119438,1.5996773333793999,nan
lv,propagate,nm,100,13.35999999999976,1.2100324700754286,1.5928339603827686,nan
lv,propagate,nm,100,13.36999999999976,1.2126858447130007,1.586029348775423,nan
lv,propagate,nm,100,13.37999999999976,1.2153851515041794,1.5792634447610616,nan
lv,propagate,nm,100,13.389999999999759,1.2181304393792198,1.5725361938084486,nan
lv,propagate,nm,100,13.399999999999759,1.2209217608867202,1.5658475406908756,nan
lv,propagate,nm,100,13.409999999999759,1.2237591721616525,1.55919742952489,nan
lv,propagate,nm,100,13.419999999999758,1.2266427328938052,1.5525858038082978,nan
lv,propagate,nm,100,13.429999999999758,1.229572506296622,1.5460126064574637,nan
lv,propagate,nm,100,13.439999999999758,1.2325485590764285,1.5394777798439208,nan
lv,propagate,nm,100,13.449999999999758,1.2355709614020294,1.532981265830306,nan
lv,propagate,nm,100,13.459999999999757,1.238639786874669,1.5265230058056376,nan
lv,propagate,nm,100,13.469999999999757,1.2417551124983368,1.5201029407199493,nan
lv,propagate,nm,100,13.479999999999757,1.2449170186504113,1.5137210111182944,nan
lv,propagate,nm,100,13.489999999999757,1.248125589052625,1.5073771571741363,nan
lv,propagate,nm,100,13.499999999999757,1.251380910742342,1.50107131872214,nan
lv,propagate,nm,100,13.509999999999756,1.2546830740441317,1.4948034352903765,nan
lv,propagate,nm,100,13.519999999999756,1.258032172541631,1.4885734461319557,nan
lv,propagate,nm,100,13.529999999999756,1.2614283030496782,1.482381290256101,nan
lv,propagate,nm,100,13.539999999999756,1.2648715655867095,1.476226906458679,nan
lv,propagate,nm,100,13.549999999999756,1.2683620633474038,1.470110233352197,nan
lv,propagate,nm,100,13.559999999999755,1.271899902675564,1.4640312093952814,nan
lv,propagate,nm,100,13.569999999999755,1.2754851930372242,1.4579897729216516,nan
lv,propagate,nm,100,13.579999999999755,1.2791180469939671,1.4519858621685977,nan
lv,propagate,nm,100,13.589999999999755,1.282798580176442,1.446019415304979,nan
lv,propagate,nm,100,13.599999999999755,1.2865269112580704,1.4400903704587527,nan
lv,propagate,nm,100,13.609999999999754,1.2903031619289262,1.4341986657440444,nan
lv,propagate,nm,100,13.619999999999754,1.29412745686978,1.4283442392877757,nan
lv,propagate,nm,100,13.629999999999754,1.297999923726292,1.422527029255854,nan
lv,propagate,nm,100,13.639999999999754,1.3019206930833447,1.416746973878944,nan
lv,propagate,nm,100,13.649999999999753,1.3058898984395004,1.411004011477824,nan
lv,propagate,nm,100,13.659999999999753,1.3099076761815729,1.4052980804883441,nan
lv,propagate,nm,100,13.669999999999753,1.3139741655592994,1.3996291194859949,nan
lv,propagate,nm,100,13.679999999999753,1.3180895086601014,1.3939970672100956,nan
lv,propagate,nm,100,13.689999999999753,1.3222538503839225,1.3884018625876158,nan
lv,propagate,nm,100,13.699999999999752,1.326467338418128,1.3828434447566376,nan
lv,propagate,nm,100,13.709999999999752,1.330730123212457,1.3773217530894708,nan
lv,propagate,nm,100,13.719999999999752,1.3350423579540134,1.3718367272154302,nan
lv,propagate,nm,100,13.729999999999752,1.3394041985422813,1.3663883070432843,nan
lv,propagate,nm,100,13.739999999999752,1.3438158035641554,1.360976432783387,nan
lv,propagate,nm,100,13.749999999999751,1.3482773342689705,1.3556010449695,nan
lv,propagate,nm,100,13.759999999999751,1.35278895454352,1.3502620844803148,nan
lv,propagate,nm,100,13.76999999999975,1.3573508308870494,1.3449594925606878,nan
lv,propagate,nm,100,13.77999999999975,1.3619631323862107,1.339693210842592,nan
lv,propagate,nm,100,13.78999999999975,1.3666260306899678,1.3344631813657986,nan
lv,propagate,nm,100,13.79999999999975,1.371339699984437,1.3292693465982948,nan
lv,propagate,nm,100,13.80999999999975,1.3761043169676512,1.3241116494564493,nan
lv,propagate,nm,100,13.81999999999975,1.3809200608242342,1.3189900333249307,nan
lv,propagate,nm,100,13.82999999999975,1.3857871131999715,1.313904442076391,nan
lv,propagate,nm,100,13.83999999999975,1.3907056581762647,1.3088548200909196,nan
lv,propagate,nm,100,13.84999999999975,1.3956758822444568,1.303841112275278,nan
lv,propagate,nm,100,13.859999999999749,1.4006979742800136,1.298863264081923,nan
lv,propagate,nm,100,13.869999999999749,1.405772125516548,1.2939212215278264,nan
lv,propagate,nm,100,13.879999999999749,1.4108985295196748,1.2890149312130985,nan
lv,propagate,nm,100,13.889999999999748,1.4160773821606802,1.2841443403394253,nan
lv,propagate,nm,100,13.899999999999748,1.421308881589994,1.2793093967283247,nan
lv,propagate,nm,100,13.909999999999748,1.426593228210449,1.274510048839232,nan
lv,propagate,nm,100,13.919999999999748,1.4319306246503154,1.26974624578742,nan
lv,propagate,nm,100,13.929999999999747,1.4373212757360938,1.2650179373617632,nan
lv,propagate,nm,100,13.939999999999747,1.4427653884650535,1.2603250740423515,nan
lv,propagate,nm,100,13.949999999999747,1.4482631719775032,1.255667607017964,nan
lv,propagate,nm,100,13.959999999999747,1.4538148375287763,1.251045488203406,nan
lv,propagate,nm,100,13.969999999999747,1.4594205984609185,1.246458670256721,nan
lv,propagate,nm,100,13.979999999999746,1.4650806701740633,1.2419071065962801,nan
lv,propagate,nm,100,13.989999999999746,1.4707952700974773,1.2373907514177602,nan
lv,propagate,nm,100,13.999999999999746,1.4765646176602645,1.2329095597110156,nan
lv,propagate,nm,100,14.009999999999746,1.48238893426171,1.2284634872768507,nan
lv,propagate,nm,100,14.019999999999746,1.4882684432412518,1.2240524907437,nan
lv,propagate,nm,100,14.029999999999745,1.4942033698480615,1.2196765275842238,nan
lv,propagate,nm,100,14.039999999999745,1.5001939412102203,1.2153355561318246,nan
lv,propagate,nm,100,14.049999999999745,1.5062403863034748,1.2110295355970915,nan
lv,propagate,nm,100,14.059999999999745,1.5123429359195535,1.2067584260841808,nan
lv,propagate,nm,100,14.069999999999744,1.5185018226340319,1.2025221886071369,nan
lv,propagate,nm,100,14.079999999999744,1.524717280773727,1.198320785106162,nan
lv,propagate,nm,100,14.089999999999744,1.5309895463836052,1.1941541784638394,nan
lv,propagate,nm,100,14.099999999999744,1.5373188571931866,1.1900223325213206,nan
lv,propagate,nm,100,14.109999999999744,1.5437054525824299,1.185925212094476,nan
lv,propagate,nm,100,14.119999999999743,1.5501495735470787,1.1818627829900237,nan
lv,propagate,nm,100,14.129999999999743,1.5566514626634547,1.1778350120216354,nan
lv,propagate,nm,100,14.139999999999743,1.563211364052676,1.1738418670260318,nan
lv,propagate,nm,100,14.149999999999743,1.5698295233442872,1.1698833168790685,nan
lv,propagate,nm,100,14.159999999999743,1.576506187639281,1.1659593315118237,nan
lv,propagate,nm,100,14.169999999999742,1.5832416054724914,1.1620698819266895,nan
lv,propagate,nm,100,14.179999999999742,1.5900360267743445,1.1582149402134763,nan
lv,propagate,nm,100,14.189999999999742,1.5968897028319435,1.1543944795655348,nan
lv,propagate,nm,100,14.199999999999742,1.6038028862494722,1.1506084742959024,nan
lv,propagate,nm,100,14.209999999999742,1.6107758309078963,1.1468568998534796,nan
lv,propagate,nm,100,14.219999999999741,1.617808791923943,1.1431397328392439,nan
lv,propagate,nm,100,14.229999999999741,1.6249020256083406,1.1394569510225052,nan
lv,propagate,nm,100,14.23999999999974,1.6320557894232965,1.1358085333572114,nan
lv,propagate,nm,100,14.24999999999974,1.6392703419391945,1.1321944599983078,nan
lv,propagate,nm,100,14.25999999999974,1.6465459427904896,1.1286147123181582,nan
lv,propagate,nm,100,14.26999999999974,1.653882852630782,1.1250692729230334,nan
lv,propagate,nm,100,14.27999999999974,1.6612813330870473,1.1215581256696723,nan
lv,propagate,nm,100,14.28999999999974,1.668741646713001,1.1180812556819233,nan
lv,propagate,nm,100,14.29999999999974,1.6762640569415788,1.11463864936747,nan
lv,propagate,nm,100,14.30999999999974,1.6838488280365072,1.11123029443465,nan
lv,propagate,nm,100,14.31999999999974,1.691496225042945,1.1078561799093696,nan
lv,propagate,nm,100,14.329999999999739,1.6992065137371717,1.1045162961521249,nan
lv,propagate,nm,100,14.339999999999739,1.7069799605753002,1.1012106348751298,nan
lv,propagate,nm,100,14.349999999999739,1.714816832640992,1.0979391891595625,nan
lv,propagate,nm,100,14.359999999999738,1.7227173975921497,1.0947019534729325,nan
lv,propagate,nm,100,14.369999999999738,1.7306819236065638,1.0914989236865777,nan
lv,propagate,nm,100,14.379999999999738,1.7387106793264906,1.088330097093294,nan
lv,propagate,nm,100,14.389999999999738,1.7468039338021353,1.0851954724251076,nan
lv,propagate,nm,100,14.399999999999737,1.7549619564340169,1.0820950498711925,nan
lv,propagate,nm,100,14.409999999999737,1.763185016914189,1.0790288310959424,nan
lv,propagate,nm,100,14.419999999999737,1.7714733851662912,1.075996819257201,nan
lv,propagate,nm,100,14.429999999999737,1.7798273312844057,1.0729990190246588,nan
lv,propagate,nm,100,14.439999999999737,1.7882471254706933,1.070035436598421,nan
lv,propagate,nm,100,14.449999999999736,1.7967330379717803,1.0671060797277543,nan
lv,propagate,nm,100,14.459999999999736,1.8052853390138728,1.0642109577300174,nan
lv,propagate,nm,100,14.469999999999736,1.8139042987365674,1.0613500815097832,nan
lv,propagate,nm,100,14.479999999999736,1.822590187125335,1.0585234635781584,nan
lv,propagate,nm,100,14.489999999999736,1.8313432739426436,1.055731118072306,nan
lv,propagate,nm,100,14.499999999999735,1.8401638286576998,1.0529730607751782,nan
lv,propagate,nm,100,14.509999999999735,1.8490521203747716,1.0502493091354674,nan
lv,propagate,nm,100,14.519999999999735,1.858008417760071,1.047559882287778,nan
lv,propagate,nm,100,14.529999999999735,1.8670329889671606,1.0449048010730302,nan
lv,propagate,nm,100,14.539999999999734,1.8761261015608584,1.0422840880590982,nan
lv,propagate,nm,100,14.549999999999734,1.8852880224396085,1.0396977675616936,nan
lv,propagate,nm,100,14.559999999999734,1.8945190177562874,1.0371458656654964,nan
lv,propagate,nm,100,14.569999999999734,1.9038193528374137,1.034628410245544,nan
lv,propagate,nm,100,14.579999999999734,1.9131892921007312,1.0321454309888825,nan
lv,propagate,nm,100,14.589999999999733,1.9226290989711323,1.0296969594164878,nan
lv,propagate,nm,100,14.599999999999733,1.9321390357948882,1.0272830289054644,nan
lv,propagate,nm,100,14.609999999999733,1.9417193637521548,1.0249036747115272,nan
lv,propagate,nm,100,14.619999999999733,1.9513703427677198,1.0225589339917742,nan
lv,propagate,nm,100,14.629999999999733,1.9610922314199566,1.0202488458277568,nan
lv,propagate,nm,100,14.639999999999732,1.9708852868479514,1.017973451248854,nan
lv,propagate,nm,100,14.649999999999732,1.9807497646567693,1.0157327932559603,nan
lv,propagate,nm,100,14.659999999999732,1.9906859188208221,1.0135269168454897,nan
lv,propagate,nm,100,14.669999999999732,2.0006940015853036,1.0113558690337074,nan
lv,propagate,nm,100,14.679999999999731,2.010774263365657,1.009219698881395,nan
lv,propagate,nm,100,14.689999999999731,2.020926952645033,1.0071184575188548,nan
lv,propagate,nm,100,14.699999999999731,2.03115231586971,1.005052198171262,nan
lv,propagate,nm,100,14.70999999999973,2.04145059734243,1.0030209761843731,nan
lv,propagate,nm,100,14.71999999999973,2.0518220391136155,1.0010248490505957,nan
lv,propagate,nm,100,14.72999999999973,2.0622668808704314,0.9990638764354283,nan
lv,propagate,nm,100,14.73999999999973,2.0727853598236483,0.9971381202042775,nan
lv,propagate,nm,100,14.74999999999973,2.08337771059227,0.9952476444496607,nan
lv,propagate,nm,100,14.75999999999973,2.094044165085885,0.9933925155187999,nan
lv,propagate,nm,100,14.76999999999973,2.1047849523847026,0.9915728020416167,nan
lv,propagate,nm,100,14.77999999999973,2.115600298617227,0.9897885749591342,nan
lv,propagate,nm,100,14.78999999999973,2.126490426835536,0.9880399075522949,nan
lv,propagate,nm,100,14.799999999999729,2.1374555568881153,0.9863268754712009,nan
lv,propagate,nm,100,14.809999999999729,2.1484959052902113,0.9846495567647855,nan
lv,propagate,nm,100,14.819999999999729,2.1596116850916527,0.983008031910923,nan
lv,propagate,nm,100,14.829999999999728,2.170803105742105,0.9814023838469853,nan
lv,propagate,nm,100,14.839999999999728,2.1820703729537083,0.9798326980008522,nan
lv,propagate,nm,100,14.849999999999728,2.193413688561055,0.9782990623223842,nan
lv,propagate,nm,100,14.859999999999728,2.204833250378464,0.9768015673153654,nan
lv,propagate,nm,100,14.869999999999727,2.216329252054507,0.975340306069924,nan
lv,propagate,nm,100,14.879999999999727,2.227901882923733,0.9739153742954386,nan
lv,propagate,nm,100,14.889999999999727,2.239551327855556,0.972526870353939,nan
lv,propagate,nm,100,14.899999999999727,2.251277767100251,0.9711748952940078,nan
lv,propagate,nm,100,14.909999999999727,2.2630813761320105,0.9698595528851922,nan
lv,propagate,nm,100,14.919999999999726,2.274962325489023,0.9685809496529338,nan
lv,propagate,nm,100,14.929999999999726,2.286920780610511,0.9673391949140233,nan
lv,propagate,nm,100,14.939999999999726,2.2989569016706906,0.9661344008125892,nan
lv,propagate,nm,100,14.949999999999726,2.3110708434095995,0.9649666823566277,nan
lv,propagate,nm,100,14.959999999999726,2.323262754960745,0.963836157455083,nan
lv,propagate,nm,100,14.969999999999725,2.3355327796755194,0.9627429469554831,nan
lv,propagate,nm,100,14.979999999999725,2.3478810549443345,0.9616871746821424,nan
lv,propagate,nm,100,14.989999999999725,2.3603077120144236,0.9606689674749362,nan
lv,propagate,nm,100,14.999999999999725,2.37281287580426,0.9596884552286569,nan
lv,propagate,nm,100,15.009999999999724,2.3853966647145413,0.958745770932957,nan
lv,propagate,nm,100,15.019999999999724,2.398059190435683,0.9578410507128898,nan
lv,propagate,nm,100,15.029999999999724,2.410800557751777,0.9569744338700528,nan
lv,propagate,nm,100,15.039999999999724,2.4236208643409505,0.9561460629243421,nan
lv,propagate,nm,100,15.049999999999724,2.436520200572089,0.9553560836563258,nan
lv,propagate,nm,100,15.059999999999723,2.4494986492978517,0.9546046451502425,nan
lv,propagate,nm,100,15.069999999999723,2.4625562856439385,0.9538918998376326,nan
lv,propagate,nm,100,15.079999999999723,2.475693176794551,0.9532180035416102,nan
lv,propagate,nm,100,15.089999999999723,2.4889093817739916,0.9525831155217815,nan
lv,propagate,nm,100,15.099999999999723,2.502204951224348,0.9519873985198158,nan
lv,propagate,nm,100,15.109999999999722,2.5155799271792105,0.9514310188056778,nan
lv,propagate,nm,100,15.119999999999722,2.5290343428333646,0.9509141462245254,nan
lv,propagate,nm,100,15.129999999999722,2.5425682223084034,0.9504369542442807,nan
lv,propagate,nm,100,15.139999999999722,2.556181580414211,0.9499996200038789,nan
lv,propagate,nm,100,15.149999999999721,2.569874422406255,0.9496023243622025,nan
lv,propagate,nm,100,15.159999999999721,2.5836467437386363,0.9492452519477035,nan
lv,propagate,nm,100,15.169999999999721,2.5974985298128446,0.9489285912087224,nan
lv,propagate,nm,100,15.17999999999972,2.6114297557221575,0.9486525344645059,nan
lv,propagate,nm,100,15.18999999999972,2.6254403859916358,0.9484172779569292,nan
lv,propagate,nm,100,15.19999999999972,2.6395303743136567,0.948223021902927,nan
lv,propagate,nm,100,15.20999999999972,2.653699663278932,0.948069970547637,nan
lv,propagate,nm,100,15.21999999999972,2.667948184102956,0.9479583322182598,nan
lv,propagate,nm,100,15.22999999999972,2.6822758563478324,0.9478883193786375,nan
lv,propagate,nm,100,15.23999999999972,2.696682587639421,0.9478601486845543,nan
lv,propagate,nm,100,15.24999999999972,2.711168273379761,0.947874041039761,nan
lv,propagate,nm,100,15.25999999999972,2.7257327964547065,0.9479302216527259,nan
lv,propagate,nm,100,15.269999999999719,2.7403760269367337,0.9480289200941114,nan
lv,propagate,nm,100,15.279999999999719,2.755097821782861,0.9481703703549795,nan
lv,propagate,nm,100,15.289999999999718,2.7698980245276346,0.9483548109057236,nan
lv,propagate,nm,100,15.299999999999718,2.7847764649711286,0.9485824847557283,nan
lv,propagate,nm,100,15.309999999999718,2.7997329588619144,0.9488536395137545,nan
lv,propagate,nm,100,15.319999999999718,2.814767307574944,0.949168527449048,nan
lv,propagate,nm,100,15.329999999999718,2.8298792977843084,0.9495274055531701,nan
lv,propagate,nm,100,15.339999999999717,2.8450687011308213,0.9499305356025444,nan
lv,propagate,nm,100,15.349999999999717,2.8603352738843824,0.9503781842217185,nan
lv,propagate,nm,100,15.359999999999717,2.8756787566010797,0.9508706229473324,nan
lv,propagate,nm,100,15.369999999999717,2.891098873774988,0.9514081282927899,nan
lv,propagate,nm,100,15.379999999999717,2.906595333484622,0.9519909818136245,nan
