window_size,dp_xy_x,dp_xy_y,J
25,0.3375,0.58,66.88975540687147
25,0.3375,0.59,67.3798297631896
25,0.3375,0.6,67.8739627764415
25,0.3375,0.61,68.37209488526192
25,0.3375,0.62,68.8741690839734
25,0.3375,0.63,69.38013078667035
25,0.3375,0.64,69.88992770237924
25,0.3375,0.65,70.40350971993462
25,0.3375,0.66,70.92082880130539
25,0.3375,0.67,71.44183888221629
25,0.3375,0.68,71.96649577903227
25,0.3375,0.69,72.49475710100525
25,0.3375,0.7,73.02658216711453
25,0.3375,0.71,73.56193192687381
25,0.3375,0.72,74.10076888460017
25,0.3375,0.73,74.64305702677139
25,0.3375,0.74,75.18876175220372
25,0.3375,0.75,75.7378498048854
25,0.3375,0.76,76.29028920938136
25,0.3375,0.77,76.84604920879083
25,0.3375,0.78,77.40510020529356
25,0.3375,0.79,77.96741370334927
25,0.3375,0.8,78.532962255638
25,0.35,-0.8,1000.0
25,0.35,-0.79,1000.0
25,0.35,-0.78,1000.0
25,0.35,-0.77,1000.0
25,0.35,-0.76,1000.0
25,0.35,-0.75,1000.0
25,0.35,-0.74,1000.0
25,0.35,-0.73,1000.0
25,0.35,-0.72,1000.0
25,0.35,-0.71,1000.0
25,0.35,-0.7,1000.0
25,0.35,-0.69,1000.0
25,0.35,-0.68,53032.06787642365
25,0.35,-0.67,53957.56770840995
25,0.35,-0.66,53747.99303969454
25,0.35,-0.65,53540.92362769113
25,0.35,-0.64,53328.894451991146
25,0.35,-0.63,53111.678537547625
25,0.35,-0.62,52889.04267117119
25,0.35,-0.61,52660.73692158104
25,0.35,-0.6,52426.49288857045
25,0.35,-0.59,52186.02171923988
25,0.35,-0.58,51939.01183597875
25,0.35,-0.57,51685.12632235876
25,0.35,-0.56,51423.999900670904
25,0.35,-0.55,51155.23541890831
25,0.35,-0.54,50878.3997444484
25,0.35,-0.53,50593.01893490398
25,0.35,-0.52,50298.572521377544
25,0.35,-0.51,49994.48669245072
25,0.35,-0.5,49680.12610409867
25,0.35,-0.49,49354.78395457504
25,0.35,-0.48,49017.669844146294
25,0.35,-0.47,48667.89477210878
25,0.35,-0.46,48304.45238423024
25,0.35,-0.45,47926.19523526173
25,0.35,-0.44,47531.804312907334
25,0.35,-0.43,47119.749280604585
25,0.35,-0.42,46688.23566298559
25,0.35,-0.41,46235.13321069887
25,0.35,-0.4,45757.87636731414
25,0.35,-0.39,45253.322008402836
25,0.35,-0.38,44717.53915495695
25,0.35,-0.37,44145.48521117105
25,0.35,-0.36,43530.48172475246
25,0.35,-0.35,42863.30932068695
25,0.35,-0.34,42130.50719446598
25,0.35,-0.33,41310.77961401713
25,0.35,-0.32,40365.937170544494
25,0.35,-0.31,39209.99795041347
25,0.35,-0.3,37501.74024195798
25,0.35,-0.29,27562.716068715647
25,0.35,-0.28,8842.80125817707
25,0.35,-0.27,3476.444533440469
25,0.35,-0.26,1773.1006332121508
25,0.35,-0.25,1054.906024998955
25,0.35,-0.24,694.3833811133226
25,0.35,-0.23,491.51628202483136
25,0.35,-0.22,367.77325051095494
25,0.35,-0.21,287.6150945568751
25,0.35,-0.2,233.2122836731923
25,0.35,-0.19,194.88798053480286
25,0.35,-0.18,167.05593308044328
25,0.35,-0.17,146.32525809083677
25,0.35,-0.16,130.5505905368771
25,0.35,-0.15,118.32650392844236
25,0.35,-0.14,108.70433473629618
25,0.35,-0.13,101.02704476753381
25,0.35,-0.12,94.82924109888158
25,0.35,-0.11,89.77463920108039
25,0.35,-0.1,85.61589783613768
25,0.35,-0.09,82.16819452022762
25,0.35,-0.08,79.29143929841214
25,0.35,-0.07,76.87806046329096
25,0.35,-0.06,74.84447233011181
25,0.35,-0.05,73.12502151862836
25,0.35,-0.04,71.66762654075235
25,0.35,-0.03,70.43059216491518
25,0.35,-0.02,69.38025254642126
25,0.35,-0.01,68.48920825986518
25,0.35,0.0,67.73499430204384
25,0.35,0.01,67.09906390106885
25,0.35,0.02,66.56600582627091
25,0.35,0.03,66.1229360490589
25,0.35,0.04,65.7590210041728
25,0.35,0.05,65.46510124546434
25,0.35,0.06,65.23339239249036
25,0.35,0.07,65.05724600590567
25,0.35,0.08,64.93095719244116
25,0.35,0.09,64.84960884009656
25,0.35,0.1,64.80894473695396
25,0.35,0.11,64.80526562301957
25,0.35,0.12,64.83534358814819
25,0.35,0.13,64.89635125462557
25,0.35,0.14,64.98580294972176
25,0.35,0.15,65.10150564894235
25,0.35,0.16,65.24151790920082
25,0.35,0.17,65.40411535321344
25,0.35,0.18,65.58776153969103
25,0.35,0.19,65.79108327582449
25,0.35,0.2,66.01284960969876
25,0.35,0.21,66.25195388731417
25,0.35,0.22,66.50739837676646
25,0.35,0.23,66.77828105525877
25,0.35,0.24,67.06378422732762
25,0.35,0.25,67.36316469918977
25,0.35,0.26,67.67574527838467
25,0.35,0.27,68.00090740321302
25,0.35,0.28,68.33808473547967
25,0.35,0.29,68.68675757458267
25,0.35,0.3,69.04644797224874
25,0.35,0.31,69.41671544586238
25,0.35,0.32,69.79715320468951
25,0.35,0.33,70.18738481748991
25,0.35,0.34,70.58706126210325
25,0.35,0.35,70.99585830765392
25,0.35,0.36,71.41347418819268
25,0.35,0.37,71.83962753306386
25,0.35,0.38,72.27405552431833
25,0.35,0.39,72.71651225535841
25,0.35,0.4,73.16676726798136
25,0.35,0.41,73.6246042473556
25,0.35,0.42,74.0898198564154
25,0.35,0.43,74.56222269288861
25,0.35,0.44,75.04163235377956
25,0.35,0.45,75.52787859368789
25,0.35,0.46,76.02080056489093
25,0.35,0.47,76.52024612863447
25,0.35,0.48,77.02607122855676
25,0.35,0.49,77.53813931857326
25,0.35,0.5,78.05632083884203
25,0.35,0.51,78.58049273457809
25,0.35,0.52,79.11053801348214
25,0.35,0.53,79.64634533835692
25,0.35,0.54,80.18780865213274
25,0.35,0.55,80.73482683299603
25,0.35,0.56,81.28730337764303
25,0.35,0.57,81.845146110883
25,0.35,0.58,82.40826691991705
25,0.35,0.59,82.97658151164416
25,0.35,0.6,83.55000919133387
25,0.35,0.61,84.12847266096072
25,0.35,0.62,84.71189783545202
25,0.35,0.63,85.30021367507366
25,0.35,0.64,85.89335203217266
25,0.35,0.65,86.49124751052058
25,0.35,0.66,87.09383733556875
25,0.35,0.67,87.70106123401662
25,0.35,0.68,88.31286132122837
25,0.35,0.69,88.92918199518508
25,0.35,0.7,89.54996983582953
25,0.35,0.71,90.17517350885117
25,0.35,0.72,90.804743673145
25,0.35,0.73,91.43863289136165
25,0.35,0.74,92.0767955431486
25,0.35,0.75,92.71918774083588
25,0.35,0.76,93.36576724746803
25,0.35,0.77,94.01649339720004
25,0.35,0.78,94.67132701816924
25,0.35,0.79,95.33023035802756
25,0.35,0.8,95.99316701236177
25,0.3625,-0.8,1000.0
25,0.3625,-0.79,1000.0
25,0.3625,-0.78,1000.0
25,0.3625,-0.77,1000.0
25,0.3625,-0.76,1000.0
25,0.3625,-0.75,1000.0
25,0.3625,-0.74,1000.0
25,0.3625,-0.73,1000.0
25,0.3625,-0.72,1000.0
25,0.3625,-0.71,1000.0
25,0.3625,-0.7,1000.0
25,0.3625,-0.69,1000.0
25,0.3625,-0.68,1000.0
25,0.3625,-0.67,55488.41310332294
25,0.3625,-0.66,55262.75021962775
25,0.3625,-0.65,55066.80033878205
25,0.3625,-0.64,54866.09495750601
25,0.3625,-0.63,54660.37868782227
25,0.3625,-0.62,54449.422259135456
25,0.3625,-0.61,54232.97981381717
25,0.3625,-0.6,54010.78711525636
25,0.3625,-0.59,53782.55956112998
25,0.3625,-0.58,53547.989907201205
25,0.3625,-0.57,53306.74564746223
25,0.3625,-0.56,53058.46598398328
25,0.3625,-0.55,52802.75830381219
25,0.3625,-0.54,52539.19405959401
25,0.3625,-0.53,52267.303923653264
25,0.3625,-0.52,51986.57204983364
25,0.3625,-0.51,51696.429230234215
25,0.3625,-0.5,51396.24467047471
25,0.3625,-0.49,51085.31602050702
25,0.3625,-0.48,50762.85717815828
25,0.3625,-0.47,50427.98321424144
25,0.3625,-0.46,50079.69152747668
25,0.3625,-0.45,49716.83798711928
25,0.3625,-0.44,49338.10630018758
25,0.3625,-0.43,48941.96804703791
25,0.3625,-0.42,48526.62958918158
25,0.3625,-0.41,48089.96005588703
25,0.3625,-0.4,47629.39128535702
25,0.3625,-0.39,47141.77481466971
25,0.3625,-0.38,46623.17049212501
25,0.3625,-0.37,46068.521031915414
25,0.3625,-0.36,45471.12506712806
25,0.3625,-0.35,44821.727420723764
25,0.3625,-0.34,44106.80975822208
25,0.3625,-0.33,43304.977715612
25,0.3625,-0.32,42377.84791728953
25,0.3625,-0.31,41238.89666953599
25,0.3625,-0.3,39541.772129726916
25,0.3625,-0.29,29050.097599475743
25,0.3625,-0.28,9116.628584744929
25,0.3625,-0.27,3598.075005008003
25,0.3625,-0.26,1852.5422445887214
25,0.3625,-0.25,1114.8276005501368
25,0.3625,-0.24,743.4150966048434
25,0.3625,-0.23,533.7331630281137
25,0.3625,-0.22,405.3715069069429
25,0.3625,-0.21,321.89333432494146
25,0.3625,-0.2,264.9953678219389
25,0.3625,-0.19,224.72959277063396
25,0.3625,-0.18,195.34497000452876
25,0.3625,-0.17,173.34496571873677
25,0.3625,-0.16,156.51373952296595
25,0.3625,-0.15,143.39710976568796
25,0.3625,-0.14,133.01163284353763
25,0.3625,-0.13,124.67484417059796
25,0.3625,-0.12,117.90234145159708
25,0.3625,-0.11,112.3433304292947
25,0.3625,-0.1,107.7391962192347
25,0.3625,-0.09,103.89622315448193
25,0.3625,-0.08,100.66720772323775
25,0.3625,-0.07,97.93881356066056
25,0.3625,-0.06,95.62272865010615
25,0.3625,-0.05,93.64938544394971
25,0.3625,-0.04,91.96343199944573
25,0.3625,-0.03,90.52041767850784
25,0.3625,-0.02,89.28433656797563
25,0.3625,-0.01,88.2257870061313
25,0.3625,0.0,87.32057927385732
25,0.3625,0.01,86.54867209178232
25,0.3625,0.02,85.8933522168873
25,0.3625,0.03,85.3405955110958
25,0.3625,0.04,84.87856509692757
25,0.3625,0.05,84.49721433849312
25,0.3625,0.06,84.18797078481559
25,0.3625,0.07,83.94348307006646
25,0.3625,0.08,83.75741698280736
25,0.3625,0.09,83.62429008358706
25,0.3625,0.1,83.53933670085004
25,0.3625,0.11,83.49839704217983
25,0.3625,0.12,83.497825620405
25,0.3625,0.13,83.53441528982161
25,0.3625,0.14,83.60533399338087
25,0.3625,0.15,83.7080719121992
25,0.3625,0.16,83.8403971500413
25,0.3625,0.17,84.00031842809956
25,0.3625,0.18,84.18605354300485
25,0.3625,0.19,84.39600257269846
25,0.3625,0.2,84.62872500969613
25,0.3625,0.21,84.88292016329076
25,0.3625,0.22,85.15741030359672
25,0.3625,0.23,85.45112612363646
25,0.3625,0.24,85.76309417464485
25,0.3625,0.25,86.09242598902087
25,0.3625,0.26,86.43830864981435
25,0.3625,0.27,86.79999659982529
25,0.3625,0.28,87.17680451102358
25,0.3625,0.29,87.56810105867412
25,0.3625,0.3,87.97330346588895
25,0.3625,0.31,88.39187270401943
25,0.3625,0.32,88.82330925249252
25,0.3625,0.33,89.2671493381819
25,0.3625,0.34,89.72296158888534
25,0.3625,0.35,90.19034404772965
25,0.3625,0.36,90.66892150523482
25,0.3625,0.37,91.15834311344774
25,0.3625,0.38,91.65828025222949
25,0.3625,0.39,92.16842462177875
25,0.3625,0.4,92.6884865382416
25,0.3625,0.41,93.2181934111354
25,0.3625,0.42,93.75728838271279
25,0.3625,0.43,94.3055291105654
25,0.3625,0.44,94.86268667593963
25,0.3625,0.45,95.42854460153005
25,0.3625,0.46,96.00289796397537
25,0.3625,0.47,96.58555258791307
25,0.3625,0.48,97.17632431017866
25,0.3625,0.49,97.775038304529
25,0.3625,0.5,98.3815284589973
25,0.3625,0.51,98.9956367996171
25,0.3625,0.52,99.61721295569583
25,0.3625,0.53,100.24611366303373
25,0.3625,0.54,100.88220230245065
25,0.3625,0.55,101.52534847169841
25,0.3625,0.56,102.17542758929973
25,0.3625,0.57,102.83232052911647
25,0.3625,0.58,103.49591328451599
25,0.3625,0.59,104.16609666094656
25,0.3625,0.6,104.8427659955753
25,0.3625,0.61,105.52582090243061
25,0.3625,0.62,106.21516504126559
25,0.3625,0.63,106.91070590815718
25,0.3625,0.64,107.61235464567966
25,0.3625,0.65,108.3200258703882
25,0.3625,0.66,109.03363751530092
25,0.3625,0.67,109.75311068509963
25,0.3625,0.68,110.47836952185975
25,0.3625,0.69,111.2093410792837
25,0.3625,0.7,111.94595520361125
25,0.3625,0.71,112.68814441963444
25,0.3625,0.72,113.43584382051093
25,0.3625,0.73,114.18899096035678
25,0.3625,0.74,114.94752574888112
25,0.3625,0.75,115.71139034759793
25,0.3625,0.76,116.48052906739868
25,0.3625,0.77,117.25488826749236
25,0.3625,0.78,118.03441625590443
25,0.3625,0.79,118.81906319187505
25,0.3625,0.8,119.60878099060513
25,0.375,-0.8,1000.0
25,0.375,-0.79,1000.0
25,0.375,-0.78,1000.0
25,0.375,-0.77,1000.0
25,0.375,-0.76,1000.0
25,0.375,-0.75,1000.0
25,0.375,-0.74,1000.0
25,0.375,-0.73,1000.0
25,0.375,-0.72,1000.0
25,0.375,-0.71,1000.0
25,0.375,-0.7,1000.0
25,0.375,-0.69,1000.0
25,0.375,-0.68,1000.0
25,0.375,-0.67,57160.52215380709
25,0.375,-0.66,56820.93113519648
25,0.375,-0.65,56636.94718541584
25,0.375,-0.64,56448.562973307766
25,0.375,-0.63,56255.38055035894
25,0.375,-0.62,56057.17643478719
25,0.375,-0.61,55853.71097334064
25,0.375,-0.6,55644.726387848816
25,0.375,-0.59,55429.94480240767
25,0.375,-0.58,55209.065982361746
25,0.375,-0.57,54981.76473080482
25,0.375,-0.56,54747.687876086275
25,0.375,-0.55,54506.45076782005
25,0.375,-0.54,54257.63317824434
25,0.375,-0.53,54000.774478887186
25,0.375,-0.52,53735.36792709332
25,0.375,-0.51,53460.8538498666
25,0.375,-0.5,53176.61144905738
25,0.375,-0.49,52881.94886541456
25,0.375,-0.48,52576.091019341264
25,0.375,-0.47,52258.164578046206
25,0.375,-0.46,51927.17915849808
25,0.375,-0.45,51582.00352568212
25,0.375,-0.44,51221.33502532595
25,0.375,-0.43,50843.65969814719
25,0.375,-0.42,50447.199284455746
25,0.375,-0.41,50029.83933326538
25,0.375,-0.4,49589.029303794196
25,0.375,-0.39,49121.63977342635
25,0.375,-0.38,48623.75135969644
25,0.375,-0.37,48090.3297363748
25,0.375,-0.36,47514.6994105932
25,0.375,-0.35,46887.63519171082
25,0.375,-0.34,46195.65491313308
25,0.375,-0.33,45417.410076411106
25,0.375,-0.32,44514.57614473429
25,0.375,-0.31,43400.645771426025
25,0.375,-0.3,41726.12529009315
25,0.375,-0.29,30654.39255806146
25,0.375,-0.28,9423.031037491595
25,0.375,-0.27,3743.206261581315
25,0.375,-0.26,1950.1069803079126
25,0.375,-0.25,1190.1064383017201
25,0.375,-0.24,806.1430316997875
25,0.375,-0.23,588.53202004458
25,0.375,-0.22,454.7454258442397
25,0.375,-0.21,367.3322840716326
25,0.375,-0.2,307.4513795446988
25,0.375,-0.19,264.84609594369766
25,0.375,-0.18,233.57677051028787
25,0.375,-0.17,210.0254930922084
25,0.375,-0.16,191.89506800926935
25,0.375,-0.15,177.67474603155298
25,0.375,-0.14,166.34055981247937
25,0.375,-0.13,157.1802789402495
25,0.375,-0.12,149.68714191151201
25,0.375,-0.11,143.49321089164303
25,0.375,-0.1,138.32648942262998
25,0.375,-0.09,133.98265782198894
25,0.375,-0.08,130.30599451554215
25,0.375,-0.07,127.1762317632105
25,0.375,-0.06,124.49935081162192
25,0.375,-0.05,122.20103865639202
25,0.375,-0.04,120.22196337569785
25,0.375,-0.03,118.51430951919261
25,0.375,-0.02,117.03920388819986
25,0.375,-0.01,115.76478299501191
25,0.375,0.0,114.6647291436307
25,0.375,0.01,113.71715100918287
25,0.375,0.02,112.90371873691429
25,0.375,0.03,112.20898871852853
25,0.375,0.04,111.61987165372474
25,0.375,0.05,111.12521051185985
25,0.375,0.06,110.71544381774974
25,0.375,0.07,110.38233561605352
25,0.375,0.08,110.1187576452027
25,0.375,0.09,109.91851242278973
25,0.375,0.1,109.77618849099086
25,0.375,0.11,109.68704113417402
25,0.375,0.12,109.6468935024149
25,0.375,0.13,109.65205428809551
25,0.375,0.14,109.69924896953205
25,0.375,0.15,109.78556224004022
25,0.375,0.16,109.90838967002806
25,0.375,0.17,110.06539697527815
25,0.375,0.18,110.2544855340355
25,0.375,0.19,110.47376303297256
25,0.375,0.2,110.7215183346887
25,0.375,0.21,110.99619984526359
25,0.375,0.22,111.2963968155004
25,0.375,0.23,111.62082313177812
25,0.375,0.24,111.96830324326389
25,0.375,0.25,112.33775993625176
25,0.375,0.26,112.72820371005443
25,0.375,0.27,113.13872353901324
25,0.375,0.28,113.56847882784817
25,0.375,0.29,114.01669238709377
25,0.375,0.3,114.48264427450152
25,0.375,0.31,114.96566636801002
25,0.375,0.32,115.46513755614698
25,0.375,0.33,115.98047945169986
25,0.375,0.34,116.5111525531514
25,0.375,0.35,117.0566527947697
25,0.375,0.36,117.61650843972056
25,0.375,0.37,118.19027728087151
25,0.375,0.38,118.7775441211759
25,0.375,0.39,119.37791851004344
25,0.375,0.4,119.99103271452238
25,0.375,0.41,120.61653990505052
25,0.375,0.42,121.25411253564923
25,0.375,0.43,121.9034408982613
25,0.375,0.44,122.56423183089024
25,0.375,0.45,123.23620755956821
25,0.375,0.46,123.91910465508201
25,0.375,0.47,124.61267308684728
25,0.375,0.48,125.31667535825751
25,0.375,0.49,126.03088571010629
25,0.375,0.5,126.75508938113245
25,0.375,0.51,127.48908191719333
25,0.375,0.52,128.23266852287594
25,0.375,0.53,128.9856634513946
25,0.375,0.54,129.74788943030475
25,0.375,0.55,130.51917712184093
25,0.375,0.56,131.29936461755491
25,0.375,0.57,132.08829696740546
25,0.375,0.58,132.88582574358574
25,0.375,0.59,133.69180863921693
25,0.375,0.6,134.50610910168388
25,0.375,0.61,135.32859599988086
25,0.375,0.62,136.15914332408025
25,0.375,0.63,136.99762991655814
25,0.375,0.64,137.84393923060267
25,0.375,0.65,138.69795911508672
25,0.375,0.66,139.5595816214867
25,0.375,0.67,140.4287028300307
25,0.375,0.68,141.30522269162188
25,0.375,0.69,142.1890448822567
25,0.375,0.7,143.08007666685964
25,0.375,0.71,143.97822876974783
25,0.375,0.72,144.8834152493145
25,0.375,0.73,145.79555337494293
25,0.375,0.74,146.71456350461727
25,0.375,0.75,147.64036896215464
25,0.375,0.76,148.57289591343545
25,0.375,0.77,149.5120732414162
25,0.375,0.78,150.45783242009188
25,0.375,0.79,151.41010738787605
25,0.375,0.8,152.36883442113742
25,0.3875,-0.8,1000.0
25,0.3875,-0.79,1000.0
25,0.3875,-0.78,1000.0
25,0.3875,-0.77,1000.0
25,0.3875,-0.76,1000.0
25,0.3875,-0.75,1000.0
25,0.3875,-0.74,1000.0
25,0.3875,-0.73,1000.0
25,0.3875,-0.72,1000.0
25,0.3875,-0.71,1000.0
25,0.3875,-0.7,1000.0
25,0.3875,-0.69,1000.0
25,0.3875,-0.68,1000.0
25,0.3875,-0.67,59273.37378410186
25,0.3875,-0.66,58423.897063907694
25,0.3875,-0.65,58252.35316890976
25,0.3875,-0.64,58077.332031032616
25,0.3875,-0.63,57897.76542148165
25,0.3875,-0.62,57713.43724940238
25,0.3875,-0.61,57524.11644031162
25,0.3875,-0.6,57329.55423891006
25,0.3875,-0.59,57129.48226981601
25,0.3875,-0.58,56923.61031492544
25,0.3875,-0.57,56711.6237528272
25,0.3875,-0.56,56493.18059451969
25,0.3875,-0.55,56267.90803384264
25,0.3875,-0.54,56035.39841060693
25,0.3875,-0.53,55795.20445778296
25,0.3875,-0.52,55546.8336690721
25,0.3875,-0.51,55289.74157654576
25,0.3875,-0.5,55023.32366525988
25,0.3875,-0.49,54746.90556608405
25,0.3875,-0.48,54459.73104948685
25,0.3875,-0.47,54160.94717652283
25,0.3875,-0.46,53849.5857253124
25,0.3875,-0.45,53524.53966480329
25,0.3875,-0.44,53184.53293229193
25,0.3875,-0.43,52828.0809867076
25,0.3875,-0.42,52453.43838333639
25,0.3875,-0.41,52058.52764008633
25,0.3875,-0.4,51640.84037087644
25,0.3875,-0.39,51197.29594282138
25,0.3875,-0.38,50724.03250674948
25,0.3875,-0.37,50216.08521297519
25,0.3875,-0.36,49666.865098196526
25,0.3875,-0.35,49067.25924690076
25,0.3875,-0.34,48403.93953696282
25,0.3875,-0.33,47655.78608041519
25,0.3875,-0.32,46784.85437980975
25,0.3875,-0.31,45705.36618211636
25,0.3875,-0.3,44067.35801047176
25,0.3875,-0.29,32391.16835567532
25,0.3875,-0.28,9774.11091946545
25,0.3875,-0.27,3920.2691859783395
25,0.3875,-0.26,2073.161355085625
25,0.3875,-0.25,1287.5124143973912
25,0.3875,-0.24,888.9311218213455
25,0.3875,-0.23,661.9732456960708
25,0.3875,-0.22,521.7145415767507
25,0.3875,-0.21,429.5540720149762
25,0.3875,-0.2,366.03642819972487
25,0.3875,-0.19,320.55156189994733
25,0.3875,-0.18,286.94208881603623
25,0.3875,-0.17,261.4494724531068
25,0.3875,-0.16,241.68156064547716
25,0.3875,-0.15,226.06120482727752
25,0.3875,-0.14,213.51662261238965
25,0.3875,-0.13,203.3002240976818
25,0.3875,-0.12,194.87853352672997
25,0.3875,-0.11,187.86302395030614
25,0.3875,-0.1,181.96553215111626
25,0.3875,-0.09,176.96885205911585
25,0.3875,-0.08,172.70685918690612
25,0.3875,-0.07,169.0507811732953
25,0.3875,-0.06,165.89956199786795
25,0.3875,-0.05,163.17300685793248
25,0.3875,-0.04,160.80682831060437
25,0.3875,-0.03,158.7490049493154
25,0.3875,-0.02,156.9570661819116
25,0.3875,-0.01,155.3960476207343
25,0.3875,0.0,154.0369400411544
25,0.3875,0.01,152.85550278141022
25,0.3875,0.02,151.83134589044263
25,0.3875,0.03,150.94721147553824
25,0.3875,0.04,150.1884050825774
25,0.3875,0.05,149.54234257318933
25,0.3875,0.06,148.9981875082048
25,0.3875,0.07,148.54655996750222
25,0.3875,0.08,148.17930161365632
25,0.3875,0.09,147.889284770805
25,0.3875,0.1,147.67025587089793
25,0.3875,0.11,147.51670591015477
25,0.3875,0.12,147.42376246908566
25,0.3875,0.13,147.38709929747452
25,0.3875,0.14,147.40286045748965
25,0.3875,0.15,147.46759664264707
25,0.3875,0.16,147.57821167459159
25,0.3875,0.17,147.73191744209782
25,0.3875,0.18,147.92619576988847
25,0.3875,0.19,148.1587659290019
25,0.3875,0.2,148.42755673174955
25,0.3875,0.21,148.73068237975878
25,0.3875,0.22,149.06642143479746
25,0.3875,0.23,149.43319844469977
25,0.3875,0.24,149.82956787485594
25,0.3875,0.25,150.25420007191707
25,0.3875,0.26,150.7058690291015
25,0.3875,0.27,151.18344174301802
25,0.3875,0.28,151.6858689612578
25,0.3875,0.29,152.21217712687422
25,0.3875,0.3,152.76146133592158
25,0.3875,0.31,153.33287913986297
25,0.3875,0.32,153.92564504579644
25,0.3875,0.33,154.53902559230525
25,0.3875,0.34,155.1723349047838
25,0.3875,0.35,155.8249306587594
25,0.3875,0.36,156.49621040101613
25,0.3875,0.37,157.1856081949068
25,0.3875,0.38,157.89259156769546
25,0.3875,0.39,158.6166587443229
25,0.3875,0.4,159.3573361544258
25,0.3875,0.41,160.11417619884165
25,0.3875,0.42,160.88675525937066
25,0.3875,0.43,161.6746719323463
25,0.3875,0.44,162.47754546350674
25,0.3875,0.45,163.2950143594152
25,0.3875,0.46,164.12673514964038
25,0.3875,0.47,164.9723812742328
25,0.3875,0.48,165.83164207263752
25,0.3875,0.49,166.7042218528617
25,0.3875,0.5,167.58983902316254
25,0.3875,0.51,168.48822527237917
25,0.3875,0.52,169.39912478898577
25,0.3875,0.53,170.32229351265264
25,0.3875,0.54,171.2574984153854
25,0.3875,0.55,172.20451681196113
25,0.3875,0.56,173.16313570132706
25,0.3875,0.57,174.13315114185855
25,0.3875,0.58,175.11436766389716
25,0.3875,0.59,176.10659772293394
25,0.3875,0.6,177.1096611962366
25,0.3875,0.61,178.12338492478835
25,0.3875,0.62,179.1476023012743
25,0.3875,0.63,180.18215290356056
25,0.3875,0.64,181.22688217189656
25,0.3875,0.65,182.2816411268999
25,0.3875,0.66,183.3462861244228
25,0.3875,0.67,184.4206786426553
25,0.3875,0.68,185.5046850963155
25,0.3875,0.69,186.5981766725462
25,0.3875,0.7,187.70102918315015
25,0.3875,0.71,188.8131229280297
25,0.3875,0.72,189.9343425651329
25,0.3875,0.73,191.06457698278965
25,0.3875,0.74,192.20371917102352
25,0.3875,0.75,193.35166608918007
25,0.3875,0.76,194.50831852801684
25,0.3875,0.77,195.67358096516878
25,0.3875,0.78,196.84736141365156
25,0.3875,0.79,198.02957126372846
25,0.3875,0.8,199.22012511905393
25,0.4,-0.8,1000.0
25,0.4,-0.79,1000.0
25,0.4,-0.78,1000.0
25,0.4,-0.77,1000.0
25,0.4,-0.76,1000.0
25,0.4,-0.75,1000.0
25,0.4,-0.74,1000.0
25,0.4,-0.73,1000.0
25,0.4,-0.72,1000.0
25,0.4,-0.71,1000.0
25,0.4,-0.7,1000.0
25,0.4,-0.69,1000.0
25,0.4,-0.68,1000.0
25,0.4,-0.67,60532.957117669124
25,0.4,-0.66,60074.4787127321
25,0.4,-0.65,59914.015705164886
25,0.4,-0.64,59753.44333940947
25,0.4,-0.63,59588.623212932755
25,0.4,-0.62,59419.346416439534
25,0.4,-0.61,59245.39308390471
25,0.4,-0.6,59066.52633222178
25,0.4,-0.59,58882.490376461086
25,0.4,-0.58,58693.0083730017
25,0.4,-0.57,58497.779933338636
25,0.4,-0.56,58296.4782443283
25,0.4,-0.55,58088.74671515459
25,0.4,-0.54,57874.19505131326
25,0.4,-0.53,57652.39462986388
25,0.4,-0.52,57422.87301590249
25,0.4,-0.51,57185.10741457832
25,0.4,-0.5,56938.51679150562
25,0.4,-0.49,56682.45231056488
25,0.4,-0.48,56416.18562206142
25,0.4,-0.47,56138.894371160444
25,0.4,-0.46,55849.64406348977
25,0.4,-0.45,55547.36508540571
25,0.4,-0.44,55230.82317165857
25,0.4,-0.43,54898.58084468991
25,0.4,-0.42,54548.94614833813
25,0.4,-0.41,54179.9030630581
25,0.4,-0.4,53789.0147615074
25,0.4,-0.39,53373.28525897218
25,0.4,-0.38,52928.9548133995
25,0.4,-0.37,52451.184789276005
25,0.4,-0.36,51933.54718648216
25,0.4,-0.35,51367.14296101888
25,0.4,-0.34,50738.94443968154
25,0.4,-0.33,50028.28861369401
25,0.4,-0.32,49198.01437969903
25,0.4,-0.31,48163.972776497976
25,0.4,-0.3,46579.25793888311
25,0.4,-0.29,34281.28507433423
25,0.4,-0.28,10187.213329111662
25,0.4,-0.27,4142.674763723117
25,0.4,-0.26,2233.836174654476
25,0.4,-0.25,1418.3895927818744
25,0.4,-0.24,1002.5541195321508
25,0.4,-0.23,764.3879612489367
25,0.4,-0.22,616.2478470770117
25,0.4,-0.21,518.2242538416724
25,0.4,-0.2,450.1569501076016
25,0.4,-0.19,401.02792692833697
25,0.4,-0.18,364.42607948546924
25,0.4,-0.17,336.4282326091401
25,0.4,-0.16,314.5297858759992
25,0.4,-0.15,297.0745115638995
25,0.4,-0.14,282.9332740496653
25,0.4,-0.13,271.3156429838736
25,0.4,-0.12,261.65556342472587
25,0.4,-0.11,253.5392529685266
25,0.4,-0.1,246.65855511424746
25,0.4,-0.09,240.7802019000911
25,0.4,-0.08,235.725030602296
25,0.4,-0.07,231.35355713005112
25,0.4,-0.06,227.55580726980924
25,0.4,-0.05,224.24408215891066
25,0.4,-0.04,221.3477361779612
25,0.4,-0.03,218.80932867883178
