system,arm,seed,optimizer,window_size,index,value
lorenz,propagate,2,bfgs,100,26,-0.00301732999688051
lorenz,propagate,2,bfgs,100,27,-0.002882346782728847
lorenz,propagate,2,bfgs,100,28,-0.0031988574593581265
lorenz,propagate,2,bfgs,100,29,0.026845224826421526
lorenz,propagate,2,bfgs,100,30,-0.22272116802094755
lorenz,propagate,2,bfgs,100,31,0.008039928457077747
lorenz,propagate,2,bfgs,100,32,0.9531779176129531
lorenz,propagate,2,bfgs,100,33,0.031053677599362506
lorenz,propagate,4,bfgs,1,1,-12.512502589657043
lorenz,propagate,4,bfgs,1,2,-20.7335027479362
lorenz,propagate,4,bfgs,1,3,20.68630257871527
lorenz,propagate,4,bfgs,1,4,1.191198491580387e-5
lorenz,propagate,4,bfgs,1,5,-0.00201874727928129
lorenz,propagate,4,bfgs,1,6,-0.00045816666140006
lorenz,propagate,4,bfgs,1,7,2.5389389006034624
lorenz,propagate,4,bfgs,1,8,0.22283907935649164
lorenz,propagate,4,bfgs,1,9,0.0422133836105491
lorenz,propagate,4,bfgs,1,10,-0.0008475279374780481
lorenz,propagate,4,bfgs,1,11,-0.28430375298449956
lorenz,propagate,4,bfgs,1,12,-0.02260850453263342
lorenz,propagate,4,bfgs,1,13,-0.041141364181294056
lorenz,propagate,4,bfgs,1,14,0.00029495691744468893
lorenz,propagate,4,bfgs,1,15,0.07278167386360526
lorenz,propagate,4,bfgs,1,16,-0.0013484676408050992
lorenz,propagate,4,bfgs,1,17,1.2877133292029739
lorenz,propagate,4,bfgs,1,18,-0.06399904718464348
lorenz,propagate,4,bfgs,1,19,-0.017328835827690268
lorenz,propagate,4,bfgs,1,20,24.119995916584084
lorenz,propagate,4,bfgs,1,21,-0.893291066257952
lorenz,propagate,4,bfgs,1,22,0.020508740489842657
lorenz,propagate,4,bfgs,1,23,0.0003677637088845403
lorenz,propagate,4,bfgs,1,24,-0.0004093473999743887
lorenz,propagate,4,bfgs,1,25,-2.1860422859015163
lorenz,propagate,4,bfgs,1,26,-0.022712103309481372
lorenz,propagate,4,bfgs,1,27,-0.005316574714930369
lorenz,propagate,4,bfgs,1,28,-0.009383140777621255
lorenz,propagate,4,bfgs,1,29,0.05988318048381379
lorenz,propagate,4,bfgs,1,30,-0.002053441715656503
lorenz,propagate,4,bfgs,1,31,0.007019275368555597
lorenz,propagate,4,bfgs,1,32,0.806704558159886
lorenz,propagate,4,bfgs,1,33,0.18305308043235913
lorenz,propagate,4,bfgs,2,1,-12.512502589657043
lorenz,propagate,4,bfgs,2,2,-20.7335027479362
lorenz,propagate,4,bfgs,2,3,20.68630257871527
lorenz,propagate,4,bfgs,2,4,0.0003118063676721242
lorenz,propagate,4,bfgs,2,5,-0.00231073137404143
lorenz,propagate,4,bfgs,2,6,-0.00175084716906687
lorenz,propagate,4,bfgs,2,7,2.863530913223588
lorenz,propagate,4,bfgs,2,8,0.21307426850200234
lorenz,propagate,4,bfgs,2,9,0.08541951090819765
lorenz,propagate,4,bfgs,2,10,-0.28256692908963404
lorenz,propagate,4,bfgs,2,11,-0.2738607471588713
lorenz,propagate,4,bfgs,2,12,-0.11357059188810523
lorenz,propagate,4,bfgs,2,13,0.004564640961897321
lorenz,propagate,4,bfgs,2,14,0.0003210691820961896
lorenz,propagate,4,bfgs,2,15,0.004046529098853476
lorenz,propagate,4,bfgs,2,16,0.00016999808607954058
lorenz,propagate,4,bfgs,2,17,1.1717557082403969
lorenz,propagate,4,bfgs,2,18,-0.0650509084067984
lorenz,propagate,4,bfgs,2,19,0.0035101826223137757
lorenz,propagate,4,bfgs,2,20,25.079325044069837
lorenz,propagate,4,bfgs,2,21,-0.9175258016337672
lorenz,propagate,4,bfgs,2,22,-0.006702154477242944
lorenz,propagate,4,bfgs,2,23,0.002730552566204376
lorenz,propagate,4,bfgs,2,24,-0.00029634460936119934
lorenz,propagate,4,bfgs,2,25,-2.3990767354962794
lorenz,propagate,4,bfgs,2,26,-0.012969238340163173
lorenz,propagate,4,bfgs,2,27,-0.005367718335381706
lorenz,propagate,4,bfgs,2,28,-0.0072360218064940855
lorenz,propagate,4,bfgs,2,29,0.01419437533171864
lorenz,propagate,4,bfgs,2,30,-0.005396038974570857
lorenz,propagate,4,bfgs,2,31,0.001192187291469533
lorenz,propagate,4,bfgs,2,32,0.9450150650393608
lorenz,propagate,4,bfgs,2,33,0.08367427540224853
lorenz,propagate,4,bfgs,5,1,-12.512502589657043
lorenz,propagate,4,bfgs,5,2,-20.7335027479362
lorenz,propagate,4,bfgs,5,3,20.68630257871527
lorenz,propagate,4,bfgs,5,4,0.0011612701297525109
lorenz,propagate,4,bfgs,5,5,0.1679983060382344
lorenz,propagate,4,bfgs,5,6,-0.010396994910052984
lorenz,propagate,4,bfgs,5,7,7.09048305298085
lorenz,propagate,4,bfgs,5,8,0.08106968547180574
lorenz,propagate,4,bfgs,5,9,0.07191787478947723
lorenz,propagate,4,bfgs,5,10,-6.408332089027973
lorenz,propagate,4,bfgs,5,11,-0.09391028194654058
lorenz,propagate,4,bfgs,5,12,-0.18034572575470514
lorenz,propagate,4,bfgs,5,13,0.11999968487308899
lorenz,propagate,4,bfgs,5,14,0.0002823155599545094
lorenz,propagate,4,bfgs,5,15,-0.0010528364596853257
lorenz,propagate,4,bfgs,5,16,0.0007120916334600992
lorenz,propagate,4,bfgs,5,17,-0.0007079025216582481
lorenz,propagate,4,bfgs,5,18,-0.03522680088342174
lorenz,propagate,4,bfgs,5,19,0.05445587300327872
lorenz,propagate,4,bfgs,5,20,26.80227509413541
lorenz,propagate,4,bfgs,5,21,-0.9612587541516063
lorenz,propagate,4,bfgs,5,22,-0.08797030981886435
lorenz,propagate,4,bfgs,5,23,0.014166436252709958
lorenz,propagate,4,bfgs,5,24,-0.0002767177084033879
lorenz,propagate,4,bfgs,5,25,-2.615509756685221
lorenz,propagate,4,bfgs,5,26,-0.004833620818169479
lorenz,propagate,4,bfgs,5,27,-0.00329935476902946
lorenz,propagate,4,bfgs,5,28,-0.00918482946879669
lorenz,propagate,4,bfgs,5,29,0.05114512157604179
lorenz,propagate,4,bfgs,5,30,-0.005000799817139169
lorenz,propagate,4,bfgs,5,31,0.007734069254078425
lorenz,propagate,4,bfgs,5,32,0.8856870358792567
lorenz,propagate,4,bfgs,5,33,0.09229697699866415
lorenz,propagate,4,bfgs,10,1,-12.512502589657043
lorenz,propagate,4,bfgs,10,2,-20.7335027479362
lorenz,propagate,4,bfgs,10,3,20.68630257871527
lorenz,propagate,4,bfgs,10,4,0.001601286796582619
lorenz,propagate,4,bfgs,10,5,0.34451834656962194
lorenz,propagate,4,bfgs,10,6,-0.015364559287226092
lorenz,propagate,4,bfgs,10,7,8.46831893612919
lorenz,propagate,4,bfgs,10,8,0.04618359223067475
lorenz,propagate,4,bfgs,10,9,0.07009090606771624
lorenz,propagate,4,bfgs,10,10,-8.353341729209259
lorenz,propagate,4,bfgs,10,11,-0.0458938293349808
lorenz,propagate,4,bfgs,10,12,-0.19201408580682625
lorenz,propagate,4,bfgs,10,13,0.1361769340571927
lorenz,propagate,4,bfgs,10,14,0.0005642547657394978
lorenz,propagate,4,bfgs,10,15,-0.09342627062080931
lorenz,propagate,4,bfgs,10,16,0.004329474193696794
lorenz,propagate,4,bfgs,10,17,-0.005339849687179226
lorenz,propagate,4,bfgs,10,18,-0.03992424957154155
lorenz,propagate,4,bfgs,10,19,0.05853078013223833
lorenz,propagate,4,bfgs,10,20,27.326014255562523
lorenz,propagate,4,bfgs,10,21,-0.97202358294326
lorenz,propagate,4,bfgs,10,22,-0.08418725312962763
lorenz,propagate,4,bfgs,10,23,0.0038178768104796283
lorenz,propagate,4,bfgs,10,24,-7.225367336796496e-5
lorenz,propagate,4,bfgs,10,25,-2.4786521234938608
lorenz,propagate,4,bfgs,10,26,-0.00916772384558331
lorenz,propagate,4,bfgs,10,27,0.009478188449677582
lorenz,propagate,4,bfgs,10,28,-0.005355355512910835
lorenz,propagate,4,bfgs,10,29,0.03168067950153888
lorenz,propagate,4,bfgs,10,30,-0.4901039758345708
lorenz,propagate,4,bfgs,10,31,0.017458329860806632
lorenz,propagate,4,bfgs,10,32,0.9080084068656162
lorenz,propagate,4,bfgs,10,33,0.09040785966564611
lorenz,propagate,4,bfgs,25,1,-12.512502589657043
lorenz,propagate,4,bfgs,25,2,-20.7335027479362
lorenz,propagate,4,bfgs,25,3,20.68630257871527
lorenz,propagate,4,bfgs,25,4,0.0007362459540990667
lorenz,propagate,4,bfgs,25,5,0.0009729298976541244
lorenz,propagate,4,bfgs,25,6,0.00040288606743018094
lorenz,propagate,4,bfgs,25,7,8.066603701548546
lorenz,propagate,4,bfgs,25,8,0.0567962250520574
lorenz,propagate,4,bfgs,25,9,0.04891742920808032
lorenz,propagate,4,bfgs,25,10,-7.782136458816902
lorenz,propagate,4,bfgs,25,11,-0.06170443549376908
lorenz,propagate,4,bfgs,25,12,-0.07796694154583896
lorenz,propagate,4,bfgs,25,13,0.010699734226872286
lorenz,propagate,4,bfgs,25,14,0.00023113468045864096
lorenz,propagate,4,bfgs,25,15,0.07716866887359257
lorenz,propagate,4,bfgs,25,16,-0.0021542497915646858
lorenz,propagate,4,bfgs,25,17,-0.0023793720036061313
lorenz,propagate,4,bfgs,25,18,-0.030894228247265905
lorenz,propagate,4,bfgs,25,19,-0.03262048495386318
lorenz,propagate,4,bfgs,25,20,26.684274770575065
lorenz,propagate,4,bfgs,25,21,-0.9640502198319962
lorenz,propagate,4,bfgs,25,22,0.04787407035827498
lorenz,propagate,4,bfgs,25,23,-0.01675395133882564
lorenz,propagate,4,bfgs,25,24,-9.438195081268842e-5
lorenz,propagate,4,bfgs,25,25,-2.6723833810331636
lorenz,propagate,4,bfgs,25,26,-0.0021519453452325137
lorenz,propagate,4,bfgs,25,27,-0.0016749808874640562
lorenz,propagate,4,bfgs,25,28,-0.009280405326720613
lorenz,propagate,4,bfgs,25,29,0.074312887888019
lorenz,propagate,4,bfgs,25,30,-0.40256513938273947
lorenz,propagate,4,bfgs,25,31,0.02000068928515503
lorenz,propagate,4,bfgs,25,32,0.8530777116026222
lorenz,propagate,4,bfgs,25,33,0.08503451091506138
lorenz,propagate,4,bfgs,50,1,-12.512502589657043
lorenz,propagate,4,bfgs,50,2,-20.7335027479362
lorenz,propagate,4,bfgs,50,3,20.68630257871527
lorenz,propagate,4,bfgs,50,4,0.0005681465072685085
lorenz,propagate,4,bfgs,50,5,0.000679458039805182
lorenz,propagate,4,bfgs,50,6,0.0002338611425488592
lorenz,propagate,4,bfgs,50,7,7.878942951991897
lorenz,propagate,4,bfgs,50,8,0.06632166867745523
lorenz,propagate,4,bfgs,50,9,0.03258825793106071
lorenz,propagate,4,bfgs,50,10,-7.381889022411552
lorenz,propagate,4,bfgs,50,11,-0.07609237099070623
lorenz,propagate,4,bfgs,50,12,-0.042025363913372464
lorenz,propagate,4,bfgs,50,13,-0.003688352047411529
lorenz,propagate,4,bfgs,50,14,0.00036630595232119953
lorenz,propagate,4,bfgs,50,15,0.002772205044543722
lorenz,propagate,4,bfgs,50,16,-0.0002958989336134162
lorenz,propagate,4,bfgs,50,17,0.0003591624301201367
lorenz,propagate,4,bfgs,50,18,-0.03168371324320302
lorenz,propagate,4,bfgs,50,19,-0.005466588889999532
lorenz,propagate,4,bfgs,50,20,26.832506559383145
lorenz,propagate,4,bfgs,50,21,-0.965311094687421
lorenz,propagate,4,bfgs,50,22,0.0018861216330478463
lorenz,propagate,4,bfgs,50,23,0.0036467346152560215
lorenz,propagate,4,bfgs,50,24,-0.00024434806259681274
lorenz,propagate,4,bfgs,50,25,-2.7112621599592455
lorenz,propagate,4,bfgs,50,26,0.0013043860747154678
lorenz,propagate,4,bfgs,50,27,0.0011492816159900869
lorenz,propagate,4,bfgs,50,28,-0.003170355820015894
lorenz,propagate,4,bfgs,50,29,0.043733381239278335
lorenz,propagate,4,bfgs,50,30,-0.34577225382730226
lorenz,propagate,4,bfgs,50,31,0.012616639690072333
lorenz,propagate,4,bfgs,50,32,0.9383512616680727
lorenz,propagate,4,bfgs,50,33,0.020503377661514
lorenz,propagate,4,bfgs,100,1,-12.512502589657043
lorenz,propagate,4,bfgs,100,2,-20.7335027479362
lorenz,propagate,4,bfgs,100,3,20.68630257871527
lorenz,propagate,4,bfgs,100,4,0.00030519292010658573
lorenz,propagate,4,bfgs,100,5,-0.0010581496949971262
lorenz,propagate,4,bfgs,100,6,0.00010785915977768022
lorenz,propagate,4,bfgs,100,7,7.786506156502528
lorenz,propagate,4,bfgs,100,8,0.06996932410412808
lorenz,propagate,4,bfgs,100,9,0.030388076564867868
lorenz,propagate,4,bfgs,100,10,-7.270648991843308
lorenz,propagate,4,bfgs,100,11,-0.07998604634349425
lorenz,propagate,4,bfgs,100,12,-0.03753651685888754
lorenz,propagate,4,bfgs,100,13,-0.0044077093931694285
lorenz,propagate,4,bfgs,100,14,-0.00041615094460753
lorenz,propagate,4,bfgs,100,15,-0.005028131134723767
lorenz,propagate,4,bfgs,100,16,0.000284086604322261
lorenz,propagate,4,bfgs,100,17,-0.0003924296340909491
lorenz,propagate,4,bfgs,100,18,-0.031765458083370945
lorenz,propagate,4,bfgs,100,19,-0.007501300034208515
lorenz,propagate,4,bfgs,100,20,26.81131380785346
lorenz,propagate,4,bfgs,100,21,-0.9646838002909237
lorenz,propagate,4,bfgs,100,22,0.011334627527614428
lorenz,propagate,4,bfgs,100,23,-0.004546767358057468
lorenz,propagate,4,bfgs,100,24,-0.0005320143253074077
lorenz,propagate,4,bfgs,100,25,-2.599098646559615
lorenz,propagate,4,bfgs,100,26,-0.0030173299968841655
lorenz,propagate,4,bfgs,100,27,-0.002882346782705308
lorenz,propagate,4,bfgs,100,28,-0.0031988574593593403
lorenz,propagate,4,bfgs,100,29,0.02684522482644346
lorenz,propagate,4,bfgs,100,30,-0.22272116802096195
lorenz,propagate,4,bfgs,100,31,0.008039928457079924
lorenz,propagate,4,bfgs,100,32,0.9531779176128915
lorenz,propagate,4,bfgs,100,33,0.031053677599408927
lorenz,reset,2,bfgs,1,1,-12.512502589657043
lorenz,reset,2,bfgs,1,2,-20.7335027479362
lorenz,reset,2,bfgs,1,3,20.68630257871527
lorenz,reset,2,bfgs,1,4,1.191169515048275e-5
lorenz,reset,2,bfgs,1,5,-0.002018747530895357
lorenz,reset,2,bfgs,1,6,-0.00045816666086718577
lorenz,reset,2,bfgs,1,7,2.5389388996486058
lorenz,reset,2,bfgs,1,8,0.22283907935849756
lorenz,reset,2,bfgs,1,9,0.042213383912371324
lorenz,reset,2,bfgs,1,10,-0.0008475280535425305
lorenz,reset,2,bfgs,1,11,-0.2843037529621848
lorenz,reset,2,bfgs,1,12,-0.022608505203615743
lorenz,reset,2,bfgs,1,13,-0.04114136380052365
lorenz,reset,2,bfgs,1,14,0.00029495653833874844
lorenz,reset,2,bfgs,1,15,0.07278167329808174
lorenz,reset,2,bfgs,1,16,-0.0013484676424628814
lorenz,reset,2,bfgs,1,17,1.2877133330894983
lorenz,reset,2,bfgs,1,18,-0.06399904726790871
lorenz,reset,2,bfgs,1,19,-0.017328835409485054
lorenz,reset,2,bfgs,1,20,24.119995915500006
lorenz,reset,2,bfgs,1,21,-0.8932910662308943
lorenz,reset,2,bfgs,1,22,0.020508739683388115
lorenz,reset,2,bfgs,1,23,0.00036776412995819793
lorenz,reset,2,bfgs,1,24,-0.00040934729030715837
lorenz,reset,2,bfgs,1,25,-2.186042284589992
lorenz,reset,2,bfgs,1,26,-0.02271210335135892
lorenz,reset,2,bfgs,1,27,-0.0053165749684604986
lorenz,reset,2,bfgs,1,28,-0.009383140712404762
lorenz,reset,2,bfgs,1,29,0.05988318021701781
lorenz,reset,2,bfgs,1,30,-0.0020534417124356964
lorenz,reset,2,bfgs,1,31,0.007019275285665849
lorenz,reset,2,bfgs,1,32,0.8067045585410744
lorenz,reset,2,bfgs,1,33,0.18305308043134486
lorenz,reset,2,bfgs,2,1,-12.512502589657043
lorenz,reset,2,bfgs,2,2,-20.7335027479362
lorenz,reset,2,bfgs,2,3,20.68630257871527
lorenz,reset,2,bfgs,2,4,0.0003118062700783497
lorenz,reset,2,bfgs,2,5,-0.0023107311199537417
lorenz,reset,2,bfgs,2,6,-0.001750847173692674
lorenz,reset,2,bfgs,2,7,2.8635309121574717
lorenz,reset,2,bfgs,2,8,0.21307426854637176
lorenz,reset,2,bfgs,2,9,0.08541951090329584
lorenz,reset,2,bfgs,2,10,-0.28256693052557025
lorenz,reset,2,bfgs,2,11,-0.273860747117169
lorenz,reset,2,bfgs,2,12,-0.11357059180561292
lorenz,reset,2,bfgs,2,13,0.004564640881338047
lorenz,reset,2,bfgs,2,14,0.0003210693776860287
lorenz,reset,2,bfgs,2,15,0.00404652917599672
lorenz,reset,2,bfgs,2,16,0.00016999808447280818
lorenz,reset,2,bfgs,2,17,1.1717557114687402
lorenz,reset,2,bfgs,2,18,-0.0650509085011795
lorenz,reset,2,bfgs,2,19,0.003510182628141453
lorenz,reset,2,bfgs,2,20,25.079325038709257
lorenz,reset,2,bfgs,2,21,-0.9175258014713967
lorenz,reset,2,bfgs,2,22,-0.0067021544863100115
lorenz,reset,2,bfgs,2,23,0.002730552568369644
lorenz,reset,2,bfgs,2,24,-0.0002963447508777176
lorenz,reset,2,bfgs,2,25,-2.3990767373583473
lorenz,reset,2,bfgs,2,26,-0.012969238261015557
lorenz,reset,2,bfgs,2,27,-0.0053677173969494335
lorenz,reset,2,bfgs,2,28,-0.007236021816014029
lorenz,reset,2,bfgs,2,29,0.01419437533148387
lorenz,reset,2,bfgs,2,30,-0.005396039363727514
lorenz,reset,2,bfgs,2,31,0.0011921872804966196
lorenz,reset,2,bfgs,2,32,0.9450150652610984
lorenz,reset,2,bfgs,2,33,0.08367427499273235
lorenz,reset,2,bfgs,5,1,-12.512502589657043
lorenz,reset,2,bfgs,5,2,-20.7335027479362
lorenz,reset,2,bfgs,5,3,20.68630257871527
lorenz,reset,2,bfgs,5,4,0.5581746791239219
lorenz,reset,2,bfgs,5,5,-0.38506463487679715
lorenz,reset,2,bfgs,5,6,-0.6638728855323178
lorenz,reset,2,bfgs,5,7,-0.23118850834705232
lorenz,reset,2,bfgs,5,8,-0.17554384726865194
lorenz,reset,2,bfgs,5,9,0.9459936211932838
lorenz,reset,2,bfgs,5,10,0.281361729673892
lorenz,reset,2,bfgs,5,11,-0.8824961841488
lorenz,reset,2,bfgs,5,12,0.4959134863863995
lorenz,reset,2,bfgs,5,13,-0.23680412761079928
lorenz,reset,2,bfgs,5,14,0.11461362948023145
lorenz,reset,2,bfgs,5,15,0.12998517191060233
lorenz,reset,2,bfgs,5,16,-0.1687561773142272
lorenz,reset,2,bfgs,5,17,-0.36819423347153496
lorenz,reset,2,bfgs,5,18,0.2539598452449928
lorenz,reset,2,bfgs,5,19,-0.3662029023070436
lorenz,reset,2,bfgs,5,20,-0.7864466728499202
lorenz,reset,2,bfgs,5,21,-0.35477572367280913
lorenz,reset,2,bfgs,5,22,-0.5360111035565273
lorenz,reset,2,bfgs,5,23,0.09874573731249132
lorenz,reset,2,bfgs,5,24,0.9152590799210415
lorenz,reset,2,bfgs,5,25,0.05350544825260219
lorenz,reset,2,bfgs,5,26,-0.1545110526488978
lorenz,reset,2,bfgs,5,27,-0.44898235296547195
lorenz,reset,2,bfgs,5,28,0.11049278691144346
lorenz,reset,2,bfgs,5,29,0.08641197620489273
lorenz,reset,2,bfgs,5,30,0.25501449607653437
lorenz,reset,2,bfgs,5,31,-0.8749635986418977
lorenz,reset,2,bfgs,5,32,0.28568657382701507
lorenz,reset,2,bfgs,5,33,0.8647456998122993
lorenz,reset,2,bfgs,10,1,-12.512502589657043
lorenz,reset,2,bfgs,10,2,-20.7335027479362
lorenz,reset,2,bfgs,10,3,20.68630257871527
lorenz,reset,2,bfgs,10,4,0.5581746791239219
lorenz,reset,2,bfgs,10,5,-0.38506463487679715
lorenz,reset,2,bfgs,10,6,-0.6638728855323178
lorenz,reset,2,bfgs,10,7,-0.23118850834705232
lorenz,reset,2,bfgs,10,8,-0.17554384726865194
lorenz,reset,2,bfgs,10,9,0.9459936211932838
lorenz,reset,2,bfgs,10,10,0.281361729673892
lorenz,reset,2,bfgs,10,11,-0.8824961841488
lorenz,reset,2,bfgs,10,12,0.4959134863863995
lorenz,reset,2,bfgs,10,13,-0.23680412761079928
lorenz,reset,2,bfgs,10,14,0.11461362948023145
lorenz,reset,2,bfgs,10,15,0.12998517191060233
lorenz,reset,2,bfgs,10,16,-0.1687561773142272
lorenz,reset,2,bfgs,10,17,-0.36819423347153496
lorenz,reset,2,bfgs,10,18,0.2539598452449928
lorenz,reset,2,bfgs,10,19,-0.3662029023070436
lorenz,reset,2,bfgs,10,20,-0.7864466728499202
lorenz,reset,2,bfgs,10,21,-0.35477572367280913
lorenz,reset,2,bfgs,10,22,-0.5360111035565273
lorenz,reset,2,bfgs,10,23,0.09874573731249132
lorenz,reset,2,bfgs,10,24,0.9152590799210415
lorenz,reset,2,bfgs,10,25,0.05350544825260219
lorenz,reset,2,bfgs,10,26,-0.1545110526488978
lorenz,reset,2,bfgs,10,27,-0.44898235296547195
lorenz,reset,2,bfgs,10,28,0.11049278691144346
lorenz,reset,2,bfgs,10,29,0.08641197620489273
lorenz,reset,2,bfgs,10,30,0.25501449607653437
lorenz,reset,2,bfgs,10,31,-0.8749635986418977
lorenz,reset,2,bfgs,10,32,0.28568657382701507
lorenz,reset,2,bfgs,10,33,0.8647456998122993
lorenz,reset,2,bfgs,25,1,-12.512502589657043
lorenz,reset,2,bfgs,25,2,-20.7335027479362
lorenz,reset,2,bfgs,25,3,20.68630257871527
lorenz,reset,2,bfgs,25,4,0.5581746791239219
lorenz,reset,2,bfgs,25,5,-0.38506463487679715
lorenz,reset,2,bfgs,25,6,-0.6638728855323178
lorenz,reset,2,bfgs,25,7,-0.23118850834705232
lorenz,reset,2,bfgs,25,8,-0.17554384726865194
lorenz,reset,2,bfgs,25,9,0.9459936211932838
lorenz,reset,2,bfgs,25,10,0.281361729673892
lorenz,reset,2,bfgs,25,11,-0.8824961841488
lorenz,reset,2,bfgs,25,12,0.4959134863863995
lorenz,reset,2,bfgs,25,13,-0.23680412761079928
lorenz,reset,2,bfgs,25,14,0.11461362948023145
lorenz,reset,2,bfgs,25,15,0.12998517191060233
lorenz,reset,2,bfgs,25,16,-0.1687561773142272
lorenz,reset,2,bfgs,25,17,-0.36819423347153496
lorenz,reset,2,bfgs,25,18,0.2539598452449928
lorenz,reset,2,bfgs,25,19,-0.3662029023070436
lorenz,reset,2,bfgs,25,20,-0.7864466728499202
lorenz,reset,2,bfgs,25,21,-0.35477572367280913
lorenz,reset,2,bfgs,25,22,-0.5360111035565273
lorenz,reset,2,bfgs,25,23,0.09874573731249132
lorenz,reset,2,bfgs,25,24,0.9152590799210415
lorenz,reset,2,bfgs,25,25,0.05350544825260219
lorenz,reset,2,bfgs,25,26,-0.1545110526488978
lorenz,reset,2,bfgs,25,27,-0.44898235296547195
lorenz,reset,2,bfgs,25,28,0.11049278691144346
lorenz,reset,2,bfgs,25,29,0.08641197620489273
lorenz,reset,2,bfgs,25,30,0.25501449607653437
lorenz,reset,2,bfgs,25,31,-0.8749635986418977
lorenz,reset,2,bfgs,25,32,0.28568657382701507
lorenz,reset,2,bfgs,25,33,0.8647456998122993
lorenz,reset,2,bfgs,50,1,-12.512502589657043
lorenz,reset,2,bfgs,50,2,-20.7335027479362
lorenz,reset,2,bfgs,50,3,20.68630257871527
lorenz,reset,2,bfgs,50,4,0.5581746791239219
lorenz,reset,2,bfgs,50,5,-0.38506463487679715
lorenz,reset,2,bfgs,50,6,-0.6638728855323178
lorenz,reset,2,bfgs,50,7,-0.23118850834705232
lorenz,reset,2,bfgs,50,8,-0.17554384726865194
lorenz,reset,2,bfgs,50,9,0.9459936211932838
lorenz,reset,2,bfgs,50,10,0.281361729673892
lorenz,reset,2,bfgs,50,11,-0.8824961841488
lorenz,reset,2,bfgs,50,12,0.4959134863863995
lorenz,reset,2,bfgs,50,13,-0.23680412761079928
lorenz,reset,2,bfgs,50,14,0.11461362948023145
lorenz,reset,2,bfgs,50,15,0.12998517191060233
lorenz,reset,2,bfgs,50,16,-0.1687561773142272
lorenz,reset,2,bfgs,50,17,-0.36819423347153496
lorenz,reset,2,bfgs,50,18,0.2539598452449928
lorenz,reset,2,bfgs,50,19,-0.3662029023070436
lorenz,reset,2,bfgs,50,20,-0.7864466728499202
lorenz,reset,2,bfgs,50,21,-0.35477572367280913
lorenz,reset,2,bfgs,50,22,-0.5360111035565273
lorenz,reset,2,bfgs,50,23,0.09874573731249132
lorenz,reset,2,bfgs,50,24,0.9152590799210415
lorenz,reset,2,bfgs,50,25,0.05350544825260219
lorenz,reset,2,bfgs,50,26,-0.1545110526488978
lorenz,reset,2,bfgs,50,27,-0.44898235296547195
lorenz,reset,2,bfgs,50,28,0.11049278691144346
lorenz,reset,2,bfgs,50,29,0.08641197620489273
lorenz,reset,2,bfgs,50,30,0.25501449607653437
lorenz,reset,2,bfgs,50,31,-0.8749635986418977
lorenz,reset,2,bfgs,50,32,0.28568657382701507
lorenz,reset,2,bfgs,50,33,0.8647456998122993
lorenz,reset,2,bfgs,100,1,-12.512502589657043
lorenz,reset,2,bfgs,100,2,-20.7335027479362
lorenz,reset,2,bfgs,100,3,20.68630257871527
lorenz,reset,2,bfgs,100,4,0.5581746791239219
lorenz,reset,2,bfgs,100,5,-0.38506463487679715
lorenz,reset,2,bfgs,100,6,-0.6638728855323178
lorenz,reset,2,bfgs,100,7,-0.23118850834705232
lorenz,reset,2,bfgs,100,8,-0.17554384726865194
lorenz,reset,2,bfgs,100,9,0.9459936211932838
lorenz,reset,2,bfgs,100,10,0.281361729673892
lorenz,reset,2,bfgs,100,11,-0.8824961841488
lorenz,reset,2,bfgs,100,12,0.4959134863863995
lorenz,reset,2,bfgs,100,13,-0.23680412761079928
lorenz,reset,2,bfgs,100,14,0.11461362948023145
lorenz,reset,2,bfgs,100,15,0.12998517191060233
lorenz,reset,2,bfgs,100,16,-0.1687561773142272
lorenz,reset,2,bfgs,100,17,-0.36819423347153496
lorenz,reset,2,bfgs,100,18,0.2539598452449928
lorenz,reset,2,bfgs,100,19,-0.3662029023070436
lorenz,reset,2,bfgs,100,20,-0.7864466728499202
lorenz,reset,2,bfgs,100,21,-0.35477572367280913
lorenz,reset,2,bfgs,100,22,-0.5360111035565273
lorenz,reset,2,bfgs,100,23,0.09874573731249132
lorenz,reset,2,bfgs,100,24,0.9152590799210415
lorenz,reset,2,bfgs,100,25,0.05350544825260219
lorenz,reset,2,bfgs,100,26,-0.1545110526488978
lorenz,reset,2,bfgs,100,27,-0.44898235296547195
lorenz,reset,2,bfgs,100,28,0.11049278691144346
lorenz,reset,2,bfgs,100,29,0.08641197620489273
lorenz,reset,2,bfgs,100,30,0.25501449607653437
lorenz,reset,2,bfgs,100,31,-0.8749635986418977
lorenz,reset,2,bfgs,100,32,0.28568657382701507
lorenz,reset,2,bfgs,100,33,0.8647456998122993
lorenz,reset,4,bfgs,1,1,-12.512502589657043
lorenz,reset,4,bfgs,1,2,-20.7335027479362
lorenz,reset,4,bfgs,1,3,20.68630257871527
lorenz,reset,4,bfgs,1,4,1.191198491580387e-5
lorenz,reset,4,bfgs,1,5,-0.00201874727928129
lorenz,reset,4,bfgs,1,6,-0.00045816666140006
lorenz,reset,4,bfgs,1,7,2.5389389006034624
lorenz,reset,4,bfgs,1,8,0.22283907935649164
lorenz,reset,4,bfgs,1,9,0.0422133836105491
lorenz,reset,4,bfgs,1,10,-0.0008475279374780481
lorenz,reset,4,bfgs,1,11,-0.28430375298449956
lorenz,reset,4,bfgs,1,12,-0.02260850453263342
