arm,seed,window_size,t,x,y
propagate,1,2,0.36000000000000004,2.3652678681736936,0.9799078542179367
propagate,1,2,0.38000000000000006,2.3893344324376993,0.9780711325471583
propagate,1,2,0.4000000000000001,2.4136833254881354,0.9763792647420806
propagate,1,2,0.4200000000000001,2.4383146708757084,0.9748332395376648
propagate,1,2,0.4400000000000001,2.4632284747462916,0.9734341009353773
propagate,1,2,0.46000000000000013,2.488424619806402,0.972182949487922
propagate,1,2,0.48000000000000015,2.5139028590899537,0.9710809436081864
propagate,1,2,0.5000000000000001,2.539662809521737,0.9701293009022709
propagate,1,2,0.5200000000000001,2.5657039452731465,0.969329299526372
propagate,1,2,0.5400000000000001,2.592025590905783,0.96868227956718
propagate,1,2,0.5600000000000002,2.618626914298664,0.9681896444453363
propagate,1,2,0.5800000000000002,2.64550691935492,0.9678528623413672
propagate,1,2,0.6000000000000002,2.672664438484025,0.9676734676433701
propagate,1,2,0.6200000000000002,2.7000981248557916,0.967653062415577
propagate,1,2,0.6400000000000002,2.7278064444226024,0.9677933178867552
propagate,1,2,0.6600000000000003,2.755787667706588,0.9680959759572255
propagate,1,2,0.6800000000000003,2.784039861348775,0.9685628507230851
propagate,1,2,0.7000000000000003,2.8125608794175436,0.9691958300160096
propagate,1,2,0.7200000000000003,2.84134835447412,0.9699968769567842
propagate,1,2,0.7400000000000003,2.8703996883932392,0.9709680315204657
propagate,1,2,0.7600000000000003,2.8997120429375913,0.9721114121108144
propagate,1,2,0.7800000000000004,2.9292823300851762,0.9734292171413436
propagate,1,2,0.8000000000000004,2.9591072021092746,0.9749237266200338
propagate,1,2,0.8200000000000004,2.989183041411379,0.9765973037344206
propagate,1,2,0.8400000000000004,3.0195059501081256,0.9784523964334115
propagate,1,2,0.8600000000000004,3.050071739374047,0.9804915390018049
propagate,1,2,0.8800000000000004,3.0808759185428007,0.9827173536230722
propagate,1,2,0.9000000000000005,3.1119136839704633,0.9851325519255284
propagate,1,2,0.9200000000000005,3.1431799076654707,0.9877399365065401
propagate,1,2,0.9400000000000005,3.174669125690899,0.9905424024289247
propagate,1,2,0.9600000000000005,3.206375526345957,0.9935429386831525
propagate,1,2,0.9800000000000005,3.238292938134855,0.9967446296083959
propagate,1,2,1.0000000000000004,3.2704148175326173,1.0001506562648594
propagate,1,2,1.0200000000000005,3.302734236558898,1.0037642977491767
propagate,1,2,1.0400000000000005,3.335243870172499,1.0075889324439777
propagate,1,2,1.0600000000000005,3.3679359835010323,1.011628039191997
propagate,1,2,1.0800000000000005,3.4008024189220327,1.0158851983843251
propagate,1,2,1.1000000000000005,3.433834583013866,1.0203640929515936
propagate,1,2,1.1200000000000006,3.4670234333969048,1.025068509246019
propagate,1,2,1.1400000000000006,3.5003594654877555,1.030002337801333
propagate,1,2,1.1600000000000006,3.5338326991917763,1.0351695739566698
propagate,1,2,1.1800000000000006,3.5674326655617272,1.040574318329486
propagate,1,2,1.2000000000000006,3.601148393453167,1.0462207771215444
propagate,1,2,1.2200000000000006,3.634968396210159,1.0521132622408977
propagate,1,2,1.2400000000000007,3.6688806584179385,1.0582561912216768
propagate,1,2,1.2600000000000007,3.702872622762498,1.0646540869222987
propagate,1,2,1.2800000000000007,3.736931177040487,1.07131157698149
propagate,1,2,1.3000000000000007,3.771042641366458,1.078233393010251
propagate,1,2,1.3200000000000007,3.8051927556283163,1.0854243694965806
propagate,1,2,1.3400000000000007,3.8393666672457876,1.0928894423984474
propagate,1,2,1.3600000000000008,3.8735489192909,1.100633647399116
propagate,1,2,1.3800000000000008,3.9077234390337794,1.1086621177975515
propagate,1,2,1.4000000000000008,3.941873526981549,1.116980082005206
propagate,1,2,1.4200000000000008,3.9759818464827497,1.1255928606190764
propagate,1,2,1.4400000000000008,4.010030413974474,1.1345058630394946
propagate,1,2,1.4600000000000009,4.044000589954285,1.143724583599699
propagate,1,2,1.4800000000000009,4.077873070764009,1.1532545971728438
propagate,1,2,1.5000000000000009,4.111627881277556,1.163101554220743
propagate,1,2,1.520000000000001,4.145244368590067,1.1732711752473364
propagate,1,2,1.540000000000001,4.178701196810863,1.1837692446186252
propagate,1,2,1.560000000000001,4.2119763430678265,1.194601603709664
propagate,1,2,1.580000000000001,4.245047094835968,1.2057741433381484
propagate,1,2,1.600000000000001,4.277890048707966,1.217292795443217
propagate,1,2,1.620000000000001,4.31048111072937,1.2291635239673224
propagate,1,2,1.640000000000001,4.342795498425848,1.2413923148984451
propagate,1,2,1.660000000000001,4.3748077446543165,1.253985165429555
propagate,1,2,1.680000000000001,4.406491703413932,1.266948072192108
propagate,1,2,1.700000000000001,4.437820557756639,1.2802870185205244
propagate,1,2,1.720000000000001,4.468766829940246,1.294007960705077
propagate,1,2,1.740000000000001,4.4993023939696934,1.3081168131914542
propagate,1,2,1.7600000000000011,4.529398490674223,1.3226194326865064
propagate,1,2,1.7800000000000011,4.559025745469431,1.3375216011313633
propagate,1,2,1.8000000000000012,4.588154188953645,1.3528290075052904
propagate,1,2,1.8200000000000012,4.616753280487468,1.3685472284263576
propagate,1,2,1.8400000000000012,4.644791934903736,1.3846817075182918
propagate,1,2,1.8600000000000012,4.672238552492254,1.4012377335168131
propagate,1,2,1.8800000000000012,4.69906105239948,1.4182204170933588
propagate,1,2,1.9000000000000012,4.725226909577697,1.4356346663794366
propagate,1,2,1.9200000000000013,4.750703195410921,1.4534851611809578
propagate,1,2,1.9400000000000013,4.775456622135847,1.471776325878816
propagate,1,2,1.9600000000000013,4.799453591165295,1.490512301019759
propagate,1,2,1.9800000000000013,4.82266024540885,1.5096969136102592
propagate,1,2,2.0000000000000013,4.845042525670485,1.529333646135665
propagate,1,2,2.0200000000000014,4.8665662311859545,1.549425604337428
propagate,1,2,2.0400000000000014,4.887197084343359,1.5699754837926532
propagate,1,2,2.0600000000000014,4.906900799608677,1.590985535352629
propagate,1,2,2.0800000000000014,4.925643156653918,1.6124575295103163
propagate,1,2,2.1000000000000014,4.943390077659109,1.6343927197810335
propagate,1,2,2.1200000000000014,4.960107708730341,1.6567918051956678
propagate,1,2,2.1400000000000015,4.975762505344772,1.6796548920216676
propagate,1,2,2.1600000000000015,4.9903213216998035,1.7029814548437068
propagate,1,2,2.1800000000000015,5.003751503807686,1.726770297153185
propagate,1,2,2.2000000000000015,5.016020986138789,1.7510195116135097
propagate,1,2,2.2200000000000015,5.02709839157684,1.775726440186243
propagate,1,2,2.2400000000000015,5.036953134407781,1.8008876343215523
propagate,1,2,2.2600000000000016,5.045555526020963,1.8264988154347377
propagate,1,2,2.2800000000000016,5.052876882957297,1.8525548359087585
propagate,1,2,2.3000000000000016,5.05888963689438,1.8790496408803654
propagate,1,2,2.3200000000000016,5.063567446113722,1.9059762310844235
propagate,1,2,2.3400000000000016,5.066885307950695,1.9333266270469898
propagate,1,2,2.3600000000000017,5.068819671684174,1.9610918349323911
propagate,1,2,2.3800000000000017,5.069348551280669,1.9892618143626108
propagate,1,2,2.4000000000000017,5.068451637367743,2.017825448538407
propagate,1,2,2.4200000000000017,5.06611040777425,2.046770517000414
propagate,1,2,2.4400000000000017,5.0623082359412805,2.0760836713746724
propagate,1,2,2.4600000000000017,5.057030496478229,2.1057504144502834
propagate,1,2,2.4800000000000018,5.05026466711394,2.135755082936817
propagate,1,2,2.5000000000000018,5.042000426274142,2.166080834245466
propagate,1,2,2.520000000000002,5.032229745504022,2.196709637630414
propagate,1,2,2.540000000000002,5.020946975949529,2.227622270015239
propagate,1,2,2.560000000000002,5.008148928113401,2.258798316813202
propagate,1,2,2.580000000000002,4.993834944112562,2.2902161780298314
propagate,1,2,2.600000000000002,4.9780069616828495,2.3218530799111807
propagate,1,2,2.620000000000002,4.9606695692053915,2.353685092371541
propagate,1,2,2.640000000000002,4.941830051066586,2.3856871524002172
propagate,1,2,2.660000000000002,4.921498422710593,2.4178330936084014
propagate,1,2,2.680000000000002,4.899687454799549,2.4500956820343927
propagate,1,2,2.700000000000002,4.876412685962107,2.482446658278709
propagate,1,2,2.720000000000002,4.851692423685012,2.5148567859904265
propagate,1,2,2.740000000000002,4.825547732984747,2.5472959066728067
propagate,1,2,2.760000000000002,4.798002412586055,2.579733000720508
propagate,1,2,2.780000000000002,4.769082958430569,2.6121362545430675
propagate,1,2,2.800000000000002,4.738818514440713,2.6444731335705445
propagate,1,2,2.820000000000002,4.707240810570481,2.6767104608780663
propagate,1,2,2.840000000000002,4.67438408828409,2.708814501107263
propagate,1,2,2.860000000000002,4.640285013714757,2.7407510493050977
propagate,1,2,2.880000000000002,4.60498257886712,2.7724855242452566
propagate,1,2,2.900000000000002,4.5685179913368925,2.8039830657449105
propagate,1,2,2.920000000000002,4.530934553128338,2.8352086354411457
propagate,1,2,2.940000000000002,4.492277529252749,2.8661271204475165
propagate,1,2,2.960000000000002,4.45259400688759,2.896703439272722
propagate,1,2,2.980000000000002,4.4119327459650055,2.926902649351074
propagate,1,2,3.000000000000002,4.3703440221384815,2.9566900555087754
propagate,1,2,3.0200000000000022,4.3278794631465685,2.9860313186715723
propagate,1,2,3.0400000000000023,4.284591879651408,3.0148925641084734
propagate,1,2,3.0600000000000023,4.240535091676707,3.0432404885031734
propagate,1,2,3.0800000000000023,4.195763751803912,3.071042465149717
propagate,1,2,3.1000000000000023,4.15033316630637,3.098266646581784
propagate,1,2,3.1200000000000023,4.104299115408761,3.124882063965589
propagate,1,2,3.1400000000000023,4.05771767385333,3.1508587226145193
propagate,1,2,3.1600000000000024,4.010645032935436,3.176167693018832
propagate,1,2,3.1800000000000024,3.963137325139239,3.20078119682551
propagate,1,2,3.2000000000000024,3.9152504524606173,3.2246726872510245
propagate,1,2,3.2200000000000024,3.8670399194494878,3.2478169234626226
propagate,1,2,3.2400000000000024,3.818560671938636,3.270190038520974
propagate,1,2,3.2600000000000025,3.76986694235209,3.2917696005377275
propagate,1,2,3.2800000000000025,3.721012102404339,3.3125346667648548
propagate,1,2,3.3000000000000025,3.6720485239136313,3.3324658303976338
propagate,1,2,3.3200000000000025,3.6230274483596356,3.351545259938853
propagate,1,2,3.3400000000000025,3.573998865719382,3.36975673103736
propagate,1,2,3.3600000000000025,3.5250114030170425,3.38708565077859
propagate,1,2,3.3800000000000026,3.4761122229242147,3.4035190744673245
propagate,1,2,3.4000000000000026,3.4273469326492507,3.419045715002946
propagate,1,2,3.4200000000000026,3.3787595032581392,3.433655945004117
propagate,1,2,3.4400000000000026,3.330392199476653,3.447341791892601
propagate,1,2,3.4600000000000026,3.2822855199349568,3.4600969261942773
propagate,1,2,3.4800000000000026,3.234478147732564,3.471916643358948
propagate,1,2,3.5000000000000027,3.1870069111242105,3.4827978394389225
propagate,1,2,3.5200000000000027,3.139906754056476,3.4927389809994236
propagate,1,2,3.5400000000000027,3.0932107162213716,3.5017400696614653
propagate,1,2,3.5600000000000027,3.0469499222368857,3.50980260169997
propagate,1,2,3.5800000000000027,3.001153579515887,3.516929523136604
propagate,1,2,3.6000000000000028,2.9558489843438855,3.523125180778249
propagate,1,2,3.6200000000000028,2.9110615356528564,3.528395269658392
propagate,1,2,3.640000000000003,2.8668147559524844,3.5327467773402934
propagate,1,2,3.660000000000003,2.8231303188615486,3.536187925537899
propagate,1,2,3.680000000000003,2.7800280826703383,3.5387281095034324
propagate,1,2,3.700000000000003,2.7375261293595723,3.54037783561987
propagate,1,2,3.720000000000003,2.695640808501831,3.5411486576224456
propagate,1,2,3.740000000000003,2.6543867854774303,3.5410531118563635
propagate,1,2,3.760000000000003,2.613777093447483,3.540104651958499
propagate,1,2,3.780000000000003,2.5738231885419838,3.5383175833293894
propagate,1,2,3.800000000000003,2.5345350077396107,3.535706997738724
propagate,1,2,3.820000000000003,2.4959210289379197,3.5322887083832137
propagate,1,2,3.840000000000003,2.457988332737257,3.5280791856905167
propagate,1,2,3.860000000000003,2.4207426654884183,3.523095494137194
propagate,1,2,3.880000000000003,2.3841885031823886,3.517355230322765
propagate,1,2,3.900000000000003,2.348329115789927,3.5108764625161393
propagate,1,2,3.920000000000003,2.3131666316888686,3.5036776718652556
propagate,1,2,3.940000000000003,2.2787021018474163,3.4957776954359314
propagate,1,2,3.960000000000003,2.244935563462044,3.4871956712218584
propagate,1,2,3.980000000000003,2.2118661027785955,3.4779509852445933
propagate,1,2,4.000000000000003,2.179491916854489,3.46806322084039
propagate,1,2,4.020000000000002,2.1478103740483676,3.4575521102099245
propagate,1,2,4.040000000000002,2.11681807305092,3.446437488287458
propagate,1,2,4.060000000000001,2.0865109002967017,3.434739248967809
propagate,1,2,4.080000000000001,2.05688408562159,3.4224773037127414
propagate,1,2,4.1000000000000005,2.0279322560537993,3.4096715425429722
propagate,1,2,4.12,1.9996494876482105,3.3963417974080223
propagate,1,2,4.14,1.9720293552940054,3.382507807913515
propagate,1,2,4.159999999999999,1.945064980444279,3.3681891893742604
propagate,1,2,4.179999999999999,1.918749076733409,3.353405403151502
propagate,1,2,4.199999999999998,1.8930739934635297,3.338175729223985
propagate,1,2,4.219999999999998,1.8680317569555018,3.3225192409349913
propagate,1,2,4.2399999999999975,1.8436141097723642,3.3064547818510968
propagate,1,2,4.259999999999997,1.8198125478344336,3.29000094466307
propagate,1,2,4.279999999999997,1.7966183554550652,3.2731760520550015
propagate,1,2,4.299999999999996,1.7740226383346613,3.2559981394643143
propagate,1,2,4.319999999999996,1.7520163545579064,3.2384849396527313
propagate,1,2,4.339999999999995,1.7305903436454726,3.220653869006459
propagate,1,2,4.359999999999995,1.7097353537166875,3.202522015482726
propagate,1,2,4.379999999999995,1.6894420668239387,3.184106128119337
propagate,1,2,4.399999999999994,1.6697011225230045,3.165422608023966
propagate,1,2,4.419999999999994,1.6505031397461174,3.146487500760491
propagate,1,2,4.439999999999993,1.631838737046464,3.127316490050681
propagate,1,2,4.459999999999993,1.613698551284071,3.107924892710931
propagate,1,2,4.479999999999992,1.5960732548236949,3.0883276547454646
propagate,1,2,4.499999999999992,1.5789535713154892,3.068539348519402
propagate,1,2,4.519999999999992,1.5623302901289162,3.0485741709373335
propagate,1,2,4.539999999999991,1.5461942795096835,3.028445942555432
propagate,1,2,4.559999999999991,1.53053649852844,3.008168107557715
propagate,1,2,4.57999999999999,1.5153480078886454,2.987753734529735
propagate,1,2,4.59999999999999,1.5006199796594406,2.9672155179657436
propagate,1,2,4.6199999999999894,1.4863437059975733,2.9465657804481915
propagate,1,2,4.639999999999989,1.4725106069204787,2.9258164754412728
propagate,1,2,4.659999999999989,1.4591122371905363,2.904979190643077
propagate,1,2,4.679999999999988,1.446140292368333,2.8840651518437634
propagate,1,2,4.699999999999988,1.433586614090513,2.863085227239984
propagate,1,2,4.719999999999987,1.4214431946254726,2.8420499321585524
propagate,1,2,4.739999999999987,1.4097021807578347,2.8209694341450877
propagate,1,2,4.7599999999999865,1.3983558770502706,2.799853558376005
propagate,1,2,4.779999999999986,1.3873967485289165,2.77871179335481
propagate,1,2,4.799999999999986,1.3768174228362926,2.7575532968561522
propagate,1,2,4.819999999999985,1.3666106918933614,2.736386902083512
propagate,1,2,4.839999999999985,1.356769513110107,2.7152211240087025
propagate,1,2,4.859999999999984,1.3472870101818344,2.69406416586362
propagate,1,2,4.879999999999984,1.3381564735062526,2.672923925756789
propagate,1,2,4.8999999999999835,1.3293713602543389,2.6518080033892963
propagate,1,2,4.919999999999983,1.3209252941259881,2.630723706846651
propagate,1,2,4.939999999999983,1.312812064819523,2.6096780594449376
propagate,1,2,4.959999999999982,1.3050256272422964,2.588677806611397
propagate,1,2,4.979999999999982,1.2975601004878436,2.5677294227812086
propagate,1,2,4.999999999999981,1.290409766603348,2.54683911829382
propagate,1,2,5.019999999999981,1.283569069169571,2.526012846273636
propagate,1,2,5.0399999999999805,1.2770326117138542,2.5052563094812754
propagate,1,2,5.05999999999998,1.2707951559753465,2.4845749671228896
propagate,1,2,5.07999999999998,1.2648516200402131,2.4639740416062805
propagate,1,2,5.099999999999979,1.2591970763632825,2.4434585252336705
propagate,1,2,5.119999999999979,1.2538267496913367,2.423033186822069
propagate,1,2,5.139999999999978,1.248736014902088,2.4027025782431632
propagate,1,2,5.159999999999978,1.2439203947717739,2.382471040875584
propagate,1,2,5.1799999999999775,1.2393755576832728,2.3623427119632745
propagate,1,2,5.199999999999977,1.2350973152856615,2.3423215308744747
propagate,1,2,5.219999999999977,1.2310816201152235,2.322411245256582
propagate,1,2,5.239999999999976,1.2273245631870606,2.3026154170828366
propagate,1,2,5.259999999999976,1.2238223715656544,2.2829374285874047
propagate,1,2,5.279999999999975,1.2205714059219794,2.2633804880860255
propagate,1,2,5.299999999999975,1.2175681580840647,2.243947635679917
propagate,1,2,5.3199999999999745,1.214809248587252,2.2246417488411314
propagate,1,2,5.339999999999974,1.2122914242297866,2.205465547878003
propagate,1,2,5.359999999999974,1.2100115556388165,2.186421601279743
propagate,1,2,5.379999999999973,1.207966634851342,2.167512330939608
propagate,1,2,5.399999999999973,1.2061537729141798,2.1487400172564235
propagate,1,2,5.419999999999972,1.204570197506544,2.1301068041145386
propagate,1,2,5.439999999999972,1.2032132505884348,2.111614703742581
propagate,1,2,5.4599999999999715,1.2020803860776328,2.093265601451636
propagate,1,2,5.479999999999971,1.2011691675577405,2.0750612602536926
propagate,1,2,5.499999999999971,1.2004772660193832,2.057003325361412
propagate,1,2,5.51999999999997,1.2000024576363744,2.0390933285704596
propagate,1,2,5.53999999999997,1.199742621578371,2.0213326925257924
propagate,1,2,5.559999999999969,1.1996957378612865,2.0037227348734534
propagate,1,2,5.579999999999969,1.1998598852364886,1.9862646722995367
propagate,1,2,5.599999999999969,1.2002332391195967,1.9689596244581067
propagate,1,2,5.619999999999968,1.2008140695594869,1.9518086177899487
propagate,1,2,5.639999999999968,1.2016007392479369,1.9348125892341086
propagate,1,2,5.659999999999967,1.20259170157017,1.917972389834251
propagate,1,2,5.679999999999967,1.2037854986964074,1.9012887882419218
propagate,1,2,5.699999999999966,1.2051807597143984,1.8847624741188547
propagate,1,2,5.719999999999966,1.2067761988027708,1.8683940614404904
propagate,1,2,5.739999999999966,1.2085706134449268,1.852184091702917
propagate,1,2,5.759999999999965,1.2105628826831079,1.836133037035456
propagate,1,2,5.779999999999965,1.2127519654121541,1.8202413032211344
propagate,1,2,5.799999999999964,1.2151368987123972,1.8045092326272945
propagate,1,2,5.819999999999964,1.2177167962210493,1.788937107048592
propagate,1,2,5.839999999999963,1.2204908465413795,1.7735251504646323
propagate,1,2,5.859999999999963,1.223458311688904,1.7582735317144882
propagate,1,2,5.879999999999963,1.2266185255737592,1.743182367090328
propagate,1,2,5.899999999999962,1.229970892518378,1.7282517228523708
propagate,1,2,5.919999999999962,1.2335148858095375,1.7134816176673662
propagate,1,2,5.939999999999961,1.2372500462838076,1.69887202497277
propagate,1,2,5.959999999999961,1.241175980945395,1.684422875268772
propagate,1,2,5.9799999999999605,1.2452923616153362,1.670134058340296
propagate,1,2,5.99999999999996,1.2495989236109695,1.6560054254110694
propagate,1,2,6.01999999999996,1.2540954644545845,1.6420367912318314
propagate,1,2,6.039999999999959,1.2587818426101254,1.6282279361047085
propagate,1,2,6.059999999999959,1.2636579762467994,1.614578607845765
propagate,1,2,6.079999999999958,1.268723842028426,1.601088523687694
propagate,1,2,6.099999999999958,1.273979473927338,1.5877573721245835
propagate,1,2,6.1199999999999575,1.2794249620616385,1.5745848147006578
propagate,1,2,6.139999999999957,1.285060451554589,1.5615704877448575
propagate,1,2,6.159999999999957,1.290886141414905,1.5487140040530853
propagate,1,2,6.179999999999956,1.2969022834367108,1.5360149545199133
propagate,1,2,6.199999999999956,1.303109181117896,1.5234729097215065
propagate,1,2,6.219999999999955,1.3095071885956109,1.5110874214514831
propagate,1,2,6.239999999999955,1.3160967095976137,1.4988580242114011
propagate,1,2,6.2599999999999545,1.322878196408185,1.486784236657518
propagate,1,2,6.279999999999954,1.3298521488473036,1.474865563005441
propagate,1,2,6.299999999999954,1.3370191132617737,1.4631014943942522
propagate,1,2,6.319999999999953,1.3443796815269777,1.4514915102116506
propagate,1,2,6.339999999999953,1.3519344900579215,1.4400350793816312
propagate,1,2,6.359999999999952,1.3596842188282232,1.4287316616161803
propagate,1,2,6.379999999999952,1.3676295903956879,1.417580708632436
propagate,1,2,6.3999999999999515,1.3757713689330966,1.4065816653367336
propagate,1,2,6.419999999999951,1.384110359262826,1.3957339709769248
propagate,1,2,6.439999999999951,1.3926474058938967,1.3850370602643238
propagate,1,2,6.45999999999995,1.4013833920600396,1.3744903644666153
propagate,1,2,6.47999999999995,1.4103192387573518,1.3640933124730183
propagate,1,2,6.499999999999949,1.4194559037800936,1.353845331832983
propagate,1,2,6.519999999999949,1.4287943807531662,1.3437458497696635
propagate,1,2,6.5399999999999485,1.4383356981597877,1.3337942941693883
propagate,1,2,6.559999999999948,1.4480809183628662,1.3239900945483216
propagate,1,2,6.579999999999948,1.458031136618549,1.3143326829974868
propagate,1,2,6.599999999999947,1.4681874800804038,1.3048214951072987
propagate,1,2,6.619999999999947,1.4785511067926649,1.2954559708727271
propagate,1,2,6.639999999999946,1.489123204670954,1.286235555580198
propagate,1,2,6.659999999999946,1.4999049904688584,1.2771597006773092
propagate,1,2,6.6799999999999455,1.5108977087287225,1.2682278646264231
propagate,1,2,6.699999999999945,1.5221026307149803,1.25943951374318
propagate,1,2,6.719999999999945,1.5335210533283272,1.2507941230209518
propagate,1,2,6.739999999999944,1.545154297998997,1.2422911769422438
propagate,1,2,6.759999999999944,1.5570037095573779,1.23393017027803
propagate,1,2,6.779999999999943,1.5690706550801665,1.2257106088759964
propagate,1,2,6.799999999999943,1.581356522710225,1.2176320104386449
propagate,1,2,6.8199999999999426,1.593862720448265,1.2096939052922033
propagate,1,2,6.839999999999942,1.6065906749144467,1.2018958371472628
propagate,1,2,6.859999999999942,1.619541830077942,1.1942373638520607
propagate,1,2,6.879999999999941,1.6327176459524622,1.1867180581393064
propagate,1,2,6.899999999999941,1.646119597255713,1.1793375083674396
propagate,1,2,6.91999999999994,1.6597491720306945,1.1720953192571955
propagate,1,2,6.93999999999994,1.6736078702267103,1.164991112624345
propagate,1,2,6.95999999999994,1.68769720223791,1.158024528109462
propagate,1,2,6.979999999999939,1.702018687397132,1.151195223905562
propagate,1,2,6.999999999999939,1.7165738524227658,1.1445028774844495
propagate,1,2,7.019999999999938,1.7313642298163,1.1379471863225976
propagate,1,2,7.039999999999938,1.7463913562081619,1.1315278686273775
propagate,1,2,7.059999999999937,1.7616567706494073,1.1252446640644458
propagate,1,2,7.079999999999937,1.7771620128467507,1.1190973344870905
propagate,1,2,7.099999999999937,1.792908621338377,1.1130856646683278
propagate,1,2,7.119999999999936,1.8088981316079056,1.1072094630365348
propagate,1,2,7.139999999999936,1.825132074133823,1.1014685624153944
propagate,1,2,7.159999999999935,1.8416119723716322,1.0958628207689236
propagate,1,2,7.179999999999935,1.858339340665903,1.090392121952347
propagate,1,2,7.1999999999999345,1.8753156820893448,1.0850563764695698
propagate,1,2,7.219999999999934,1.8925424862059512,1.0798555222380006
propagate,1,2,7.239999999999934,1.9100212267552021,1.0747895253614606
propagate,1,2,7.259999999999933,1.9277533592542395,1.0698583809119127
propagate,1,2,7.279999999999933,1.945740318514862,1.0650621137207363
propagate,1,2,7.299999999999932,1.9639835160721162,1.0604007791802594
propagate,1,2,7.319999999999932,1.982484337521189,1.0558744640562558
propagate,1,2,7.3399999999999315,2.0012441397592395,1.0514832873121032
propagate,1,2,7.359999999999931,2.0202642481287354,1.0472274009452878
propagate,1,2,7.379999999999931,2.039545953458788,1.043106990836929
propagate,1,2,7.39999999999993,2.059090509000913,1.0391222776149842
propagate,1,2,7.41999999999993,2.078899127255577,1.0352735175317835
propagate,1,2,7.439999999999929,2.098972976685818,1.0315610033565252
propagate,1,2,7.459999999999929,2.119313178314158,1.027985065283348
propagate,1,2,7.4799999999999285,2.139920802198983,1.0245460718555792
propagate,1,2,7.499999999999928,2.1607968637864676,1.0212444309067346
propagate,1,2,7.519999999999928,2.181942320134104,1.0180805905188264
propagate,1,2,7.539999999999927,2.2033580660017975,1.015055039998512
propagate,1,2,7.559999999999927,2.2250449298064776,1.0121683108715855
propagate,1,2,7.579999999999926,2.2470036694360895,1.0094209778962862
propagate,1,2,7.599999999999926,2.269234967918819,1.0068136600958701
propagate,1,2,7.6199999999999255,2.2917394289433415,1.0043470218108461
propagate,1,2,7.639999999999925,2.3145175722258706,1.0020217737712431
propagate,1,2,7.659999999999925,2.3375698287197504,0.9998386741892342
propagate,1,2,7.679999999999924,2.3608965356633176,0.9977985298723889
propagate,1,2,7.699999999999924,2.3844979314617616,0.9959021973577769
propagate,1,2,7.719999999999923,2.4083741503986986,0.9941505840670868
propagate,1,2,7.739999999999923,2.4325252171732057,0.9925446494828618
propagate,1,2,7.7599999999999225,2.45695104125807,0.9910854063458825
propagate,1,2,7.779999999999922,2.4816514110750605,0.9897739218736538
propagate,1,2,7.799999999999922,2.506625987983074,0.9886113189998681
propagate,1,2,7.819999999999921,2.531874300075085,0.987598777634629
propagate,1,2,7.839999999999921,2.557395735779904,0.9867375359451183
propagate,1,2,7.85999999999992,2.583189537264872,0.9860288916562844
propagate,1,2,7.87999999999992,2.6092547936357278,0.9854742033710144
propagate,1,2,7.8999999999999195,2.635590433930054,0.9850748919091216
propagate,1,2,7.919999999999919,2.662195219900869,0.9848324416643469
propagate,1,2,7.939999999999919,2.6890677385871378,0.9847484019784227
propagate,1,2,7.959999999999918,2.7162063946682125,0.9848243885310842
propagate,1,2,7.979999999999918,2.7436094025994704,0.9850620847447412
propagate,1,2,7.999999999999917,2.771274778526716,0.9854632432023336
propagate,1,2,8.019999999999918,2.799200331977251,0.9860296870766895
propagate,1,2,8.039999999999917,2.8273836573258886,0.9867633115694866
propagate,1,2,8.059999999999917,2.8558221250346074,0.987666085357678
propagate,1,2,8.079999999999917,2.884512872665001,0.9887400520449904
propagate,1,2,8.099999999999916,2.9134527956631984,0.9899873316158286
propagate,1,2,8.119999999999916,2.9426385379174875,0.9914101218886229
propagate,1,2,8.139999999999915,2.972066482089506,0.9930106999653416
propagate,1,2,8.159999999999915,3.00173273972054,0.9947914236735524
propagate,1,2,8.179999999999914,3.0316331411152233,0.9967547329970492
propagate,1,2,8.199999999999914,3.0617632250057443,0.9989031514906761
propagate,1,2,8.219999999999914,3.0921182280005586,1.0012392876745635
propagate,1,2,8.239999999999913,3.1226930738225724,1.0037658364025461
propagate,1,2,8.259999999999913,3.1534823623428143,1.006485580199063
propagate,1,2,8.279999999999912,3.184480358416744,1.0094013905583337
propagate,1,2,8.299999999999912,3.215680980531586,1.0125162291990686
propagate,1,2,8.319999999999911,3.2470777892743916,1.015833149267407
propagate,1,2,8.339999999999911,3.278663975631973,1.0193552964801684
propagate,1,2,8.35999999999991,3.310432349135377,1.0230859101998633
propagate,1,2,8.37999999999991,3.3423753258632325,1.0270283244322402
propagate,1,2,8.39999999999991,3.374484916320048,1.031185968736424
propagate,1,2,8.41999999999991,3.406752713207454,1.0355623690369504
propagate,1,2,8.439999999999909,3.439169879108378,1.0401611483262136
propagate,1,2,8.459999999999908,3.471727134106304,1.0449860272450038
propagate,1,2,8.479999999999908,3.504414743364055,1.050040824527945
propagate,1,2,8.499999999999908,3.537222504688958,1.0553294572997254
propagate,1,2,8.519999999999907,3.5701397361138327,1.0608559412070617
propagate,1,2,8.539999999999907,3.6031552635259674,1.0666243903703396
propagate,1,2,8.559999999999906,3.6362574083791177,1.0726390171378433
propagate,1,2,8.579999999999906,3.66943397552659,1.0789041316244141
propagate,1,2,8.599999999999905,3.702672241216657,1.0854241410152685
propagate,1,2,8.619999999999905,3.7359589412948933,1.0922035486145663
propagate,1,2,8.639999999999905,3.769280259661497,1.099246952617146
propagate,1,2,8.659999999999904,3.8026218170353254,1.1065590445806464
