window_size,dp_w,dp_wv,J
100,-0.225,0.3625,4.452757685310298
100,-0.225,0.375,4.741288563150708
100,-0.225,0.3875,4.977668590947892
100,-0.225,0.4,5.009824922841518
100,-0.225,0.4125,4.912678592486283
100,-0.225,0.425,4.813714725065201
100,-0.225,0.4375,4.83504406979873
100,-0.225,0.45,4.950450155616514
100,-0.225,0.4625,5.113657596292694
100,-0.225,0.475,5.241680724174691
100,-0.225,0.4875,5.298893420516577
100,-0.225,0.5,5.301426938111651
100,-0.1875,-0.5,759.8187810178363
100,-0.1875,-0.4875,699.9465492615907
100,-0.1875,-0.475,643.337979085049
100,-0.1875,-0.4625,589.9009027062413
100,-0.1875,-0.45,539.5431532743823
100,-0.1875,-0.4375,492.1725651536012
100,-0.1875,-0.425,447.6969742541528
100,-0.1875,-0.4125,406.02421841976206
100,-0.1875,-0.4,367.06213788159687
100,-0.1875,-0.3875,330.7185757916113
100,-0.1875,-0.375,296.90137885090684
100,-0.1875,-0.3625,265.51839805234414
100,-0.1875,-0.35,236.47748956126415
100,-0.1875,-0.3375,209.68651576405725
100,-0.1875,-0.325,185.05334652196123
100,-0.1875,-0.3125,162.48586067739222
100,-0.1875,-0.3,141.89194787318257
100,-0.1875,-0.2875,123.17951076247799
100,-0.1875,-0.275,106.2564677103583
100,-0.1875,-0.2625,91.03075611994878
100,-0.1875,-0.25,77.4103365594056
100,-0.1875,-0.2375,65.3031979270102
100,-0.1875,-0.225,54.61736397779163
100,-0.1875,-0.2125,45.260901659189244
100,-0.1875,-0.2,37.141931885186104
100,-0.1875,-0.1875,30.168643650431882
100,-0.1875,-0.175,24.249312801939503
100,-0.1875,-0.1625,19.292327438060056
100,-0.1875,-0.15,15.206222955187153
100,-0.1875,-0.1375,11.899731509146076
100,-0.1875,-0.125,9.281853664933847
100,-0.1875,-0.1125,7.261965394825341
100,-0.1875,-0.1,5.749983678905153
100,-0.1875,-0.0875,4.6566340808891695
100,-0.1875,-0.075,3.8939289599095988
100,-0.1875,-0.0625,3.375942614663325
100,-0.1875,-0.05,3.0203207011765913
100,-0.1875,-0.0375,2.7512009076666204
100,-0.1875,-0.025,2.500243374890387
100,-0.1875,-0.0125,3.9630878049396006
100,-0.1875,0.0,2.6477699297850585
100,-0.1875,0.0125,4.580771961530101
100,-0.1875,0.025,3.9079246014721645
100,-0.1875,0.0375,4.766357245418376
100,-0.1875,0.05,5.047915000510928
100,-0.1875,0.0625,4.192750475431848
100,-0.1875,0.075,3.4619816810551045
100,-0.1875,0.0875,3.6518657869248043
100,-0.1875,0.1,4.346905711408928
100,-0.1875,0.1125,4.47187635533083
100,-0.1875,0.125,4.2582520911005375
100,-0.1875,0.1375,4.385027052975426
100,-0.1875,0.15,4.533078519329362
100,-0.1875,0.1625,4.475026752723563
100,-0.1875,0.175,4.256059039022673
100,-0.1875,0.1875,4.311193970506566
100,-0.1875,0.2,4.5874345132935135
100,-0.1875,0.2125,4.820167558775896
100,-0.1875,0.225,4.8466246457142015
100,-0.1875,0.2375,4.792271898993661
100,-0.1875,0.25,4.725859118818681
100,-0.1875,0.2625,4.764144186642196
100,-0.1875,0.275,4.8804553689370005
100,-0.1875,0.2875,5.0022357590947575
100,-0.1875,0.3,5.107079335799421
100,-0.1875,0.3125,5.093839679928344
100,-0.1875,0.325,4.881257681251521
100,-0.1875,0.3375,4.595106552973938
100,-0.1875,0.35,4.327587925939232
100,-0.1875,0.3625,4.27314233898757
100,-0.1875,0.375,4.488588835359107
100,-0.1875,0.3875,4.7704512092870335
100,-0.1875,0.4,5.017923082387362
100,-0.1875,0.4125,5.075457517452349
100,-0.1875,0.425,5.00451739714981
100,-0.1875,0.4375,4.889148123654304
100,-0.1875,0.45,4.881923178273312
100,-0.1875,0.4625,4.97721099022949
100,-0.1875,0.475,5.129585301329357
100,-0.1875,0.4875,5.275743646009173
100,-0.1875,0.5,5.361845535660431
100,-0.15,-0.5,739.5529356225824
100,-0.15,-0.4875,681.3596525209249
100,-0.15,-0.475,626.3335679951601
100,-0.15,-0.4625,574.385410491662
100,-0.15,-0.45,525.4259088493184
100,-0.15,-0.4375,479.36579253816274
100,-0.15,-0.425,436.1157919399631
100,-0.15,-0.4125,395.5866386785199
100,-0.15,-0.4,357.68906600907
100,-0.15,-0.3875,322.3338092782775
100,-0.15,-0.375,289.4316064688526
100,-0.15,-0.3625,258.8931988461139
100,-0.15,-0.35,230.6293317279658
100,-0.15,-0.3375,204.55075540508432
100,-0.15,-0.325,180.56822624498682
100,-0.15,-0.3125,158.5925080226306
100,-0.15,-0.3,138.53437353197407
100,-0.15,-0.2875,120.30460654860946
100,-0.15,-0.275,103.81400423460649
100,-0.15,-0.2625,88.97338010528348
100,-0.15,-0.25,75.69356771691511
100,-0.15,-0.2375,63.88542528918067
100,-0.15,-0.225,53.459841553699114
100,-0.15,-0.2125,44.32774323153637
100,-0.15,-0.2,36.40010470594136
100,-0.15,-0.1875,29.587960700613806
100,-0.15,-0.175,23.802423146530188
100,-0.15,-0.1625,18.954704003700332
100,-0.15,-0.15,14.956146742708087
100,-0.15,-0.1375,11.718270748184331
100,-0.15,-0.125,9.152835582645436
100,-0.15,-0.1125,7.171936835127287
100,-0.15,-0.1,5.688154233566472
100,-0.15,-0.0875,4.614790552263397
100,-0.15,-0.075,3.8663004176165754
100,-0.15,-0.0625,3.358975690313228
100,-0.15,-0.05,3.0122855386491345
100,-0.15,-0.0375,2.7515054551526408
100,-0.15,-0.025,2.5087379881431504
100,-0.15,-0.0125,4.323616384615592
100,-0.15,0.0,2.088377772064287
100,-0.15,0.0125,4.798414539632398
100,-0.15,0.025,3.9594812754463558
100,-0.15,0.0375,4.626893439912982
100,-0.15,0.05,5.043759725047463
100,-0.15,0.0625,4.579930032673181
100,-0.15,0.075,3.610922893542773
100,-0.15,0.0875,3.4928714805655234
100,-0.15,0.1,4.130569069612755
100,-0.15,0.1125,4.536911040763965
100,-0.15,0.125,4.41974187273165
100,-0.15,0.1375,4.324810826265216
100,-0.15,0.15,4.526699572086195
100,-0.15,0.1625,4.596311831778277
100,-0.15,0.175,4.42660469428014
100,-0.15,0.1875,4.302034623727333
100,-0.15,0.2,4.441819605376805
100,-0.15,0.2125,4.73359168119601
100,-0.15,0.225,4.898057260815404
100,-0.15,0.2375,4.882560246822957
100,-0.15,0.25,4.832009910747316
100,-0.15,0.2625,4.774828730177959
100,-0.15,0.275,4.832128156754088
100,-0.15,0.2875,4.950695048435901
100,-0.15,0.3,5.062162775425288
100,-0.15,0.3125,5.164447602655471
100,-0.15,0.325,5.145886982973999
100,-0.15,0.3375,4.941354434158884
100,-0.15,0.35,4.666919716664357
100,-0.15,0.3625,4.401651084000631
100,-0.15,0.375,4.321000716648176
100,-0.15,0.3875,4.514362311129972
100,-0.15,0.4,4.786036847334799
100,-0.15,0.4125,5.0481268475711545
100,-0.15,0.425,5.148979691581714
100,-0.15,0.4375,5.1077225265117105
100,-0.15,0.45,4.990990680399479
100,-0.15,0.4625,4.9458853192699
100,-0.15,0.475,5.008769402282214
100,-0.15,0.4875,5.136460978063444
100,-0.15,0.5,5.2947710307808
100,-0.1125,-0.5,719.263257553127
100,-0.1125,-0.4875,662.7502166501979
100,-0.1125,-0.475,609.3078784578187
100,-0.1125,-0.4625,558.8498674055036
100,-0.1125,-0.45,511.2898077680836
100,-0.1125,-0.4375,466.54132385870145
100,-0.1125,-0.425,424.5180402581676
100,-0.1125,-0.4125,385.13358208754624
100,-0.1125,-0.4,348.3015753323025
100,-0.1125,-0.3875,313.93564722816416
100,-0.1125,-0.375,281.94942672118526
100,-0.1125,-0.3625,252.25654501738003
100,-0.1125,-0.35,224.77063624102425
100,-0.1125,-0.3375,199.40533822546993
100,-0.1125,-0.325,176.0742934664604
100,-0.1125,-0.3125,154.69115027594106
100,-0.1125,-0.3,135.16956418489855
100,-0.1125,-0.2875,117.42319965773424
100,-0.1125,-0.275,101.36573219947282
100,-0.1125,-0.2625,86.9108509625829
100,-0.1125,-0.25,73.97226199524525
100,-0.1125,-0.2375,62.46369232173597
100,-0.1125,-0.225,52.29889511465865
100,-0.1125,-0.2125,43.3916563180352
100,-0.1125,-0.2,35.655803225511015
100,-0.1125,-0.1875,29.005215734688697
100,-0.1125,-0.175,23.353841329223066
100,-0.1125,-0.1625,18.615715357047012
100,-0.1125,-0.15,14.704989003159083
100,-0.1125,-0.1375,11.535968730512176
100,-0.1125,-0.125,9.023173321670338
100,-0.1125,-0.1125,7.081418865399208
100,-0.1125,-0.1,5.625949899501419
100,-0.1125,-0.0875,4.572650615315798
100,-0.1125,-0.075,3.8384261110838356
100,-0.1125,-0.0625,3.341801631624096
100,-0.1125,-0.05,3.004099970783412
100,-0.1125,-0.0375,2.7517855701152
100,-0.1125,-0.025,2.5174629634627412
100,-0.1125,-0.0125,4.50806001901906
100,-0.1125,0.0,1.479783227842006
100,-0.1125,0.0125,4.859077328739682
100,-0.1125,0.025,4.083246348912471
100,-0.1125,0.0375,4.463677498841518
100,-0.1125,0.05,5.051622685292573
100,-0.1125,0.0625,4.916965536708447
100,-0.1125,0.075,3.9285684529640696
100,-0.1125,0.0875,3.504966413120544
100,-0.1125,0.1,3.8541606098674275
100,-0.1125,0.1125,4.488161051261642
100,-0.1125,0.125,4.562912575980932
100,-0.1125,0.1375,4.357065903062222
100,-0.1125,0.15,4.457077890094927
100,-0.1125,0.1625,4.617933741472429
100,-0.1125,0.175,4.613643439498067
100,-0.1125,0.1875,4.403892853139203
100,-0.1125,0.2,4.376581940597164
100,-0.1125,0.2125,4.571371354961522
100,-0.1125,0.225,4.855083893577936
100,-0.1125,0.2375,4.970153758138361
100,-0.1125,0.25,4.934070485661396
100,-0.1125,0.2625,4.87795226583218
100,-0.1125,0.275,4.835015572513055
100,-0.1125,0.2875,4.901461461691607
100,-0.1125,0.3,5.01725632096602
100,-0.1125,0.3125,5.1230166341994074
100,-0.1125,0.325,5.221370715723408
100,-0.1125,0.3375,5.209884967666891
100,-0.1125,0.35,5.023980077782029
100,-0.1125,0.3625,4.75788209996091
100,-0.1125,0.375,4.49936545917444
100,-0.1125,0.3875,4.379277844960577
100,-0.1125,0.4,4.527168504593455
100,-0.1125,0.4125,4.789137003857247
100,-0.1125,0.425,5.062499831892271
100,-0.1125,0.4375,5.225901611069728
100,-0.1125,0.45,5.220136274680517
100,-0.1125,0.4625,5.1157983157779885
100,-0.1125,0.475,5.028398427179304
100,-0.1125,0.4875,5.045602085500191
100,-0.1125,0.5,5.151267075789071
100,-0.075,-0.5,698.9483917708013
100,-0.075,-0.4875,644.1169632441533
100,-0.075,-0.475,592.2597065879737
100,-0.075,-0.4625,543.29314195794
100,-0.075,-0.45,497.13378879901165
100,-0.075,-0.4375,453.69816599220235
100,-0.075,-0.425,412.9027920320906
100,-0.075,-0.4125,374.66418524103307
100,-0.075,-0.4,338.8988640273322
100,-0.075,-0.3875,305.5233471962096
100,-0.075,-0.375,274.4541543244894
100,-0.075,-0.3625,245.60780621242623
100,-0.075,-0.35,218.90082542941178
100,-0.075,-0.3375,194.24973697444148
100,-0.075,-0.325,171.5710690776786
100,-0.075,-0.3125,150.7813541764711
100,-0.075,-0.3,131.79713010848008
100,-0.075,-0.2875,114.53494157690173
100,-0.075,-0.275,98.9113419593075
100,-0.075,-0.2625,84.84289555409333
100,-0.075,-0.25,72.24618038940366
100,-0.075,-0.2375,61.03779176237854
100,-0.075,-0.225,51.13434673736455
100,-0.075,-0.2125,42.45248991900011
100,-0.075,-0.2,34.90890094370159
100,-0.075,-0.1875,28.42030432329767
100,-0.075,-0.175,22.903482564377637
100,-0.075,-0.1625,18.275293939285337
100,-0.075,-0.15,14.452697010275797
100,-0.075,-0.1375,11.35278520847848
100,-0.075,-0.125,8.892836824771948
100,-0.075,-0.1125,6.990389432891444
100,-0.075,-0.1,5.563354597500614
100,-0.075,-0.0875,4.530202364796065
100,-0.075,-0.075,3.8102968533299184
100,-0.075,-0.0625,3.3244130375777465
100,-0.075,-0.05,2.9957583567812143
100,-0.075,-0.0375,2.7520395607113874
100,-0.075,-0.025,2.5264217875872674
100,-0.075,-0.0125,2.170894673915929
100,-0.075,0.0,0.8520103973177215
100,-0.075,0.0125,4.7995345223829275
100,-0.075,0.025,4.260247578777081
100,-0.075,0.0375,4.286013264177994
100,-0.075,0.05,5.008432080422105
100,-0.075,0.0625,5.13742554447079
100,-0.075,0.075,4.315754324589408
100,-0.075,0.0875,3.583921444856452
100,-0.075,0.1,3.6298042487185334
100,-0.075,0.1125,4.295415665682006
100,-0.075,0.125,4.645686309373816
100,-0.075,0.1375,4.536969860483257
100,-0.075,0.15,4.406517281284322
100,-0.075,0.1625,4.5958724509997255
100,-0.075,0.175,4.704304239876813
100,-0.075,0.1875,4.612632673431843
100,-0.075,0.2,4.4167341239010085
100,-0.075,0.2125,4.461275935729438
100,-0.075,0.225,4.700687404903896
100,-0.075,0.2375,4.95657173566624
100,-0.075,0.25,5.0363872252262105
100,-0.075,0.2625,4.989284254937297
100,-0.075,0.275,4.933756422086504
100,-0.075,0.2875,4.9023783876581835
100,-0.075,0.3,4.971312396464794
100,-0.075,0.3125,5.083038688965102
100,-0.075,0.325,5.185883663245617
100,-0.075,0.3375,5.278223527716326
100,-0.075,0.35,5.285391165395478
100,-0.075,0.3625,5.130210949472943
100,-0.075,0.375,4.871472749993323
100,-0.075,0.3875,4.624135156529104
100,-0.075,0.4,4.460560197106315
100,-0.075,0.4125,4.536683371022787
100,-0.075,0.425,4.772021196407784
100,-0.075,0.4375,5.049171423389002
100,-0.075,0.45,5.268251848716786
100,-0.075,0.4625,5.316426460335996
100,-0.075,0.475,5.2547668078836525
100,-0.075,0.4875,5.143040020006673
100,-0.075,0.5,5.1109310004156585
100,-0.0375,-0.5,678.6068554041992
100,-0.0375,-0.4875,625.4584935407164
100,-0.0375,-0.475,575.1877354002112
100,-0.0375,-0.4625,527.7139965948653
100,-0.0375,-0.45,482.9566914609045
100,-0.0375,-0.4375,440.8352331585703
100,-0.0375,-0.425,401.26903379716094
100,-0.0375,-0.4125,364.17750459019777
100,-0.0375,-0.4,329.48005604689405
100,-0.0375,-0.3875,297.09609820746726
100,-0.0375,-0.375,266.94504093162186
100,-0.0375,-0.3625,238.94629425170882
100,-0.0375,-0.35,213.0192688049145
100,-0.0375,-0.3375,189.08337636244886
100,-0.0375,-0.325,167.05803047838663
100,-0.0375,-0.3125,146.8626472869416
100,-0.0375,-0.3,128.41664648498406
100,-0.0375,-0.2875,111.63945254732303
100,-0.0375,-0.275,96.45049623660736
100,-0.0375,-0.2625,82.76921648920036
100,-0.0375,-0.25,70.51506278514462
100,-0.0375,-0.2375,59.607498147617754
100,-0.0375,-0.225,49.966002969952115
100,-0.0375,-0.2125,41.51007994389587
100,-0.0375,-0.2,34.15926047324365
100,-0.0375,-0.1875,27.83311312146764
100,-0.0375,-0.175,22.451254892344163
100,-0.0375,-0.1625,17.933366532876143
100,-0.0375,-0.15,14.199213672996102
100,-0.0375,-0.1375,11.168676649037675
100,-0.0375,-0.125,8.76179362351671
100,-0.0375,-0.1125,6.8988247552664586
100,-0.0375,-0.1,5.500351024822067
100,-0.0375,-0.0875,4.4874330254232255
100,-0.0375,-0.075,3.7819028194590234
100,-0.0375,-0.0625,3.306802022456915
100,-0.0375,-0.05,2.987254703499929
100,-0.0375,-0.0375,2.7522655999764187
100,-0.0375,-0.025,2.5356191346294943
100,-0.0375,-0.0125,2.23263899198251
100,-0.0375,0.0,0.27584856382997325
100,-0.0375,0.0125,4.55839656824757
100,-0.0375,0.025,4.544903860594153
100,-0.0375,0.0375,4.166215494190217
100,-0.0375,0.05,4.913394012868129
100,-0.0375,0.0625,5.191664766656204
100,-0.0375,0.075,4.746647935557678
100,-0.0375,0.0875,3.8387021111812385
100,-0.0375,0.1,3.5858683396285405
100,-0.0375,0.1125,3.9897397081995147
100,-0.0375,0.125,4.59841300826034
100,-0.0375,0.1375,4.689482083221624
100,-0.0375,0.15,4.507286099916083
100,-0.0375,0.1625,4.528679820588429
100,-0.0375,0.175,4.70838366045914
100,-0.0375,0.1875,4.768373793657372
100,-0.0375,0.2,4.617112670644716
100,-0.0375,0.2125,4.471117725680018
100,-0.0375,0.225,4.548396204480763
100,-0.0375,0.2375,4.813260786687778
100,-0.0375,0.25,5.045866137429936
100,-0.0375,0.2625,5.107234583994738
100,-0.0375,0.275,5.056369967049678
100,-0.0375,0.2875,5.0013347276100495
100,-0.0375,0.3,4.9738050630363695
100,-0.0375,0.3125,5.042132744504846
100,-0.0375,0.325,5.149128531145754
100,-0.0375,0.3375,5.250975427187943
100,-0.0375,0.35,5.334846081012098
100,-0.0375,0.3625,5.370439556387669
100,-0.0375,0.375,5.249312553829179
100,-0.0375,0.3875,5.036239394158373
100,-0.0375,0.4,4.773280172235445
100,-0.0375,0.4125,4.576141528038888
100,-0.0375,0.425,4.557524706839058
100,-0.0375,0.4375,4.753138531904231
100,-0.0375,0.45,5.014700047589135
100,-0.0375,0.4625,5.274190769195504
100,-0.0375,0.475,5.410505685938619
100,-0.0375,0.4875,5.401704335868323
100,-0.0375,0.5,5.305138689419214
100,0.0,-0.5,658.237020675501
100,0.0,-0.4875,606.7732723751435
100,0.0,-0.475,558.0905197589483
100,0.0,-0.4625,512.1110736122146
100,0.0,-0.45,468.757242869485
100,0.0,-0.4375,427.95133466712525
100,0.0,-0.425,389.6156544152577
100,0.0,-0.4125,353.6725058932058
100,0.0,-0.4,320.0441913735403
100,0.0,-0.3875,288.6530117809597
100,0.0,-0.375,259.42126689376
100,0.0,-0.3625,232.2712555974669
100,0.0,-0.35,207.12527620262196
100,0.0,-0.3375,183.90562684177718
100,0.0,-0.325,162.53460596470666
100,0.0,-0.3125,142.93451295605232
100,0.0,-0.3,125.02764890643299
100,0.0,-0.2875,108.73631757713314
100,0.0,-0.275,93.98282661068556
100,0.0,-0.2625,80.68948905621501
100,0.0,-0.25,68.77862530118118
100,0.0,-0.2375,58.172565532847685
100,0.0,-0.225,48.793652897579555
100,0.0,-0.2125,40.564247590323
100,0.0,-0.2,33.40673220042892
100,0.0,-0.1875,27.24351877960639
100,0.0,-0.175,21.99705831011009
100,0.0,-0.1625,17.589853581904308
100,0.0,-0.15,13.944477016522871
100,0.0,-0.1375,10.983595847765796
100,0.0,-0.125,8.630008559038666
100,0.0,-0.1125,6.806699123885102
100,0.0,-0.1,5.436920519287303
100,0.0,-0.0875,4.44432885827986
100,0.0,-0.075,3.7532334809094694
100,0.0,-0.0625,3.2889601686078094
100,0.0,-0.05,2.9785826333241983
100,0.0,-0.0375,2.7524617085637693
100,0.0,-0.025,2.5450610544332344
100,0.0,-0.0125,2.256250977016563
100,0.0,0.0,0.017576201469118733
100,0.0,0.0125,4.115803628091614
100,0.0,0.025,4.956952445297702
100,0.0,0.0375,4.216519510499012
100,0.0,0.05,4.762075164470779
100,0.0,0.0625,5.207785402119932
100,0.0,0.075,5.101618047593904
100,0.0,0.0875,4.249001468904074
100,0.0,0.1,3.6492627629302237
100,0.0,0.1125,3.736408952036635
100,0.0,0.125,4.376785680551749
100,0.0,0.1375,4.759727062003672
100,0.0,0.15,4.70050911702917
100,0.0,0.1625,4.513785056085983
100,0.0,0.175,4.650313065832883
100,0.0,0.1875,4.800313096131401
100,0.0,0.2,4.821754130646654
100,0.0,0.2125,4.644808701453121
100,0.0,0.225,4.545236174031961
100,0.0,0.2375,4.647002257510444
100,0.0,0.25,4.912615119991184
100,0.0,0.2625,5.131472074207137
100,0.0,0.275,5.1859478461549475
100,0.0,0.2875,5.13566576923431
100,0.0,0.3,5.081770351834772
100,0.0,0.3125,5.050201684551501
100,0.0,0.325,5.114705213021525
100,0.0,0.3375,5.211642459503242
100,0.0,0.35,5.315950159459399
100,0.0,0.3625,5.392484495104187
100,0.0,0.375,5.455510175763336
100,0.0,0.3875,5.3854463708994444
100,0.0,0.4,5.202753059496149
100,0.0,0.4125,4.967060780278082
100,0.0,0.425,4.7311350887431
100,0.0,0.4375,4.622202546953803
100,0.0,0.45,4.73233861365885
100,0.0,0.4625,4.96446355948021
100,0.0,0.475,5.234844503499677
100,0.0,0.4875,5.452165616085036
100,0.0,0.5,5.519579800491907
100,0.0375,-0.5,637.8370948333016
100,0.0375,-0.4875,588.0596093256079
100,0.0375,-0.475,540.966468698975
100,0.0375,-0.4625,496.4828786135699
100,0.0375,-0.45,454.53404229405794
100,0.0375,-0.4375,415.0451605341941
100,0.0375,-0.425,377.9414317150053
100,0.0375,-0.4125,343.1480518398398
100,0.0375,-0.4,310.59021459026053
100,0.0375,-0.3875,280.19311140773317
100,0.0375,-0.375,251.88193160727783
100,0.0375,-0.3625,225.58186253074038
100,0.0375,-0.35,201.2180897493189
100,0.0375,-0.3375,178.71579732749737
100,0.0375,-0.325,158.0001681637829
100,0.0375,-0.3125,138.996384427929
100,0.0375,-0.3,121.62962811995511
100,0.0375,-0.2875,105.82508178376231
100,0.0375,-0.275,91.50792941822935
100,0.0375,-0.2625,78.6033576423757
100,0.0375,-0.25,67.03655719001483
100,0.0375,-0.2375,56.7327248355806
100,0.0375,-0.225,47.61706588989623
100,0.0375,-0.2125,39.6147974578953
100,0.0375,-0.2,32.651152728017486
100,0.0375,-0.1875,26.651386678632882
100,0.0375,-0.175,21.54078376257988
100,0.0375,-0.1625,17.244668404363832
100,0.0375,-0.15,13.688419581646894
100,0.0375,-0.1375,10.79749148273796
100,0.0375,-0.125,8.497443459861922
100,0.0375,-0.1125,6.713984677328202
100,0.0375,-0.1,5.373042903241759
100,0.0375,-0.0875,4.400875053725706
100,0.0375,-0.075,3.7242775305973326
100,0.0375,-0.0625,3.2708784730065634
100,0.0375,-0.05,2.9697353481118607
100,0.0375,-0.0375,2.7526257350584884
100,0.0375,-0.025,2.55475513436326
100,0.0375,-0.0125,2.2780290669580303
100,0.0375,0.0,0.3090291770153837
100,0.0375,0.0125,3.4769188706805743
100,0.0375,0.025,5.291770983168443
100,0.0375,0.0375,4.381553407360299
100,0.0375,0.05,4.562312442954213
100,0.0375,0.0625,5.174204581400649
100,0.0375,0.075,5.308769541279701
100,0.0375,0.0875,4.7087646282296785
100,0.0375,0.1,3.8961246800721945
100,0.0375,0.1125,3.684367135333147
100,0.0375,0.125,4.043147451973415
100,0.0375,0.1375,4.671209248491701
100,0.0375,0.15,4.848604806355487
100,0.0375,0.1625,4.715684015040954
100,0.0375,0.175,4.600573179062396
100,0.0375,0.1875,4.763672976331428
100,0.0375,0.2,4.89128224743969
100,0.0375,0.2125,4.8791587771189215
100,0.0375,0.225,4.696786678669599
100,0.0375,0.2375,4.625235964015097
100,0.0375,0.25,4.739643763238621
100,0.0375,0.2625,5.000475433545602
100,0.0375,0.275,5.21649784257667
100,0.0375,0.2875,5.273761545282311
100,0.0375,0.3,5.23151239215936
100,0.0375,0.3125,5.176829670900933
100,0.0375,0.325,5.135594256408606
100,0.0375,0.3375,5.18983675855337
100,0.0375,0.35,5.269104767003248
100,0.0375,0.3625,5.379460621871531
100,0.0375,0.375,5.452915050238235
100,0.0375,0.3875,5.535497172983661
100,0.0375,0.4,5.520590841771291
100,0.0375,0.4125,5.386621116185878
100,0.0375,0.425,5.167403009907396
100,0.0375,0.4375,4.937925081767241
100,0.0375,0.45,4.763271086009677
100,0.0375,0.4625,4.7415318461420695
100,0.0375,0.475,4.917110897239899
100,0.0375,0.4875,5.164494736964203
100,0.0375,0.5,5.428178490619909
100,0.075,-0.5,617.4050964329058
100,0.075,-0.4875,569.3156364328712
100,0.075,-0.475,523.8138245393081
100,0.075,-0.4625,480.8277609728723
100,0.075,-0.45,440.28554292363975
100,0.075,-0.4375,402.1152645070978
100,0.075,-0.425,366.2450167279527
100,0.075,-0.4125,332.60288745408496
100,0.075,-0.4,301.1169614035805
100,0.075,-0.3875,271.71532014847656
100,0.075,-0.375,244.32604213980753
100,0.075,-0.3625,218.87720275971083
100,0.075,-0.35,195.29687440788032
100,0.075,-0.3375,173.51312663163242
100,0.075,-0.325,153.45402631139993
100,0.075,-0.3125,135.04763791685966
100,0.075,-0.3,118.22202385332454
100,0.075,-0.2875,102.9052449240013
100,0.075,-0.275,89.02536094170415
100,0.075,-0.2625,76.51043153452926
100,0.075,-0.25,65.28851720502324
100,0.075,-0.2375,55.287680723327945
100,0.075,-0.225,46.4359889644449
100,0.075,-0.2125,38.66151534233424
100,0.075,-0.2,31.89234305576604
100,0.075,-0.1875,26.05656945340547
100,0.075,-0.175,21.08231196628536
100,0.075,-0.1625,16.897716274683326
100,0.075,-0.15,13.430967726064651
100,0.075,-0.1375,10.61030759642569
100,0.075,-0.125,8.364056768430698
100,0.075,-0.1125,6.620651139453919
100,0.075,-0.1,5.308696303599752
100,0.075,-0.0875,4.357055608367356
100,0.075,-0.075,3.695022797352702
100,0.075,-0.0625,3.2525472865956537
100,0.075,-0.05,2.960705588604114
100,0.075,-0.0375,2.752755333509153
100,0.075,-0.025,2.564710620352998
100,0.075,-0.0125,2.300296365847592
100,0.075,0.0,0.8874838860236786
100,0.075,0.0125,2.7209857682495007
100,0.075,0.025,5.386983904372758
100,0.075,0.0375,4.621906065985289
100,0.075,0.05,4.40923289246821
100,0.075,0.0625,5.076607920779576
100,0.075,0.075,5.348438161851341
100,0.075,0.0875,5.1359738400253265
100,0.075,0.1,4.340092963651878
100,0.075,0.1125,3.7676308535343717
100,0.075,0.125,3.7953411866247833
100,0.075,0.1375,4.365066159527126
100,0.075,0.15,4.850574988552614
100,0.075,0.1625,4.908283371194017
100,0.075,0.175,4.744735715859861
100,0.075,0.1875,4.706045919436111
100,0.075,0.2,4.871320261555721
100,0.075,0.2125,4.98816030045426
100,0.075,0.225,4.950270461484902
100,0.075,0.2375,4.77384867102499
100,0.075,0.25,4.711295633688867
100,0.075,0.2625,4.820522246489817
100,0.075,0.275,5.077323422662508
100,0.075,0.2875,5.301731541392888
100,0.075,0.3,5.372356150370109
100,0.075,0.3125,5.340832719098869
100,0.075,0.325,5.282681365553557
100,0.075,0.3375,5.229676281943181
100,0.075,0.35,5.2713393313521895
100,0.075,0.3625,5.3455138156568145
100,0.075,0.375,5.440312495438515
100,0.075,0.3875,5.528605024789668
100,0.075,0.4,5.601723130489377
100,0.075,0.4125,5.645017761699124
100,0.075,0.425,5.572732192295518
100,0.075,0.4375,5.41051559423162
100,0.075,0.45,5.196667541659801
100,0.075,0.4625,4.977791784476939
100,0.075,0.475,4.846026162891674
100,0.075,0.4875,4.890585496120914
100,0.075,0.5,5.083903715587902
100,0.1125,-0.5,596.9388271281316
100,0.1125,-0.4875,550.539281711197
100,0.1125,-0.475,506.63063805880796
100,0.1125,-0.4625,465.1438906201974
100,0.1125,-0.45,426.0100302082074
100,0.1125,-0.4375,389.16004390607867
100,0.1125,-0.425,354.5249149762318
100,0.1125,-0.4125,322.0356227724654
100,0.1125,-0.4,291.62314265741645
100,0.1125,-0.3875,263.21844592762693
100,0.1125,-0.375,236.75249974923588
100,0.1125,-0.3625,212.15626710815246
100,0.1125,-0.35,189.36070677967723
100,0.1125,-0.3375,168.29677332397122
100,0.1125,-0.325,148.89541711565087
100,0.1125,-0.3125,131.08758441826714
100,0.1125,-0.3,114.804217517727
100,0.1125,-0.2875,99.97625493314247
100,0.1125,-0.275,86.53463172957683
100,0.1125,-0.2625,74.41027996534243
100,0.1125,-0.25,63.53412931782447
100,0.1125,-0.2375,53.8371079476308
100,0.1125,-0.225,45.25014368332503
100,0.1125,-0.2125,37.70416564131077
100,0.1125,-0.2,31.13010644272573
100,0.1125,-0.1875,25.45890525967363
100,0.1125,-0.175,20.621512030339296
100,0.1125,-0.1625,16.5488933494631
100,0.1125,-0.15,13.172040807465
100,0.1125,-0.1375,10.421982990916964
100,0.1125,-0.125,8.229803106007337
